#	deviceModel: SM-R900	deviceOs: 11
1689652457757	2368717
1689652457797	2368862
1689652457838	2368910
1689652457877	2368895
1689652457917	2368907
1689652457958	2368917
1689652457998	2368910
1689652458039	2127572
1689652458078	2127657
1689652458118	2127737
1689652458158	2099218
1689652458198	2099452
1689652458239	2099782
1689652458278	2100055
1689652458318	2106913
1689652458358	2107823
1689652458398	2109177
1689652458439	2110557
1689652458478	2112305
1689652458518	2114729
1689652458558	2116858
1689652458598	2119419
1689652458639	2121392
1689652458678	2123140
1689652458718	2123689
1689652458758	2125361
1689652458798	2127206
1689652458839	2129208
1689652458878	2131085
1689652458918	2133823
1689652458958	2136606
1689652458998	2139683
1689652459039	2142586
1689652459078	2145354
1689652459118	2146967
1689652459159	2152048
1689652459198	2154212
1689652459240	2156770
1689652459279	2159547
1689652459319	2162121
1689652459359	2165559
1689652459399	2168993
1689652459440	2172333
1689652459479	2175374
1689652459519	2177229
1689652459559	2178503
1689652459599	2179516
1689652459640	2180382
1689652459679	2181756
1689652459719	2183456
1689652459759	2184701
1689652459799	2185822
1689652459840	2186708
1689652459879	2188080
1689652459919	2189688
1689652459959	2190710
1689652460000	2191959
1689652460040	2193314
1689652460080	2195396
1689652460120	2196539
1689652460160	2197662
1689652460200	2198218
1689652460241	2198715
1689652460280	2199275
1689652460320	2200530
1689652460360	2201063
1689652460400	2202197
1689652460441	2202529
1689652460480	2202405
1689652460520	2202234
1689652460560	2202264
1689652460600	2202446
1689652460641	2202484
1689652460680	2202722
1689652460720	2202273
1689652460760	2202992
1689652460800	2204125
1689652460841	2205302
1689652460880	2205494
1689652460920	2206052
1689652460961	2206117
1689652461000	2206307
1689652461041	2207325
1689652461081	2208478
1689652461121	2210163
1689652461161	2212293
1689652461201	2213634
1689652461242	2214528
1689652461281	2215035
1689652461321	2214484
1689652461361	2214767
1689652461401	2213474
1689652461442	2212995
1689652461481	2213901
1689652461521	2214895
1689652461561	2215279
1689652461601	2214921
1689652461642	2215420
1689652461681	2215931
1689652461721	2217274
1689652461761	2217534
1689652461801	2215204
1689652461842	2215780
1689652461881	2218300
1689652461922	2219332
1689652461962	2218257
1689652462002	2218848
1689652462043	2219671
1689652462082	2218447
1689652462122	2217899
1689652462162	2218221
1689652462202	2222391
1689652462243	2222082
1689652462282	2225237
1689652462322	2228100
1689652462362	2230217
1689652462402	2232259
1689652462443	2234470
1689652462482	2235172
1689652462522	2236093
1689652462562	2235509
1689652462602	2236486
1689652462644	2237284
1689652462682	2236815
1689652462723	2235273
1689652462763	2228718
1689652462803	2223821
1689652462844	2218288
1689652462883	2211789
1689652462923	2205539
1689652462963	2201177
1689652463003	2197605
