#	deviceModel: SM-R900	deviceOs: 11
1689652417235	2228479
1689652417276	2228293
1689652417317	2228159
1689652417356	2228095
1689652417396	2228007
1689652417436	2227971
1689652417476	1948084
1689652417518	1948062
1689652417557	1948001
1689652417597	2054357
1689652417637	2053852
1689652417677	2053312
1689652417718	2052808
1689652417758	2117645
1689652417798	2117598
1689652417838	2117128
1689652417878	2117164
1689652417920	2117136
1689652417959	2117061
1689652417999	2116930
1689652418039	2116772
1689652418080	2116634
1689652418121	2116691
1689652418160	2116870
1689652418200	2116907
1689652418241	2117299
1689652418281	2117705
1689652418322	2117390
1689652418362	2117006
1689652418402	2117450
1689652418442	2118053
1689652418482	2118413
1689652418524	2118831
1689652418563	2118799
1689652418603	2118787
1689652418643	2119087
1689652418684	2119323
1689652418725	2118966
1689652418764	2118572
1689652418805	2118255
1689652418845	2117979
1689652418885	2117966
1689652418926	2119771
1689652418965	2121798
1689652419005	2122698
1689652419046	2122904
1689652419086	2125027
1689652419127	2128811
1689652419166	2130815
1689652419206	2132490
1689652419246	2133325
1689652419286	2133752
1689652419328	2133949
1689652419367	2133905
1689652419407	2133606
1689652419447	2133064
1689652419487	2132416
1689652419528	2131809
1689652419568	2131230
1689652419608	2130603
1689652419648	2130089
1689652419688	2129768
1689652419729	2129541
1689652419769	2129290
1689652419809	2129122
1689652419849	2129115
1689652419889	2129095
1689652419931	2129016
1689652419970	2128810
1689652420010	2128178
1689652420050	2127483
1689652420091	2126938
1689652420132	2126478
1689652420171	2125804
1689652420211	2125994
1689652420252	2126289
1689652420292	2126905
1689652420333	2126514
1689652420373	2125071
1689652420413	2124280
1689652420453	2124305
1689652420494	2124316
1689652420535	2124002
1689652420574	2123839
1689652420614	2123743
1689652420655	2123899
1689652420695	2124298
1689652420736	2124673
1689652420775	2124789
1689652420815	2124972
1689652420856	2125294
1689652420896	2125200
1689652420937	2124641
1689652420976	2124021
1689652421016	2123446
1689652421056	2122999
1689652421096	2122745
1689652421138	2122653
1689652421177	2122558
1689652421217	2122388
1689652421257	2122269
1689652421297	2122194
1689652421339	2122236
1689652421378	2122289
1689652421418	2122372
1689652421458	2122414
1689652421499	2122560
1689652421540	2122714
1689652421579	2122634
1689652421619	2122246
1689652421659	2121812
1689652421700	2121418
1689652421741	2121064
1689652421780	2120622
1689652421820	2120231
1689652421861	2120307
1689652421901	2120502
1689652421942	2120588
