#	deviceModel: SM-R900	deviceOs: 11
1689651297049	2097152
1689651297089	2341909
1689651297130	2341926
1689651297169	2341899
1689651297209	2341831
1689651297249	2341843
1689651297290	2341831
1689651297330	2221372
1689651297369	2221442
1689651297410	2221465
1689651297450	2137103
1689651297490	2137163
1689651297531	2137336
1689651297570	2137196
1689651297610	2127112
1689651297650	2126615
1689651297690	2127947
1689651297731	2128955
1689651297770	2129305
1689651297810	2130127
1689651297850	2130548
1689651297890	2131523
1689651297931	2133218
1689651297970	2134749
1689651298010	2130926
1689651298051	2128193
1689651298090	2127379
1689651298132	2127562
1689651298171	2126435
1689651298211	2125718
1689651298251	2125744
1689651298291	2125159
1689651298332	2124838
1689651298371	2125746
1689651298411	2127352
1689651298451	2125787
1689651298491	2120703
1689651298532	2119450
1689651298571	2120220
1689651298611	2121280
1689651298651	2122807
1689651298691	2123611
1689651298732	2125760
1689651298772	2126287
1689651298811	2118581
1689651298851	2114128
1689651298892	2115180
1689651298933	2116060
1689651298972	2115924
1689651299012	2115024
1689651299052	2116005
1689651299092	2115652
1689651299133	2118631
1689651299172	2123182
1689651299212	2126070
1689651299252	2125622
1689651299292	2124771
1689651299333	2124173
1689651299372	2123728
1689651299412	2123082
1689651299452	2122039
1689651299492	2121784
1689651299533	2121586
1689651299572	2122629
1689651299612	2122550
1689651299652	2122401
1689651299692	2122232
1689651299733	2121257
1689651299772	2120376
1689651299812	2119078
1689651299852	2120353
1689651299892	2121785
1689651299933	2122583
1689651299973	2123408
1689651300012	2123844
1689651300053	2123246
1689651300093	2121665
1689651300134	2122384
1689651300173	2122432
1689651300213	2124380
1689651300253	2124776
1689651300293	2125201
1689651300334	2125204
1689651300373	2126106
1689651300413	2126496
1689651300453	2127217
1689651300493	2127120
1689651300534	2126686
1689651300574	2126569
1689651300614	2125862
1689651300654	2125887
1689651300694	2125697
1689651300735	2125700
1689651300774	2125981
1689651300814	2126355
1689651300854	2126879
1689651300894	2127182
1689651300935	2127568
1689651300974	2128056
1689651301014	2128708
1689651301054	2129321
1689651301094	2129636
1689651301135	2130372
1689651301174	2130929
1689651301214	2131575
1689651301254	2132036
1689651301294	2132169
1689651301335	2132302
1689651301374	2132628
1689651301415	2132845
1689651301454	2133069
1689651301494	2133369
1689651301536	2133991
1689651301575	2134591
1689651301615	2135386
1689651301655	2136226
1689651301695	2137171
1689651301736	2138121
1689651301775	2139588
1689651301815	2140427
1689651301855	2141425
1689651301895	2141828
1689651301936	2142351
1689651301975	2142840
1689651302015	2142953
1689651302055	2143568
1689651302095	2144065
1689651302137	2144285
1689651302175	2144094
1689651302215	2143511
1689651302256	2142723
1689651302295	2142187
1689651302336	2141755
1689651302376	2141490
1689651302416	2141210
1689651302456	2140796
1689651302496	2140370
1689651302537	2139968
1689651302576	2139826
1689651302616	2139619
1689651302656	2139251
1689651302696	2139371
1689651302737	2138981
1689651302776	2139005
1689651302816	2138695
1689651302857	2138983
1689651302896	2139897
1689651302938	2140829
1689651302977	2140734
1689651303017	2140077
1689651303057	2137989
1689651303097	2135381
1689651303138	2133486
1689651303177	2131819
1689651303217	2131206
1689651303257	2130322
1689651303297	2129745
1689651303338	2128881
1689651303377	2127942
1689651303417	2127538
1689651303457	2127103
1689651303497	2126961
1689651303538	2127100
1689651303577	2126921
1689651303617	2127085
1689651303658	2126775
1689651303698	2126918
1689651303739	2127208
1689651303778	2127435
1689651303818	2127634
1689651303858	2127644
1689651303898	2127219
1689651303939	2126525
1689651303978	2126266
1689651304018	2125178
1689651304058	2125396
1689651304098	2124086
1689651304139	2123752
1689651304178	2123039
1689651304218	2122499
1689651304258	2121722
1689651304298	2121305
1689651304339	2120933
1689651304378	2120531
1689651304418	2120030
1689651304458	2119694
1689651304498	2119527
1689651304540	2119115
1689651304579	2118772
1689651304619	2118471
1689651304659	2118112
1689651304699	2117720
1689651304740	2117484
1689651304779	2116356
1689651304819	2115069
1689651304859	2113833
1689651304899	2112583
1689651304940	2111402
1689651304979	2109907
1689651305019	2108982
1689651305059	2107502
1689651305099	2106654
1689651305140	2105568
1689651305179	2104612
1689651305219	2103623
1689651305260	2102897
1689651305300	2102190
1689651305341	2101630
1689651305380	2100980
1689651305420	2100621
1689651305460	2099949
1689651305500	2099597
1689651305541	2099184
1689651305580	2098734
1689651305620	2098400
1689651305660	2098150
1689651305700	2097244
1689651305741	2096332
1689651305780	2094471
1689651305820	2093738
1689651305860	2091739
1689651305900	2090667
1689651305941	2089135
1689651305981	2088151
1689651306020	2086942
1689651306061	2085831
1689651306101	2084743
1689651306142	2083781
1689651306181	2082992
1689651306221	2082078
1689651306261	2081451
1689651306301	2080960
1689651306342	2080406
1689651306381	2079785
1689651306421	2079458
1689651306461	2078774
1689651306501	2078919
1689651306542	2078058
1689651306581	2078027
1689651306621	2077523
1689651306661	2077158
1689651306701	2075372
1689651306742	2074061
1689651306781	2072613
1689651306821	2071078
1689651306861	2069818
1689651306901	2068598
1689651306942	2067494
1689651306981	2066257
1689651307021	2065343
1689651307061	2064363
1689651307101	2063478
1689651307142	2063075
1689651307182	2062274
1689651307221	2062005
1689651307262	2061238
1689651307302	2060732
1689651307343	2060290
1689651307382	2059967
1689651307422	2059521
1689651307462	2059414
1689651307502	2059089
1689651307543	2058367
1689651307582	2057248
1689651307622	2055657
1689651307662	2054555
1689651307702	2053210
1689651307743	2052063
1689651307782	2050794
1689651307822	2049663
1689651307862	2048786
1689651307903	2047782
1689651307943	2046829
1689651307982	2046086
1689651308023	2045555
1689651308063	2044976
1689651308103	2044714
1689651308144	2044422
1689651308183	2044300
1689651308223	2043716
1689651308263	2043566
1689651308303	2043259
1689651308344	2042950
1689651308383	2042563
1689651308423	2042152
1689651308463	2041057
1689651308503	2039329
1689651308544	2037905
1689651308583	2036263
1689651308623	2034851
1689651308663	2033174
1689651308703	2031707
1689651308744	2030334
1689651308783	2029166
1689651308823	2027928
1689651308864	2026750
1689651308904	2025799
1689651308945	2024905
1689651308984	2024118
1689651309024	2023453
1689651309064	2022605
1689651309104	2022101
1689651309145	2021364
1689651309184	2020943
1689651309224	2020456
1689651309264	2019955
1689651309304	2019501
1689651309345	2019223
1689651309384	2018639
1689651309424	2017455
1689651309464	2015553
1689651309504	2013804
1689651309545	2012499
1689651309584	2010701
1689651309624	2009009
1689651309664	2008101
1689651309705	2006630
1689651309746	2005464
1689651309785	2004416
1689651309825	2003337
1689651309865	2002223
1689651309905	2001515
1689651309946	2000611
1689651309985	1999900
1689651310025	1999286
1689651310065	1998708
1689651310105	1998151
1689651310146	1997640
1689651310185	1997307
1689651310225	1997014
1689651310265	1996756
1689651310305	1996544
1689651310346	1996177
1689651310385	1995823
1689651310426	1994974
1689651310466	1993590
1689651310506	1991940
1689651310547	1990429
1689651310586	1989091
1689651310626	1987559
1689651310666	1986319
1689651310706	1985201
1689651310747	1984119
1689651310786	1983184
1689651310826	1982168
1689651310866	1981380
1689651310907	1980572
1689651310947	1980027
1689651310987	1979384
1689651311027	1978990
1689651311067	1978447
1689651311107	1978105
1689651311148	1977806
1689651311187	1977349
1689651311227	1977144
1689651311267	1976924
1689651311307	1976751
1689651311348	1976607
1689651311387	1976405
1689651311427	1976124
1689651311467	1975099
1689651311507	1973616
1689651311548	1972316
1689651311587	1971032
1689651311627	1969739
1689651311667	1968449
1689651311708	1967432
1689651311749	1966569
1689651311788	1965602
1689651311828	1964602
1689651311868	1963972
1689651311908	1963345
1689651311949	1962797
1689651311988	1962548
1689651312028	1962177
1689651312068	1961899
1689651312108	1961723
1689651312149	1961449
1689651312188	1961295
1689651312228	1960871
1689651312268	1960804
1689651312308	1960781
1689651312349	1960675
1689651312388	1960493
1689651312428	1959411
1689651312468	1958087
1689651312508	1956969
1689651312549	1955717
1689651312589	1954801
1689651312628	1953864
1689651312668	1952926
1689651312709	1952227
1689651312750	1951500
1689651312789	1950674
1689651312829	1950231
1689651312869	1949761
1689651312909	1949480
1689651312950	1949133
1689651312989	1948821
1689651313029	1948744
1689651313069	1948743
1689651313109	1948560
1689651313150	1948478
1689651313189	1948372
1689651313229	1948309
1689651313269	1948212
1689651313310	1947205
1689651313350	1945992
1689651313390	1944572
1689651313430	1943391
1689651313470	1942145
1689651313510	1940933
1689651313551	1939813
1689651313590	1938982
1689651313630	1937996
1689651313670	1937164
1689651313710	1936470
1689651313751	1935722
1689651313790	1935296
1689651313830	1934841
1689651313870	1934378
1689651313910	1934183
1689651313951	1933800
1689651313990	1933541
1689651314030	1933476
1689651314070	1933355
1689651314110	1933212
1689651314152	1933156
1689651314191	1933220
1689651314230	1933055
1689651314271	1932056
1689651314311	1930747
1689651314352	1929407
1689651314391	1928189
1689651314431	1926958
1689651314471	1925835
1689651314511	1924867
