#	deviceModel: SM-R900	deviceOs: 11
1689664488466	2210050
1689664488507	2209985
1689664488547	2210097
1689664488588	2210227
1689664488627	2210390
1689664488668	2210537
1689664488707	1746816
1689664488748	1746952
1689664488789	1747110
1689664488829	1747348
1689664488868	2021170
1689664488908	2021838
1689664488948	2022481
1689664488989	2087154
1689664489029	2087691
1689664489069	2088243
1689664489109	2087628
1689664489149	2086715
1689664489190	2086212
1689664489230	2086057
1689664489270	2086042
1689664489310	2086199
1689664489350	2086329
1689664489391	2086410
1689664489430	2086581
1689664489470	2086794
1689664489511	2087242
1689664489551	2087726
1689664489592	2088451
1689664489631	2089432
1689664489671	2090359
1689664489711	2091298
1689664489752	2091997
1689664489793	2091253
1689664489832	2090238
1689664489872	2089820
1689664489912	2089763
1689664489952	2089954
1689664489994	2090052
1689664490032	2089875
1689664490072	2089554
1689664490113	2089445
1689664490153	2089330
1689664490194	2089444
1689664490233	2089576
1689664490273	2089397
1689664490313	2089144
1689664490353	2089342
1689664490394	2089443
1689664490433	2088676
1689664490473	2087567
1689664490513	2086619
1689664490553	2086061
1689664490595	2085804
1689664490634	2085696
1689664490674	2085644
1689664490714	2085715
1689664490754	2085906
1689664490795	2086270
1689664490834	2086760
1689664490874	2087712
1689664490914	2088544
1689664490954	2089325
1689664490995	2089961
1689664491034	2090541
1689664491075	2090374
1689664491115	2089556
1689664491155	2088860
1689664491196	2088624
1689664491235	2088700
1689664491275	2088823
1689664491315	2088828
1689664491355	2088869
1689664491396	2089013
1689664491435	2089052
1689664491475	2089191
1689664491515	2089493
1689664491556	2089935
1689664491596	2090365
1689664491636	2090952
1689664491676	2091056
1689664491716	2090011
1689664491756	2089120
1689664491797	2088580
1689664491836	2088192
1689664491876	2087829
1689664491916	2087757
1689664491956	2087787
1689664491997	2087796
1689664492036	2087964
1689664492076	2088289
1689664492117	2088685
1689664492157	2088888
1689664492198	2088984
1689664492237	2089017
1689664492277	2089250
1689664492317	2088871
1689664492357	2087963
1689664492398	2087403
1689664492437	2087082
1689664492478	2086967
1689664492518	2086941
1689664492558	2087153
1689664492599	2087341
1689664492638	2087482
1689664492678	2087728
1689664492718	2088031
1689664492759	2088431
1689664492800	2088843
1689664492839	2089288
1689664492879	2089747
1689664492919	2090245
1689664492959	2090850
1689664493000	2090522
1689664493039	2089712
1689664493080	2089032
1689664493120	2088672
1689664493160	2088429
1689664493201	2088353
1689664493240	2088494
1689664493280	2088749
1689664493320	2088950
1689664493361	2089208
1689664493402	2089517
1689664493441	2089923
1689664493481	2090396
1689664493521	2091102
1689664493561	2091595
1689664493603	2092098
1689664493642	2092628
1689664493682	2093144
1689664493722	2093540
1689664493762	2093085
1689664493803	2092500
1689664493843	2092176
1689664493883	2092014
1689664493923	2091942
1689664493963	2092067
1689664494004	2092267
1689664494043	2092545
1689664494083	2092756
1689664494123	2093066
1689664494164	2093415
1689664494205	2093855
1689664494244	2094304
1689664494284	2094752
1689664494324	2095276
1689664494364	2095779
1689664494405	2096243
1689664494445	2096709
1689664494485	2097218
1689664494525	2097646
1689664494565	2097376
1689664494606	2096864
1689664494645	2096559
1689664494686	2096515
1689664494726	2096507
1689664494766	2096603
1689664494807	2096826
1689664494846	2097015
1689664494886	2097265
1689664494927	2097526
1689664494966	2097849
1689664495008	2098233
1689664495047	2098604
1689664495087	2099027
1689664495127	2099303
1689664495167	2099527
1689664495208	2099931
1689664495247	2100346
1689664495288	2100796
1689664495328	2101233
1689664495368	2101660
1689664495409	2101461
1689664495448	2100997
1689664495488	2100739
1689664495528	2100669
1689664495568	2100696
1689664495610	2100834
1689664495649	2101001
1689664495689	2101158
1689664495729	2101336
1689664495769	2101552
1689664495810	2101839
1689664495850	2102130
1689664495890	2102452
1689664495930	2102814
1689664495970	2103177
1689664496011	2103512
1689664496050	2103954
1689664496091	2104336
1689664496131	2104718
1689664496171	2105119
1689664496212	2105319
1689664496251	2104897
1689664496291	2104458
1689664496332	2104230
1689664496372	2104241
1689664496413	2104278
1689664496452	2104409
1689664496492	2104532
1689664496532	2104640
1689664496572	2104754
1689664496613	2104918
1689664496652	2105157
1689664496692	2105418
1689664496733	2105695
1689664496772	2105964
1689664496814	2106248
1689664496853	2106550
1689664496893	2106838
1689664496933	2107123
1689664496973	2107427
1689664497014	2107325
1689664497053	2106710
1689664497093	2106138
1689664497133	2105861
1689664497173	2105723
1689664497215	2105702
1689664497254	2105722
1689664497294	2105735
1689664497334	2105682
1689664497374	2105640
1689664497415	2105708
1689664497454	2105836
1689664497494	2105978
1689664497534	2106186
1689664497574	2106364
1689664497615	2106603
1689664497655	2106800
1689664497695	2107033
1689664497735	2107267
1689664497775	2107247
1689664497816	2106355
1689664497855	2105293
1689664497895	2104579
1689664497936	2104112
1689664497976	2103660
1689664498017	2103320
1689664498056	2103088
1689664498096	2102793
1689664498136	2102535
1689664498176	2102346
1689664498217	2102268
1689664498257	2102272
1689664498297	2102331
1689664498337	2102402
1689664498377	2102534
1689664498418	2102635
1689664498457	2102768
1689664498497	2102928
1689664498538	2103108
1689664498578	2102745
1689664498619	2101386
1689664498658	2099945
1689664498698	2099242
1689664498738	2098630
1689664498779	2098081
1689664498820	2097671
1689664498859	2097303
1689664498899	2096913
1689664498939	2096540
1689664498979	2096293
1689664499021	2096180
1689664499060	2096157
1689664499100	2096231
1689664499140	2096277
1689664499180	2096370
1689664499221	2096505
1689664499261	2096628
1689664499301	2096785
1689664499341	2096946
1689664499381	2096616
1689664499422	2095075
1689664499461	2093469
1689664499502	2092502
1689664499542	2091834
1689664499582	2091297
1689664499623	2090903
1689664499662	2090397
1689664499702	2090018
1689664499742	2089683
1689664499782	2089525
1689664499824	2089507
1689664499863	2089555
1689664499903	2089702
1689664499943	2089843
1689664499983	2089980
1689664500024	2090150
1689664500064	2090314
1689664500104	2090643
1689664500144	2090952
1689664500184	2090262
1689664500225	2088750
1689664500264	2087382
1689664500304	2086549
1689664500345	2086014
1689664500385	2085662
1689664500426	2085463
1689664500465	2085238
1689664500504	2084976
1689664500544	2084797
1689664500585	2084756
1689664500625	2084838
1689664500665	2085025
1689664500705	2085231
1689664500745	2085447
1689664500785	2085658
1689664500826	2085901
1689664500865	2086157
1689664500906	2086462
1689664500946	2086395
1689664500986	2085167
1689664501027	2083813
1689664501066	2083035
1689664501106	2082626
1689664501147	2082303
1689664501187	2082226
1689664501228	2082212
1689664501267	2082101
1689664501307	2082034
1689664501347	2082039
1689664501388	2082092
1689664501429	2082229
1689664501468	2082442
1689664501508	2082740
1689664501548	2083029
1689664501588	2083311
1689664501629	2083647
1689664501668	2083987
1689664501708	2084302
1689664501748	2083561
1689664501789	2082204
1689664501830	2081528
1689664501869	2081004
1689664501909	2080644
1689664501949	2080399
1689664501989	2080309
1689664502030	2080231
1689664502069	2080132
1689664502109	2080133
1689664502150	2080277
1689664502189	2080514
1689664502231	2080794
1689664502270	2081080
1689664502310	2081414
1689664502350	2081772
1689664502390	2082027
1689664502431	2082235
1689664502470	2082576
1689664502510	2083013
1689664502550	2083361
1689664502590	2082551
1689664502632	2081576
1689664502671	2080757
1689664502711	2080356
1689664502751	2080040
1689664502791	2079849
1689664502832	2079817
1689664502871	2079815
1689664502911	2079801
1689664502951	2079866
1689664502992	2080048
1689664503033	2080335
1689664503072	2080653
1689664503112	2081030
1689664503152	2081385
1689664503192	2081760
1689664503233	2082037
1689664503272	2082274
1689664503313	2082684
1689664503353	2083154
1689664503393	2083652
1689664503434	2084034
1689664503473	2083325
1689664503513	2082225
1689664503553	2081701
1689664503594	2081411
1689664503635	2081186
1689664503674	2081029
1689664503714	2081036
1689664503754	2081098
1689664503794	2081111
1689664503836	2081210
1689664503875	2081431
1689664503915	2081768
1689664503955	2082051
1689664503995	2082231
1689664504036	2082509
1689664504075	2082928
1689664504115	2083339
1689664504156	2083764
1689664504196	2084225
1689664504237	2084683
1689664504276	2085188
1689664504316	2085677
1689664504356	2085229
1689664504397	2084204
1689664504438	2083475
1689664504477	2083223
1689664504517	2083122
1689664504557	2083066
1689664504597	2083136
1689664504638	2083202
1689664504678	2083220
1689664504718	2083287
1689664504758	2083568
1689664504798	2084072
1689664504839	2084645
1689664504878	2085359
1689664504919	2086013
1689664504959	2086719
1689664504999	2087264
1689664505040	2087762
1689664505079	2088310
1689664505119	2088898
1689664505159	2089516
1689664505199	2089710
1689664505241	2088828
1689664505280	2087858
1689664505320	2087363
1689664505360	2087110
1689664505400	2086929
1689664505441	2086780
1689664505480	2086562
1689664505521	2086238
1689664505561	2086005
1689664505601	2085858
1689664505642	2085813
1689664505681	2085895
1689664505721	2086021
1689664505762	2086125
1689664505802	2086363
1689664505843	2086677
1689664505882	2086964
1689664505922	2087258
1689664505962	2087708
1689664506002	2088092
1689664506043	2087279
1689664506083	2086327
1689664506123	2085780
1689664506163	2085602
1689664506203	2085387
1689664506244	2085225
1689664506283	2085167
1689664506323	2085014
1689664506364	2084806
1689664506404	2084705
1689664506445	2084718
1689664506484	2084799
1689664506524	2084988
1689664506564	2085131
1689664506604	2085332
1689664506645	2085444
1689664506685	2085468
1689664506725	2085582
1689664506765	2085822
1689664506805	2086210
1689664506846	2086417
1689664506885	2084982
1689664506926	2083954
1689664506966	2083434
