#	deviceModel: SM-R900	deviceOs: 11
1689652418625	2214103
1689652418666	2214077
1689652418706	2213952
1689652418746	2213888
1689652418787	2213802
1689652418826	2213719
1689652418866	1995647
1689652418906	1995635
1689652418946	1995582
1689652418989	1995537
1689652419027	2088244
1689652419067	2088236
1689652419107	2088218
1689652419147	2088240
1689652419188	2088287
1689652419227	2088339
1689652419268	2088331
1689652419308	2088350
1689652419348	2088397
1689652419389	2088453
1689652419428	2088475
1689652419468	2088522
1689652419508	2088483
1689652419548	2088097
1689652419589	2087761
1689652419629	2087593
1689652419669	2087350
1689652419709	2087405
1689652419749	2087673
1689652419790	2088053
1689652419829	2088391
1689652419869	2088722
1689652419909	2089111
1689652419949	2089431
1689652419991	2089713
1689652420030	2089909
1689652420070	2090322
1689652420110	2090720
1689652420150	2091015
1689652420191	2091435
1689652420231	2091610
1689652420271	2091711
1689652420311	2091947
1689652420351	2092006
1689652420392	2091946
1689652420431	2091845
1689652420471	2091714
1689652420511	2091749
1689652420551	2091831
1689652420593	2091863
1689652420632	2091912
1689652420672	2092026
1689652420712	2092062
1689652420752	2092379
1689652420793	2092287
1689652420832	2092043
1689652420872	2092270
1689652420913	2092400
1689652420953	2092652
1689652420994	2092405
1689652421033	2092255
1689652421073	2092247
1689652421113	2091876
1689652421153	2091400
1689652421195	2090872
1689652421234	2090555
1689652421274	2090364
1689652421314	2090161
1689652421354	2089903
1689652421395	2089517
1689652421434	2089592
1689652421474	2089887
1689652421514	2089954
1689652421554	2089880
1689652421595	2089894
1689652421635	2089953
1689652421675	2090010
1689652421715	2090075
1689652421755	2090105
1689652421796	2089851
1689652421835	2089488
1689652421875	2089434
1689652421916	2089557
1689652421956	2089800
1689652421997	2090338
1689652422036	2090855
1689652422076	2090992
1689652422116	2091029
1689652422156	2090301
1689652422198	2089156
1689652422237	2088133
1689652422277	2087434
1689652422317	2086961
1689652422357	2086137
1689652422398	2086119
1689652422437	2085717
1689652422477	2085192
1689652422518	2084839
1689652422558	2084316
1689652422599	2083782
1689652422638	2083203
1689652422678	2082934
1689652422718	2082703
1689652422758	2082304
1689652422799	2082119
1689652422839	2081811
1689652422879	2081272
1689652422919	2080815
1689652422959	2080815
1689652423000	2081151
1689652423039	2081293
1689652423079	2081442
1689652423119	2081918
1689652423159	2082046
1689652423200	2082530
1689652423240	2082846
1689652423280	2082732
1689652423320	2082010
1689652423360	2081681
1689652423401	2082161
1689652423440	2082779
1689652423480	2083809
1689652423520	2084925
1689652423561	2085716
1689652423602	2086285
1689652423641	2086515
1689652423681	2086668
1689652423721	2087138
1689652423761	2087579
1689652423802	2088060
1689652423842	2088318
1689652423881	2088541
1689652423922	2088714
1689652423962	2088791
1689652424003	2089030
1689652424042	2089121
1689652424082	2089515
1689652424122	2089769
1689652424162	2090011
1689652424204	2090057
1689652424243	2090033
1689652424283	2090069
1689652424323	2089960
1689652424363	2089867
1689652424404	2090201
1689652424443	2090379
1689652424483	2090418
1689652424523	2090446
1689652424564	2090575
1689652424605	2090822
1689652424644	2091230
1689652424684	2091684
1689652424724	2091997
1689652424764	2092040
1689652424805	2092135
1689652424844	2092366
1689652424884	2092553
1689652424924	2092755
1689652424964	2092790
1689652425006	2092988
1689652425045	2092923
1689652425085	2092498
1689652425125	2092087
1689652425165	2091728
1689652425206	2091379
1689652425245	2091555
1689652425286	2091485
1689652425326	2092374
1689652425366	2092591
1689652425407	2092392
1689652425446	2091247
1689652425486	2090805
1689652425526	2090568
1689652425566	2090561
1689652425607	2090314
1689652425647	2090326
1689652425687	2090508
1689652425727	2090629
1689652425767	2090973
1689652425808	2091703
1689652425847	2092362
1689652425887	2092948
1689652425927	2093435
1689652425967	2093728
1689652426009	2093904
1689652426048	2094190
1689652426088	2094627
1689652426128	2094964
1689652426168	2095150
1689652426209	2095257
1689652426248	2095152
1689652426288	2095024
1689652426329	2095302
1689652426369	2095722
1689652426410	2096454
1689652426449	2097405
1689652426489	2098624
1689652426529	2099508
1689652426569	2099794
1689652426610	2099165
1689652426649	2098171
1689652426689	2096847
1689652426730	2096591
1689652426770	2096432
1689652426811	2096228
1689652426850	2096033
1689652426890	2095976
