#	deviceModel: SM-R900	deviceOs: 11
1689648269019	2264765
1689648269060	2264853
1689648269099	2264974
1689648269139	2265030
1689648269180	2264707
1689648269220	2264291
1689648269261	1830388
1689648269300	1830193
1689648269340	1830106
1689648269381	1830097
1689648269421	2032757
1689648269462	2033069
1689648269501	2033301
1689648269541	2098190
1689648269581	2098539
1689648269621	2098973
1689648269663	2099211
1689648269702	2099632
1689648269742	2100104
1689648269782	2100572
1689648269822	2101065
1689648269863	2101372
1689648269902	2100801
1689648269942	2100225
1689648269983	2099830
1689648270023	2099579
1689648270064	2099408
1689648270103	2099446
1689648270143	2099435
1689648270183	2099364
1689648270224	2099236
1689648270265	2099330
1689648270304	2099342
1689648270344	2099652
1689648270385	2099944
1689648270425	2100173
1689648270466	2100692
1689648270505	2101044
1689648270545	2101267
1689648270585	2100846
1689648270625	2100081
1689648270666	2099409
1689648270706	2099078
1689648270746	2098588
1689648270786	2098591
1689648270826	2098638
1689648270867	2098800
1689648270906	2098701
1689648270947	2098360
1689648270987	2098160
1689648271027	2098033
1689648271068	2097643
1689648271107	2097435
1689648271147	2097349
1689648271188	2097525
1689648271228	2097920
1689648271269	2097717
1689648271308	2097036
1689648271348	2096422
1689648271388	2096273
1689648271429	2095828
1689648271470	2095496
1689648271509	2095454
1689648271549	2095003
1689648271589	2094151
1689648271629	2093455
1689648271671	2093110
1689648271710	2092939
1689648271750	2092999
1689648271790	2093264
1689648271830	2093704
1689648271871	2093998
1689648271910	2094432
1689648271950	2094758
1689648271990	2094602
1689648272030	2094535
1689648272072	2094924
1689648272111	2095960
1689648272151	2097437
1689648272191	2098907
1689648272231	2099648
1689648272272	2100472
1689648272311	2101147
1689648272351	2101605
1689648272391	2102054
1689648272431	2102371
1689648272472	2102824
1689648272511	2103287
1689648272552	2103791
1689648272592	2104094
1689648272632	2103958
1689648272673	2103584
1689648272712	2103538
1689648272752	2103406
1689648272792	2103308
1689648272832	2103368
1689648272873	2103744
1689648272912	2104073
1689648272952	2104416
1689648272992	2104749
1689648273033	2105105
1689648273074	2105467
1689648273113	2105836
1689648273153	2106263
1689648273193	2106624
1689648273233	2106711
1689648273274	2106424
1689648273313	2106061
1689648273354	2105830
1689648273394	2105552
1689648273434	2105416
1689648273475	2105519
1689648273514	2105707
1689648273554	2105850
1689648273594	2106070
1689648273635	2106185
1689648273676	2106460
1689648273715	2106750
1689648273755	2107021
1689648273795	2107377
1689648273835	2107966
1689648273876	2107613
1689648273915	2107282
1689648273956	2106808
1689648273996	2106498
1689648274036	2106146
1689648274077	2105976
1689648274116	2105941
1689648274156	2106093
1689648274197	2106180
1689648274237	2106335
1689648274278	2106397
1689648274317	2106652
1689648274357	2106864
1689648274397	2107167
1689648274437	2107475
1689648274479	2107768
1689648274518	2107629
1689648274558	2106976
1689648274598	2106409
1689648274638	2106153
1689648274679	2105997
1689648274719	2105843
1689648274759	2106514
1689648274799	2106344
1689648274839	2105823
1689648274880	2104603
1689648274919	2104155
1689648274959	2104143
1689648275000	2103856
1689648275040	2104150
1689648275081	2104432
1689648275120	2104820
1689648275160	2105173
1689648275200	2105091
1689648275240	2103947
1689648275281	2103203
1689648275321	2102495
1689648275361	2101905
1689648275401	2101740
1689648275441	2102183
1689648275482	2102566
1689648275521	2103326
1689648275562	2103776
1689648275602	2103736
1689648275642	2105011
1689648275683	2105901
1689648275722	2107314
1689648275762	2108716
1689648275803	2108993
1689648275843	2109255
1689648275884	2108500
1689648275923	2107022
1689648275963	2106460
1689648276003	2106082
1689648276044	2105763
1689648276085	2105960
1689648276124	2106123
1689648276164	2106108
1689648276204	2106061
1689648276244	2106220
1689648276285	2106602
1689648276324	2107042
1689648276365	2108069
1689648276405	2108513
1689648276445	2109084
1689648276486	2109397
1689648276525	2108694
1689648276565	2107865
1689648276606	2107005
1689648276646	2106607
1689648276687	2105989
1689648276726	2105437
1689648276766	2105639
1689648276806	2105979
1689648276846	2108126
1689648276888	2109338
1689648276927	2110027
1689648276967	2111398
1689648277007	2113003
1689648277047	2113573
1689648277088	2115384
1689648277127	2116298
1689648277167	2116119
1689648277207	2115506
1689648277248	2115012
1689648277289	2114272
1689648277328	2112746
1689648277368	2109845
1689648277408	2107427
1689648277448	2106508
1689648277489	2106284
1689648277528	2105762
1689648277568	2105176
1689648277608	2104699
1689648277648	2104310
1689648277689	2104286
1689648277729	2104478
1689648277769	2104779
1689648277809	2104959
1689648277849	2104215
1689648277890	2102935
1689648277929	2101917
1689648277969	2101142
1689648278009	2100516
1689648278049	2099912
1689648278090	2099537
1689648278129	2099340
1689648278170	2099179
1689648278210	2099041
1689648278250	2099074
1689648278291	2099121
1689648278330	2099154
1689648278370	2099141
1689648278410	2099064
1689648278450	2099157
1689648278491	2099184
1689648278531	2099216
1689648278571	2098472
1689648278611	2097371
1689648278651	2096533
1689648278692	2095756
1689648278731	2095073
1689648278771	2094638
1689648278812	2094425
1689648278852	2094256
1689648278893	2094035
1689648278932	2093958
1689648278972	2093942
1689648279012	2093972
1689648279053	2094057
1689648279094	2094289
1689648279133	2094512
1689648279173	2094663
1689648279213	2094753
1689648279253	2094540
1689648279294	2093182
1689648279333	2091844
1689648279373	2090567
1689648279414	2089717
1689648279454	2089046
1689648279495	2088651
1689648279534	2088509
1689648279574	2088349
1689648279614	2088118
1689648279655	2087975
1689648279696	2087900
1689648279735	2087962
1689648279775	2088160
1689648279815	2088392
1689648279855	2088547
1689648279896	2088758
1689648279935	2088998
1689648279976	2089109
1689648280016	2087920
1689648280056	2086343
1689648280097	2085144
1689648280136	2084173
1689648280176	2083413
1689648280216	2082940
1689648280257	2082725
1689648280298	2082629
1689648280337	2082486
1689648280377	2082468
1689648280417	2082526
1689648280457	2082655
1689648280499	2082879
1689648280538	2083127
1689648280578	2083383
1689648280618	2083656
1689648280658	2083977
1689648280699	2084284
1689648280739	2084523
1689648280779	2083351
1689648280819	2082092
1689648280859	2081266
1689648280900	2080560
1689648280939	2080076
1689648280980	2079808
1689648281020	2079797
1689648281061	2079835
1689648281102	2079871
1689648281141	2079941
1689648281181	2080103
1689648281221	2080360
1689648281261	2080695
1689648281303	2081064
1689648281342	2081420
1689648281382	2081425
1689648281422	2081052
1689648281462	2081073
1689648281503	2080596
1689648281542	2079054
1689648281583	2077548
1689648281623	2076432
1689648281663	2075682
1689648281704	2075336
1689648281743	2075214
1689648281783	2075486
1689648281824	2075852
1689648281864	2076051
1689648281905	2076660
1689648281944	2077302
1689648281984	2077848
1689648282025	2078642
1689648282065	2079525
1689648282106	2080343
1689648282145	2081115
1689648282185	2081884
1689648282225	2082342
1689648282265	2083054
1689648282307	2083376
1689648282346	2082755
1689648282386	2082275
1689648282426	2082157
1689648282466	2082143
1689648282507	2082151
1689648282546	2082240
1689648282586	2082575
1689648282626	2082910
1689648282666	2083283
1689648282707	2083658
1689648282747	2084123
1689648282787	2084596
1689648282827	2085110
