#	deviceModel: SM-R900	deviceOs: 11
1689664502812	2272445
1689664502853	2272385
1689664502893	2272380
1689664502933	2272374
1689664502973	2272354
1689664503013	2272357
1689664503054	1916489
1689664503094	1916529
1689664503134	1916558
1689664503175	1916621
1689664503214	2051570
1689664503256	2051246
1689664503295	2050801
1689664503335	2082964
1689664503375	2082665
1689664503415	2082395
1689664503457	2082241
1689664503495	2082018
1689664503536	2081823
1689664503576	2081669
1689664503616	2081516
1689664503657	2081599
1689664503696	2082017
1689664503736	2082525
1689664503777	2082900
1689664503817	2083377
1689664503858	2083856
1689664503897	2084087
1689664503937	2084269
1689664503977	2084325
1689664504018	2083967
1689664504059	2083421
1689664504098	2082845
1689664504138	2082245
1689664504179	2081745
1689664504219	2081441
1689664504260	2081184
1689664504299	2080907
1689664504339	2080729
1689664504379	2080632
1689664504420	2080660
1689664504461	2080570
1689664504500	2080438
1689664504540	2080321
1689664504580	2080177
1689664504621	2080073
1689664504662	2080065
1689664504701	2080045
1689664504741	2079633
1689664504782	2078764
1689664504822	2077915
1689664504863	2077279
1689664504902	2076785
1689664504943	2076474
1689664504983	2076242
1689664505023	2076084
1689664505064	2075940
1689664505104	2075724
1689664505144	2075254
1689664505184	2075033
1689664505224	2075128
1689664505265	2075272
1689664505304	2075661
1689664505345	2075549
1689664505385	2075263
1689664505425	2075072
1689664505466	2074803
1689664505505	2074159
1689664505545	2072898
1689664505585	2071549
1689664505626	2070420
1689664505667	2069546
1689664505706	2068790
1689664505746	2068171
1689664505786	2067609
1689664505826	2067007
1689664505868	2066739
1689664505907	2066361
1689664505947	2066051
1689664505987	2065824
1689664506027	2065718
1689664506069	2065622
1689664506108	2065517
1689664506148	2065498
1689664506188	2065522
1689664506229	2065547
1689664506270	2065130
1689664506309	2064148
1689664506349	2063157
1689664506389	2062407
1689664506429	2061856
1689664506471	2061461
1689664506510	2061178
1689664506550	2060874
1689664506590	2060494
1689664506630	2060256
1689664506672	2060083
1689664506711	2060009
1689664506751	2060008
1689664506791	2060086
1689664506832	2060186
1689664506873	2060361
1689664506912	2060513
1689664506952	2060624
1689664506993	2060241
1689664507033	2059397
1689664507074	2058655
1689664507113	2057938
1689664507154	2057597
1689664507194	2057470
1689664507234	2057380
1689664507275	2057216
1689664507314	2057080
1689664507354	2057022
1689664507394	2057076
1689664507434	2057206
1689664507475	2057362
1689664507514	2057600
1689664507555	2057857
1689664507595	2058259
1689664507635	2058692
1689664507676	2058652
1689664507715	2057784
1689664507755	2057121
1689664507796	2056673
1689664507836	2056491
1689664507877	2056328
1689664507916	2056282
1689664507956	2056288
1689664507997	2056236
1689664508037	2056201
1689664508078	2056333
1689664508117	2056466
1689664508158	2056713
