#	deviceModel: SM-R900	deviceOs: 11
1689660589893	2247278
1689660589934	2247354
1689660589974	2247467
1689660590014	2247605
1689660590055	2247722
1689660590094	2247900
1689660590134	1630258
1689660590175	1630397
1689660590215	1630511
1689660590257	1630705
1689660590295	1969406
1689660590335	1969424
1689660590375	1969210
1689660590415	2097991
1689660590456	2097882
1689660590495	2097905
1689660590536	2098017
1689660590576	2098143
1689660590616	2098278
1689660590658	2098376
1689660590696	2098540
1689660590737	2098738
1689660590777	2098959
1689660590817	2099137
1689660590858	2099285
1689660590897	2099430
1689660590937	2099686
1689660590977	2099938
1689660591017	2100163
1689660591058	2099963
1689660591097	2099549
1689660591137	2099346
1689660591177	2099272
1689660591217	2099181
1689660591259	2099221
1689660591298	2099227
1689660591338	2099211
1689660591378	2099182
1689660591418	2099180
1689660591459	2099207
1689660591498	2099249
1689660591538	2099293
1689660591578	2099317
1689660591619	2099352
1689660591659	2099363
1689660591699	2099401
1689660591739	2099377
1689660591779	2099184
1689660591819	2098674
1689660591860	2098103
1689660591899	2097627
1689660591939	2097169
1689660591979	2096431
1689660592019	2095756
1689660592061	2094977
1689660592100	2094360
1689660592140	2093514
1689660592180	2092713
1689660592220	2092238
1689660592261	2091693
1689660592300	2091199
1689660592341	2091177
1689660592381	2091187
1689660592421	2090950
1689660592462	2090087
1689660592501	2089287
1689660592541	2088578
1689660592581	2087951
1689660592621	2087464
1689660592663	2086885
1689660592702	2086389
1689660592742	2085702
1689660592782	2085185
1689660592822	2084669
1689660592863	2084288
1689660592902	2084176
1689660592943	2084148
1689660592983	2084122
1689660593023	2084063
1689660593064	2083949
1689660593103	2083707
1689660593143	2082965
1689660593184	2082017
1689660593224	2081014
1689660593265	2080150
1689660593304	2079459
1689660593344	2078805
1689660593384	2078271
1689660593424	2077878
1689660593465	2077563
1689660593504	2077303
1689660593545	2077093
1689660593585	2076925
1689660593625	2076785
1689660593666	2076639
1689660593705	2076400
1689660593745	2076286
1689660593786	2076213
1689660593826	2075895
1689660593867	2075137
1689660593906	2074416
1689660593946	2073692
1689660593986	2072984
1689660594026	2072590
1689660594067	2072206
1689660594107	2071727
1689660594147	2071283
1689660594187	2070947
1689660594227	2070684
1689660594268	2070485
1689660594307	2070380
1689660594347	2070353
1689660594388	2070383
1689660594428	2070344
1689660594469	2070226
1689660594508	2069716
1689660594548	2069046
1689660594588	2068653
1689660594629	2068296
1689660594669	2068019
1689660594709	2067738
1689660594749	2067143
1689660594789	2065500
1689660594829	2064235
1689660594870	2063914
1689660594909	2063594
1689660594949	2060231
1689660594990	2058927
1689660595030	2058206
1689660595071	2055619
1689660595110	2055194
1689660595150	2055029
1689660595190	2054931
1689660595231	2054784
1689660595272	2055047
1689660595311	2055221
1689660595351	2055375
1689660595391	2055536
1689660595431	2057103
1689660595472	2056554
1689660595511	2056076
1689660595551	2056091
1689660595592	2056439
1689660595632	2056881
1689660595673	2057482
1689660595712	2058089
1689660595752	2058877
1689660595792	2059341
1689660595833	2059456
1689660595874	2060039
1689660595913	2060504
1689660595953	2061441
1689660595993	2062037
1689660596033	2062763
1689660596075	2063412
1689660596114	2063752
1689660596154	2063573
1689660596194	2063630
1689660596234	2063706
1689660596275	2063430
1689660596315	2062968
1689660596354	2062663
1689660596395	2062724
1689660596435	2062186
1689660596476	2060958
1689660596515	2059482
1689660596555	2058618
1689660596595	2058430
1689660596635	2058561
1689660596676	2058840
1689660596715	2059112
1689660596755	2059115
1689660596796	2058823
1689660596836	2058758
1689660596877	2058817
1689660596916	2059313
1689660596956	2059440
1689660596996	2059572
1689660597036	2059669
1689660597077	2059742
1689660597116	2059570
1689660597157	2059254
1689660597196	2059026
1689660597237	2058885
1689660597278	2058898
1689660597317	2058868
1689660597357	2058849
1689660597397	2058860
1689660597437	2058894
1689660597478	2058956
1689660597517	2058999
1689660597557	2059051
1689660597598	2059166
1689660597638	2059247
1689660597679	2059397
1689660597718	2059554
1689660597758	2059625
1689660597798	2059354
1689660597838	2059032
1689660597880	2058813
1689660597919	2058623
1689660597959	2058517
1689660597999	2058513
1689660598039	2058480
1689660598080	2058482
1689660598119	2058522
1689660598159	2058553
1689660598200	2058649
1689660598240	2058783
1689660598281	2058952
1689660598320	2059157
1689660598360	2059369
1689660598400	2059602
1689660598441	2059605
1689660598482	2059354
1689660598521	2059127
1689660598561	2058965
1689660598601	2058880
1689660598641	2058851
1689660598682	2058901
1689660598722	2058921
1689660598762	2058972
1689660598802	2059059
1689660598842	2059148
1689660598883	2059292
1689660598922	2059500
1689660598963	2059685
1689660599003	2059904
1689660599043	2060113
1689660599084	2060355
1689660599123	2060467
1689660599163	2060240
1689660599203	2060026
1689660599243	2059864
1689660599285	2059758
1689660599324	2059741
1689660599364	2059753
1689660599404	2059798
1689660599444	2059823
1689660599485	2059903
1689660599524	2060011
1689660599565	2060152
1689660599605	2060326
1689660599645	2060521
1689660599686	2060750
1689660599725	2061000
1689660599765	2061200
1689660599806	2061361
1689660599846	2061223
1689660599887	2061016
1689660599926	2060835
1689660599966	2060740
1689660600006	2060676
1689660600046	2060727
1689660600087	2060760
1689660600127	2060821
1689660600167	2060846
1689660600207	2060921
1689660600247	2061020
1689660600288	2061187
1689660600327	2061316
1689660600368	2061546
1689660600408	2061706
1689660600448	2061901
1689660600489	2062140
1689660600528	2062199
1689660600568	2061991
1689660600608	2061723
1689660600649	2061508
1689660600690	2061404
1689660600729	2061315
1689660600769	2061303
1689660600809	2061292
1689660600849	2061286
1689660600891	2061309
1689660600930	2061343
1689660600970	2061419
1689660601010	2061545
1689660601050	2061699
1689660601091	2061854
1689660601131	2062004
1689660601171	2062198
1689660601211	2062376
1689660601251	2062543
1689660601292	2062486
1689660601331	2062162
1689660601372	2061813
1689660601412	2061604
1689660601452	2061509
1689660601493	2061421
1689660601532	2061374
1689660601572	2061314
1689660601612	2061269
1689660601652	2061264
1689660601693	2061267
1689660601733	2061359
1689660601773	2061437
1689660601813	2061549
1689660601853	2061673
1689660601894	2061815
1689660601933	2061936
1689660601973	2062103
1689660602013	2062242
1689660602053	2062299
1689660602094	2061994
1689660602133	2061594
1689660602173	2061268
1689660602214	2061068
1689660602254	2060913
1689660602295	2060806
1689660602334	2060689
1689660602374	2060539
1689660602414	2060447
1689660602454	2060395
1689660602495	2060397
1689660602534	2060420
1689660602575	2060521
1689660602615	2060616
1689660602655	2060739
1689660602696	2060844
1689660602735	2060953
1689660602775	2061092
1689660602816	2061213
1689660602856	2061195
1689660602897	2060799
1689660602936	2060301
1689660602976	2059923
1689660603016	2059670
1689660603056	2059447
1689660603097	2059328
1689660603137	2059189
1689660603177	2059007
1689660603217	2058875
1689660603257	2058781
1689660603298	2058760
1689660603337	2058761
1689660603377	2058806
1689660603418	2058857
1689660603458	2058886
1689660603499	2058959
1689660603538	2059045
1689660603578	2059126
1689660603618	2059274
1689660603659	2059196
1689660603700	2058713
1689660603739	2058200
1689660603779	2057815
1689660603819	2057526
1689660603859	2057302
1689660603900	2057138
1689660603940	2056956
1689660603980	2056739
1689660604020	2056535
1689660604060	2056248
1689660604101	2056207
1689660604140	2056200
1689660604180	2056268
1689660604221	2056416
1689660604261	2056514
1689660604302	2056633
1689660604341	2056754
1689660604381	2056890
1689660604421	2056985
1689660604462	2056618
1689660604503	2055803
1689660604542	2055256
1689660604582	2054876
1689660604622	2054506
1689660604662	2054222
1689660604703	2054001
1689660604743	2053800
1689660604783	2053574
1689660604823	2053408
1689660604863	2053300
1689660604904	2053261
1689660604943	2053230
1689660604984	2053310
1689660605024	2053319
1689660605064	2053357
1689660605105	2053460
1689660605144	2053542
1689660605184	2053674
1689660605225	2053777
1689660605265	2053555
1689660605306	2052948
1689660605345	2052294
1689660605385	2051745
1689660605425	2051368
1689660605466	2051048
1689660605507	2050783
1689660605546	2050553
1689660605586	2050337
1689660605626	2050147
1689660605666	2050041
1689660605708	2049990
1689660605747	2049988
1689660605787	2050015
1689660605827	2050064
1689660605867	2050104
1689660605908	2050211
1689660605948	2050316
1689660605988	2050453
1689660606028	2050611
1689660606068	2050745
1689660606109	2050197
1689660606149	2049512
1689660606189	2048936
1689660606229	2048495
1689660606269	2048129
1689660606310	2047868
1689660606349	2047794
1689660606389	2047678
1689660606429	2047543
1689660606469	2047402
1689660606510	2047326
1689660606549	2047321
1689660606589	2047373
1689660606629	2047441
1689660606670	2047536
1689660606711	2047625
1689660606750	2047671
1689660606790	2047732
1689660606830	2047838
1689660606870	2047920
1689660606911	2047932
1689660606950	2047672
1689660606990	2047045
1689660607030	2046530
1689660607070	2046185
1689660607111	2045889
1689660607151	2045708
1689660607191	2045536
1689660607231	2045373
1689660607271	2045247
1689660607312	2045200
1689660607351	2045233
1689660607391	2045329
1689660607431	2045435
1689660607471	2045582
1689660607513	2045754
1689660607552	2045929
1689660607592	2046145
1689660607632	2046347
1689660607672	2046630
1689660607713	2046869
1689660607753	2046649
1689660607793	2046060
1689660607833	2045569
1689660607873	2045252
1689660607914	2045010
1689660607953	2044855
1689660607994	2044782
1689660608034	2044693
1689660608074	2044657
1689660608115	2044652
1689660608154	2044756
1689660608194	2044875
1689660608234	2045066
1689660608275	2045278
1689660608316	2045494
1689660608355	2045756
1689660608395	2046008
1689660608435	2046291
1689660608475	2046612
1689660608516	2046936
1689660608556	2047273
1689660608596	2047252
1689660608636	2046783
1689660608676	2046427
1689660608717	2046205
1689660608756	2046080
1689660608797	2045997
1689660608837	2045998
1689660608877	2046015
1689660608918	2046043
1689660608957	2046082
1689660608997	2046214
1689660609037	2046401
1689660609078	2046634
1689660609119	2046876
1689660609158	2047160
1689660609198	2047459
1689660609238	2047659
1689660609278	2047836
1689660609320	2048036
1689660609359	2048378
1689660609399	2048738
1689660609439	2049094
1689660609479	2049183
1689660609520	2048868
1689660609560	2048535
1689660609600	2048357
1689660609640	2048246
1689660609680	2048225
1689660609721	2048251
1689660609760	2048266
1689660609800	2048318
1689660609840	2048374
1689660609881	2048507
1689660609922	2048672
1689660609961	2048892
1689660610001	2049119
1689660610041	2049380
1689660610081	2049643
1689660610122	2049931
1689660610162	2050222
1689660610202	2050535
1689660610242	2050845
1689660610282	2051169
1689660610323	2051524
1689660610363	2051599
1689660610403	2051295
1689660610443	2050976
1689660610483	2050789
1689660610524	2050723
1689660610563	2050669
1689660610604	2050696
1689660610644	2050707
1689660610684	2050703
1689660610725	2050718
1689660610764	2050817
1689660610804	2050970
1689660610845	2051126
1689660610885	2051325
1689660610926	2051542
1689660610965	2051808
1689660611005	2052050
1689660611045	2052343
1689660611085	2052615
1689660611127	2052876
1689660611166	2053047
1689660611206	2052719
1689660611246	2052354
1689660611286	2052085
1689660611327	2051863
1689660611366	2051769
1689660611406	2051696
1689660611446	2051680
1689660611486	2051616
1689660611527	2051578
1689660611566	2051595
1689660611607	2051681
1689660611647	2051802
1689660611687	2051977
1689660611728	2052208
1689660611767	2052386
1689660611807	2052553
1689660611847	2052791
1689660611887	2052999
1689660611928	2053220
1689660611967	2053464
1689660612007	2053287
1689660612047	2052806
1689660612088	2052402
1689660612129	2052131
1689660612168	2051800
1689660612208	2051607
1689660612248	2051513
1689660612288	2051411
1689660612329	2051341
1689660612368	2051289
1689660612408	2051296
1689660612449	2051398
1689660612489	2051494
1689660612530	2051641
1689660612569	2051801
1689660612609	2051936
1689660612649	2052214
1689660612689	2052386
1689660612730	2052660
1689660612769	2052916
1689660612810	2053026
1689660612850	2052665
1689660612890	2052263
1689660612931	2051954
1689660612970	2051749
1689660613010	2051588
1689660613050	2051511
1689660613090	2051484
1689660613131	2051357
1689660613171	2051089
1689660613211	2050803
1689660613251	2050498
1689660613291	2050304
1689660613332	2050227
1689660613371	2050234
1689660613412	2050275
1689660613452	2050358
1689660613492	2050506
1689660613533	2050691
1689660613572	2051006
1689660613612	2051276
1689660613653	2051266
1689660613693	2051359
1689660613734	2051588
1689660613773	2051720
1689660613813	2051971
1689660613853	2052426
1689660613893	2052920
1689660613935	2053493
1689660613975	2054099
1689660614015	2054766
1689660614055	2055556
1689660614095	2056574
1689660614136	2057339
1689660614175	2058146
1689660614216	2059029
1689660614256	2060138
1689660614296	2061113
1689660614337	2061755
1689660614376	2062001
1689660614416	2062115
1689660614457	2062418
1689660614497	2062688
1689660614538	2062952
1689660614577	2063122
1689660614617	2063099
1689660614657	2062873
1689660614697	2062403
1689660614739	2061780
1689660614778	2061216
1689660614818	2060693
1689660614858	2060327
1689660614898	2059992
1689660614939	2059760
1689660614979	2059547
1689660615019	2059428
1689660615059	2059369
1689660615099	2059169
1689660615140	2058861
1689660615179	2058600
1689660615219	2058212
1689660615259	2057768
1689660615300	2057306
1689660615341	2056967
1689660615380	2056646
1689660615420	2056325
1689660615460	2056154
1689660615500	2056075
1689660615542	2056125
1689660615581	2056162
1689660615621	2056119
