#	deviceModel: SM-R900	deviceOs: 11
1689665527362	2272036
1689665527402	2272101
1689665527444	2272150
1689665527483	2272130
1689665527523	2272140
1689665527564	2271965
1689665527604	2007138
1689665527645	2006934
1689665527684	2006811
1689665527724	2006679
1689665527765	2078985
1689665527805	2079045
1689665527846	2079014
1689665527885	2078976
1689665527926	2078966
1689665527966	2078982
1689665528006	2079059
1689665528047	2079182
1689665528086	2079497
1689665528126	2080100
1689665528167	2080876
1689665528206	2081607
1689665528248	2081737
1689665528287	2081758
1689665528327	2081740
1689665528367	2081717
1689665528407	2081542
1689665528448	2081516
1689665528487	2081336
1689665528527	2081179
1689665528567	2081197
1689665528607	2081361
1689665528649	2081537
1689665528688	2081678
1689665528728	2081355
1689665528768	2081385
1689665528808	2081282
1689665528849	2081101
1689665528888	2081015
1689665528928	2080990
1689665528968	2080982
1689665529009	2081014
1689665529050	2081083
1689665529089	2081207
1689665529129	2081323
1689665529169	2081418
1689665529209	2081510
1689665529250	2081750
1689665529289	2082315
1689665529329	2082255
1689665529370	2082136
1689665529409	2082449
1689665529451	2082867
1689665529490	2082688
1689665529530	2082411
1689665529570	2082595
1689665529610	2083161
1689665529651	2082775
1689665529690	2083072
1689665529731	2082701
1689665529771	2082250
1689665529811	2081503
1689665529852	2080732
1689665529891	2080104
1689665529931	2079421
1689665529971	2078692
1689665530011	2077967
1689665530052	2077450
1689665530092	2077455
1689665530132	2077574
1689665530172	2077878
1689665530212	2078372
1689665530253	2078783
1689665530292	2079606
1689665530332	2080590
1689665530372	2081508
1689665530412	2082413
1689665530454	2082795
1689665530493	2082896
1689665530533	2082704
1689665530573	2082603
1689665530613	2082221
1689665530654	2081390
1689665530693	2080798
1689665530733	2080316
1689665530774	2080071
1689665530814	2080341
1689665530855	2080903
1689665530894	2081724
1689665530934	2082555
1689665530974	2083267
1689665531014	2083960
1689665531056	2084325
1689665531095	2084610
1689665531135	2084831
1689665531175	2084780
1689665531215	2084657
1689665531256	2084676
1689665531296	2084648
1689665531336	2084592
1689665531376	2084600
1689665531416	2084529
1689665531457	2084416
1689665531496	2084339
1689665531537	2084196
1689665531577	2084102
1689665531617	2084077
1689665531658	2084075
1689665531697	2084083
1689665531737	2083881
1689665531778	2083434
1689665531818	2082999
1689665531859	2082676
1689665531898	2082506
1689665531938	2082412
1689665531978	2082202
1689665532019	2082004
1689665532060	2081852
1689665532099	2081704
1689665532139	2081563
1689665532179	2081492
1689665532220	2081460
1689665532261	2081387
1689665532300	2081079
1689665532340	2080552
1689665532381	2079999
1689665532421	2079552
1689665532462	2079157
1689665532501	2078841
1689665532541	2078550
1689665532581	2078301
1689665532622	2078030
1689665532663	2077798
