#	deviceModel: SM-R900	deviceOs: 11
1689652414622	2267262
1689652414663	2267185
1689652414704	2267141
1689652414743	2267071
1689652414783	2267068
1689652414823	2267029
1689652414863	1880767
1689652414905	1880722
1689652414944	1880724
1689652414984	2040315
1689652415024	2040231
1689652415064	2039967
1689652415105	2039700
1689652415145	2071462
1689652415185	2071254
1689652415225	2071061
1689652415265	2070887
1689652415307	2070709
1689652415346	2070516
1689652415386	2070379
1689652415426	2070227
1689652415467	2070129
1689652415508	2070087
1689652415547	2070070
1689652415587	2070045
1689652415628	2070035
1689652415668	2069984
1689652415709	2069971
1689652415748	2069984
1689652415788	2070035
1689652415828	2070055
1689652415869	2069989
1689652415910	2069783
1689652415949	2069579
1689652415990	2069419
1689652416030	2069234
1689652416070	2069126
1689652416111	2069033
1689652416150	2068940
1689652416190	2068838
1689652416230	2068772
1689652416270	2068718
1689652416311	2068702
1689652416351	2068682
1689652416391	2068711
1689652416431	2068781
1689652416471	2068878
1689652416512	2068987
1689652416551	2069089
1689652416592	2069231
1689652416632	2069496
1689652416672	2069731
1689652416713	2070021
1689652416752	2070224
1689652416792	2070269
1689652416833	2070254
1689652416873	2070268
1689652416914	2070264
1689652416953	2070237
1689652416993	2070233
1689652417033	2070193
1689652417074	2070165
1689652417115	2070109
1689652417154	2070047
1689652417194	2070059
1689652417234	2070022
1689652417274	2070044
1689652417316	2070101
1689652417355	2070136
1689652417395	2070238
1689652417435	2070297
1689652417476	2070523
1689652417517	2070861
1689652417556	2071408
1689652417596	2072011
1689652417636	2071393
1689652417677	2070150
1689652417718	2068694
1689652417757	2067757
1689652417798	2066340
1689652417838	2066254
1689652417878	2066062
1689652417919	2065946
1689652417958	2066097
1689652417999	2066387
1689652418039	2067003
1689652418079	2068018
1689652418120	2068575
1689652418159	2068993
1689652418199	2069832
1689652418239	2071003
1689652418280	2071074
1689652418320	2071192
1689652418360	2071560
1689652418400	2072304
1689652418440	2073289
1689652418480	2074491
1689652418521	2075398
1689652418560	2075924
1689652418601	2076278
1689652418641	2076926
1689652418681	2076960
1689652418722	2077355
1689652418761	2077464
1689652418801	2077663
1689652418842	2077737
1689652418882	2077685
1689652418923	2078121
1689652418962	2077858
1689652419002	2079065
1689652419043	2080095
1689652419083	2080111
1689652419124	2080670
1689652419163	2080404
1689652419203	2080484
1689652419244	2080530
