#	deviceModel: SM-R900	deviceOs: 11
1689650301338	2264093
1689650301379	2264093
1689650301419	2264127
1689650301459	2264155
1689650301499	2264244
1689650301539	2264302
1689650301580	1954399
1689650301619	1954477
1689650301660	1954564
1689650301701	1954666
1689650301740	2067494
1689650301781	2067641
1689650301820	2067809
1689650301860	2100098
1689650301900	2099873
1689650301940	2099712
1689650301982	2099649
1689650302021	2099481
1689650302061	2099258
1689650302101	2098956
1689650302141	2098414
1689650302182	2097742
1689650302222	2097170
1689650302262	2096759
1689650302302	2096539
1689650302342	2096342
1689650302383	2096180
1689650302422	2096072
1689650302462	2096026
1689650302503	2095936
1689650302543	2095647
1689650302584	2095529
1689650302623	2095503
1689650302663	2095150
1689650302703	2094645
1689650302744	2093939
1689650302785	2093345
1689650302824	2092925
1689650302864	2092274
1689650302904	2091890
1689650302944	2091670
1689650302985	2091356
1689650303024	2090953
1689650303064	2090701
1689650303105	2090522
1689650303145	2090519
1689650303186	2090494
1689650303225	2090347
1689650303265	2090362
1689650303305	2090367
1689650303346	2090360
1689650303387	2090440
1689650303426	2090534
1689650303466	2090497
1689650303506	2090207
1689650303546	2089683
1689650303588	2089247
1689650303627	2089005
1689650303667	2088669
1689650303707	2088418
1689650303747	2088219
1689650303788	2088025
1689650303828	2087808
1689650303868	2087648
1689650303908	2087556
1689650303948	2087433
1689650303989	2087362
1689650304028	2087182
1689650304068	2087088
1689650304109	2086943
1689650304149	2086823
1689650304190	2086737
1689650304229	2086689
1689650304269	2086639
1689650304310	2086282
1689650304349	2085702
1689650304390	2085174
1689650304430	2084762
1689650304470	2084550
1689650304510	2084232
1689650304550	2083881
1689650304591	2083578
1689650304630	2083259
1689650304670	2082954
1689650304710	2082743
1689650304750	2082552
1689650304791	2082410
1689650304830	2082304
1689650304870	2082173
1689650304911	2082130
1689650304951	2082042
1689650304992	2082017
1689650305031	2082009
1689650305071	2081999
1689650305111	2081802
1689650305151	2081314
1689650305192	2080801
1689650305231	2080352
1689650305271	2079945
1689650305311	2079640
1689650305352	2079379
1689650305393	2079070
1689650305432	2078796
1689650305472	2078510
1689650305512	2078311
1689650305552	2078143
1689650305593	2078052
1689650305633	2077969
1689650305673	2077902
1689650305713	2077844
1689650305753	2077803
1689650305794	2077805
1689650305833	2077807
1689650305873	2077867
1689650305913	2077584
1689650305953	2077080
1689650305995	2076526
1689650306034	2075792
1689650306074	2075410
1689650306114	2075030
1689650306154	2074857
1689650306195	2074629
1689650306235	2074353
1689650306275	2074092
1689650306315	2073930
1689650306355	2073807
1689650306396	2073692
1689650306435	2073599
1689650306475	2073571
1689650306516	2073524
1689650306556	2073543
1689650306597	2073582
1689650306636	2073607
1689650306676	2073636
1689650306716	2073705
1689650306756	2073493
1689650306797	2072992
1689650306837	2072510
1689650306877	2072133
1689650306917	2071770
1689650306957	2071442
1689650306998	2071211
1689650307037	2071032
1689650307078	2070783
1689650307118	2070597
1689650307158	2070439
1689650307199	2070383
1689650307238	2070326
1689650307278	2070292
1689650307319	2070320
1689650307359	2070340
1689650307400	2070390
1689650307439	2070429
1689650307479	2070492
1689650307519	2070631
1689650307559	2070669
1689650307600	2070464
1689650307639	2070048
1689650307680	2069700
1689650307720	2069453
1689650307760	2069214
1689650307801	2069061
1689650307840	2068896
1689650307880	2068738
1689650307921	2068612
1689650307961	2068497
1689650308002	2068429
1689650308041	2068423
1689650308081	2068479
1689650308121	2068531
1689650308161	2068596
1689650308203	2068698
1689650308242	2068802
1689650308282	2068928
1689650308322	2069074
1689650308362	2069153
1689650308403	2068989
1689650308442	2068673
1689650308482	2068405
1689650308523	2068178
1689650308563	2068023
1689650308604	2067882
1689650308643	2067779
1689650308683	2067682
1689650308723	2067635
1689650308764	2067597
1689650308805	2067612
1689650308844	2067656
1689650308884	2067720
1689650308924	2067814
1689650308964	2067950
1689650309005	2068065
1689650309044	2068245
1689650309085	2068410
1689650309125	2068579
1689650309165	2068778
1689650309206	2069001
1689650309245	2069123
1689650309285	2069031
1689650309325	2068819
1689650309366	2068634
1689650309406	2068531
1689650309446	2068391
1689650309486	2068355
1689650309526	2068327
1689650309566	2068303
1689650309608	2068304
1689650309646	2068325
1689650309686	2068438
1689650309727	2068511
1689650309767	2068649
1689650309808	2068788
1689650309847	2068945
1689650309887	2069133
1689650309927	2069310
1689650309967	2069520
1689650310008	2069732
1689650310047	2069955
1689650310087	2070198
1689650310127	2070428
