5.748447710616494533e+01,9.616026153230899354e+01,1.475338275356760960e+02,2.125493751979205967e+02,2.952857941056187201e+02,3.859641739247099963e+02,4.832014392083981420e+02,5.937585016360590089e+02,7.066764724191463074e+02,8.184498738230747676e+02,9.354346182189063938e+02,1.071998884023458231e+03,1.257574612023497139e+03,1.406855560112402145e+03,1.330703284671488291e+03,1.043849525675932910e+03,7.727211114149689593e+02,6.186733375070791681e+02,5.057876941232964327e+02,3.726854790689887977e+02,2.407798607780371185e+02,1.582233660532629074e+02,1.200244004967875071e+02,8.211902710112303794e+01,5.327231508696633000e+01,7.187159961888579573e+01,1.299622820094589315e+02
6.090947373469600734e+01,1.028013317888954816e+02,1.614908529660711451e+02,2.306532720747325698e+02,3.069905135881197111e+02,4.006903877543534236e+02,5.161543349544849661e+02,6.419030884258535252e+02,7.766460960870355166e+02,9.153606829606101201e+02,1.057552918038000598e+03,1.246301185857262226e+03,1.452462479539110063e+03,1.472674769784172440e+03,1.205495918481471563e+03,8.686723320933772357e+02,6.640444374211908780e+02,5.270315932808180150e+02,3.756446560845386671e+02,2.544497427782917498e+02,1.889961219619891608e+02,1.490553887794978891e+02,1.253903160282725366e+02,1.245442293196771288e+02,1.336960615182266565e+02,1.462278656426809107e+02,1.824843944208779476e+02
1.462278656426809107e+02,1.824843944208779476e+02,2.539413803820046951e+02,3.489531517744323992e+02,4.528667943667043119e+02,5.576450080052889007e+02,6.706549196970337334e+02,7.925850901379211564e+02,9.062641498882265978e+02,1.024744736522228777e+03,1.163252262388863983e+03,1.300180357181872296e+03,1.460369989578723334e+03,1.631802010322037631e+03,1.606756716100127505e+03,1.273513511447059045e+03,8.861421581063268604e+02,6.730606434181436271e+02,5.351573768940385207e+02,3.589052613779305148e+02,2.078034655514866245e+02,1.370582173722589800e+02,1.150395650005591506e+02,9.388463332440562681e+01,5.606884338993404526e+01,3.513960385312589096e+01,6.317145677161602180e+01
1.178183430659074702e+02,1.832723029818856162e+02,2.715901654307519948e+02,3.653356326009176200e+02,4.539866633888004230e+02,5.660096896185031028e+02,6.933355588034531820e+02,8.052304609310344858e+02,9.281917284179677381e+02,1.081963496977852174e+03,1.230109527571848503e+03,1.384252968715321458e+03,1.563735518264714756e+03,1.625014542099794198e+03,1.419627101562670305e+03,1.070094031956389244e+03,8.006347257889418643e+02,6.351858399544393023e+02,4.695174047206309638e+02,2.924921284951431062e+02,1.859546801585482854e+02,1.525918086805852454e+02,1.072855551842866362e+02,5.898452461604620112e+01,7.603436040431643050e+01,1.143654461920210679e+02,1.262123246853311116e+02
1.262123246853311116e+02,1.682166936270095334e+02,2.520231125082894437e+02,3.264122798377964045e+02,4.050940985028842078e+02,5.220710802679622020e+02,6.464679137132497999e+02,7.511507562587396478e+02,8.789506861614629543e+02,1.048396950967438443e+03,1.196836683260824429e+03,1.321276034950307348e+03,1.469009755604739894e+03,1.519757197819094927e+03,1.311934506711696940e+03,9.657739928482777714e+02,7.240877501538691376e+02,5.977283204681626785e+02,4.609760266284391150e+02,3.188638785803578344e+02,2.489654323148592425e+02,2.334052021680554958e+02,2.070193397855288708e+02,1.677715010720337432e+02,1.601070468222742988e+02,1.957355893287023036e+02,2.415470170863119961e+02
1.957355893287023036e+02,2.415470170863119961e+02,2.853311502716204018e+02,3.497801763306398470e+02,4.386473067199204365e+02,5.334975778310853229e+02,6.248038224640293947e+02,7.157181512566829724e+02,8.238478734199475184e+02,9.535074334950252251e+02,1.075805721392094483e+03,1.203250359441946330e+03,1.358267257092306409e+03,1.416928460411967990e+03,1.241605183178071456e+03,9.442233991135130964e+02,7.327795862678963204e+02,6.142821282707443515e+02,4.785735798182680014e+02,3.277796772420724665e+02,2.441050463451010160e+02,2.273153364267096777e+02,2.083354163040855269e+02,1.782172130366678289e+02,1.740929591157481582e+02,1.882311302656190151e+02,2.120910356796028395e+02
1.882311302656190151e+02,2.120910356796028395e+02,2.722612298878186721e+02,3.544841709737960969e+02,4.223021817203278374e+02,4.904330866315293633e+02,5.819239392317706461e+02,6.868043739772035678e+02,7.929805070830037721e+02,9.007739159917709912e+02,1.015796208497325551e+03,1.145517216673652911e+03,1.294860741762795215e+03,1.423057178203551757e+03,1.408657274628735195e+03,1.191170998086914324e+03,9.145986792095484361e+02,7.381582694963439053e+02,6.171729638802335103e+02,4.599091395084349188e+02,3.140437314747852611e+02,2.423090543925169413e+02,2.079907551593219068e+02,1.715642564240529850e+02,1.489513831179328918e+02,1.507636248831959733e+02,1.640809959480312727e+02
1.924026211654691565e+02,2.479903287306364064e+02,3.199933305865395141e+02,3.919393626692035468e+02,4.684937716384245618e+02,5.634950564765674699e+02,6.709429136166806984e+02,7.754002252270416875e+02,8.871156914760240397e+02,1.013289092365008855e+03,1.135078173845299716e+03,1.270284591652004110e+03,1.422851714724812609e+03,1.450411559335774655e+03,1.243134266735221445e+03,9.650905038484850138e+02,8.035532461817185776e+02,6.909064756122987774e+02,5.318296732107617117e+02,3.957738967672536319e+02,3.302840386562849062e+02,2.627029782876986701e+02,1.595340984003960898e+02,8.752715147042772514e+01,8.614944831146965498e+01,1.225657230659473953e+02,1.724498351074615812e+02
1.225657230659473953e+02,1.724498351074615812e+02,2.400155385023538201e+02,3.220105767579508438e+02,4.039922021188241956e+02,4.832806409889292354e+02,5.780867745731377454e+02,6.916602734359206579e+02,8.097656116288412704e+02,9.315404414441593417e+02,1.044986940377818428e+03,1.157868909019245621e+03,1.306157085134784438e+03,1.399033737167323807e+03,1.277145922996165609e+03,9.979479313395231657e+02,7.711205959334837416e+02,6.509074981169932244e+02,5.324953620241705039e+02,3.798527512387512388e+02,2.763240798223031334e+02,2.505885894544666144e+02,2.247092411637270288e+02,1.810857518581192949e+02,1.770991725686232598e+02,2.061112548692868813e+02,2.362684194164522182e+02
2.061112548692868813e+02,2.362684194164522182e+02,2.840060379294314998e+02,3.618659505156374507e+02,4.600933241935588853e+02,5.630410450001727440e+02,6.569419740040870010e+02,7.555309012780921876e+02,8.807759323762891199e+02,1.011515495098300107e+03,1.127980604385904371e+03,1.280369523155470233e+03,1.455677762147479825e+03,1.464095899414817268e+03,1.206556934644376270e+03,8.808417222402142670e+02,6.804186045291785376e+02,5.494734133883292770e+02,3.945516867622969244e+02,2.612556750754163204e+02,2.096347114318373315e+02,2.051750492202321539e+02,1.850235120699184108e+02,1.505997272867402899e+02,1.484905963368919970e+02,1.825126673618672157e+02,2.262725726751425555e+02
1.825126673618672157e+02,2.262725726751425555e+02,2.933219039964474746e+02,3.900656825487810693e+02,4.807129441071205065e+02,5.651995002540068072e+02,6.706511030999993181e+02,7.852455107757901942e+02,9.026582362055280555e+02,1.032919002732521676e+03,1.157819679613329754e+03,1.291184473527709770e+03,1.441936674212233356e+03,1.468326435453779595e+03,1.244181957442713610e+03,9.087334595128331785e+02,6.728712939730311291e+02,5.300916789377329223e+02,3.634076956082528795e+02,1.805195482323833858e+02,7.196296871692914010e+01,3.891618892686403797e+01,1.969268015176862718e+01,1.947757884068323619e+00,-8.307840332902287628e-01,6.602046722107388632e+00,3.212648286861247016e+01
2.630921810186936227e+02,2.830468284509112209e+02,3.244309678770263190e+02,3.808350896591231844e+02,4.543581387748363909e+02,5.461277302979249271e+02,6.440086457464419709e+02,7.343816277661441063e+02,8.387554421440353281e+02,9.823721036222668772e+02,1.123305142934962078e+03,1.239185002061208706e+03,1.391770405627979471e+03,1.519789107269813485e+03,1.418737621333633342e+03,1.102739522248480171e+03,8.329919440698041626e+02,7.175797470487350438e+02,6.292195742137309935e+02,4.948231136201653726e+02,3.919848020591984437e+02,3.645813145722481750e+02,3.477146267447573109e+02,3.082668752544811923e+02,2.811493521070462975e+02,2.776703702912838594e+02,2.971273159884611914e+02
2.971273159884611914e+02,3.461727913588269985e+02,4.064803723815022067e+02,4.696064664869061858e+02,5.518554004631166663e+02,6.420684420355685234e+02,7.300418290221662119e+02,8.553582566640296818e+02,1.024070971006035506e+03,1.175194753090534050e+03,1.291567716419802764e+03,1.422004603303851809e+03,1.580111472304283552e+03,1.664415341272631849e+03,1.533284202943921628e+03,1.217822842749503252e+03,9.183581152287131317e+02,7.416587962262912015e+02,6.194635284220436233e+02,4.772295605977471951e+02,3.488409319695352906e+02,2.998963599441736960e+02,2.908792398006711437e+02,2.390890607993436561e+02,1.808625019954981781e+02,1.859355282909006064e+02,2.207516908907681454e+02
2.510305845145824151e+02,3.028004259962070250e+02,3.796332536389379584e+02,4.633719376420472713e+02,5.495799964050838753e+02,6.395765187034007795e+02,7.434648838927408860e+02,8.745671113925993723e+02,1.033866182714010392e+03,1.193603083365876500e+03,1.324135094089370796e+03,1.466100029879426302e+03,1.631432774986971253e+03,1.655243955215198184e+03,1.413892325289719338e+03,1.073019760345664736e+03,8.447059571343623929e+02,7.067524383563663832e+02,5.653314761033570903e+02,4.428705283694696959e+02,3.722614590894028197e+02,3.232860324207459826e+02,2.792956307639810234e+02,2.480303710184091415e+02,2.310628727609711746e+02,2.420722390399471351e+02,2.928625380695414719e+02
2.928625380695414719e+02,3.602458719473951305e+02,4.207386430451256842e+02,4.843820613193261124e+02,5.643476462626556440e+02,6.539493619751176539e+02,7.419398530581147497e+02,8.331100595791436945e+02,9.424616658466204626e+02,1.064742746257024919e+03,1.183210355978316102e+03,1.318491270796585013e+03,1.487442088535964558e+03,1.570476781882354771e+03,1.404774800415676509e+03,1.079345832363283080e+03,8.407893719454142456e+02,7.234222970610180710e+02,6.034646155889338388e+02,4.762241301638440518e+02,4.120646892492241022e+02,3.942267712646059294e+02,3.632659876324681250e+02,3.195953760921710227e+02,2.974928481985548956e+02,3.096264765180588938e+02,3.481382874970591956e+02
3.096264765180588938e+02,3.481382874970591956e+02,3.977152441870682082e+02,4.574744265450268585e+02,5.363370827311402991e+02,6.217555440952146455e+02,7.075943443584350234e+02,8.092594438892855351e+02,9.274259931765152487e+02,1.051804767155828813e+03,1.167063280945894348e+03,1.286309314915265986e+03,1.444653663389320627e+03,1.523028639553590210e+03,1.336834898916144311e+03,1.002161712875865305e+03,7.883999899965727991e+02,6.981756913394265212e+02,5.841566326835068139e+02,4.473904058827478138e+02,3.707577016640454985e+02,3.483477472922008928e+02,3.190362837412494628e+02,2.813512035385487593e+02,2.680244350891096019e+02,2.708180217713904199e+02,2.890087763658765994e+02
2.890087763658765994e+02,3.450262939106778504e+02,4.191458491229379320e+02,4.881829954645266980e+02,5.643751062566511791e+02,6.538810002761765645e+02,7.638871725079945918e+02,8.928716855219095123e+02,1.008358993840278799e+03,1.105820507764723061e+03,1.221869933041218246e+03,1.388488266470109011e+03,1.574753888232890631e+03,1.620502297721534205e+03,1.402690983442743345e+03,1.074941471261104653e+03,8.645200686807750117e+02,7.532911218426870619e+02,6.101384520066097821e+02,4.456549583131691179e+02,3.479971865687491004e+02,3.169029064760487699e+02,2.939893374324693696e+02,2.590081081822692681e+02,2.254523869042886872e+02,2.185580729622696481e+02,2.559744565391841320e+02
2.559744565391841320e+02,3.151193178631110072e+02,3.711289622959359349e+02,4.384471849321882928e+02,5.297333830114246211e+02,6.331015646525943339e+02,7.387266717585392826e+02,8.542371326100850411e+02,9.907183745882181256e+02,1.122667744015447397e+03,1.222616838763676924e+03,1.358140400840060920e+03,1.572468448843652823e+03,1.687772860486543323e+03,1.523940822554700162e+03,1.201369148039829952e+03,9.469009566207500939e+02,8.016227022509274320e+02,6.740336043670037043e+02,5.157259611232033194e+02,3.817078178071658385e+02,3.294320196080384449e+02,3.175779053617368390e+02,2.875821981497369961e+02,2.521750537405832802e+02,2.391751623710180183e+02,2.523704335573621051e+02
2.523704335573621051e+02,2.984575628418326119e+02,3.725909985650653766e+02,4.494363146130193059e+02,5.244763972962759908e+02,6.141973444306456713e+02,7.211356331660811065e+02,8.425834802247698008e+02,9.813427985498426551e+02,1.114324816701638611e+03,1.224468581202290807e+03,1.370472668201085526e+03,1.550927348827482319e+03,1.571468121614297161e+03,1.317937563775160925e+03,9.733635182754785546e+02,7.391858405250666237e+02,6.036870609763193443e+02,4.737329175623685842e+02,3.378623337042970434e+02,2.568181324845577933e+02,2.364216618075298584e+02,2.109127803622910733e+02,1.747283252450366717e+02,1.724270606168037148e+02,1.943648342389353729e+02,2.301513662624162748e+02
1.943648342389353729e+02,2.301513662624162748e+02,3.081869746890229749e+02,4.194253443607755685e+02,5.359618317278128643e+02,6.602102221008267406e+02,7.881958595083879118e+02,9.178831420475123650e+02,1.068843682409280518e+03,1.240413691671829156e+03,1.415897726236416929e+03,1.599679874057894494e+03,1.804097632140555561e+03,1.982366637629072102e+03,1.971061597826010257e+03,1.627088598817252887e+03,1.088192649395947228e+03,6.748614336767582245e+02,4.703574164108251239e+02,3.107838379394686399e+02,1.470799359493045131e+02,5.173854406687053142e+01,2.074490184071680687e+01,1.090584674309889124e+01,5.226293689452631952e+00,-2.229189462405543054e+00,1.114041859275653223e+01
7.815944008210055927e+01,1.799956357476713720e+02,2.790526731686891821e+02,3.876774589979230541e+02,5.163760042143944702e+02,6.495214841959129899e+02,7.994654929783935131e+02,9.637619005494691464e+02,1.121881525272942781e+03,1.292098962159698431e+03,1.469573959353897862e+03,1.651707034087328339e+03,1.870379918286270822e+03,1.979557164780622315e+03,1.745641590144273323e+03,1.286316189506501132e+03,9.377391863185846432e+02,7.455658989419105183e+02,5.362728574966034785e+02,3.053216982572248526e+02,1.774009923823515464e+02,1.473432376955105383e+02,1.207336457565774026e+02,8.507859565387252587e+01,8.085448337137381714e+01,1.132462874489842761e+02,1.648028660130698881e+02
3.271297443986838971e+02,2.757694713040762622e+02,3.117894206681397691e+02,3.813926218785970264e+02,4.302243457628424039e+02,4.968470517769297885e+02,5.815867130409357060e+02,6.474372723258184124e+02,7.273738057575222911e+02,8.361014426049844133e+02,9.142341465304568828e+02,9.960450021880583336e+02,1.164719725086501967e+03,1.288362481140119144e+03,1.184348068582963151e+03,9.429043384551202962e+02,7.521618036329758752e+02,6.442277527704191016e+02,5.575157810236526075e+02,4.516943346251961202e+02,3.585763011793112582e+02,3.352436337107147892e+02,3.531898171226617933e+02,3.441284434498624591e+02,3.234777856156005100e+02,3.374627404254417229e+02,3.742440947517964673e+02
3.234777856156005100e+02,3.374627404254417229e+02,3.742440947517964673e+02,4.243228551725597981e+02,4.976232807574323260e+02,5.698194119793257642e+02,6.365544699343693082e+02,7.283399853401189148e+02,8.454924217935354136e+02,9.708984724826592583e+02,1.084474005747176079e+03,1.201315229222190510e+03,1.355131190609342866e+03,1.430174278823129043e+03,1.273242577893064208e+03,9.760923593849393001e+02,7.314067439731063587e+02,5.714973149481659220e+02,4.318270708820509753e+02,3.014944680737809222e+02,2.198151704239447781e+02,1.849861072591612583e+02,1.557410814098865330e+02,1.252564266880837067e+02,1.123607039684220581e+02,1.270719762058068909e+02,1.720334980928100777e+02
1.270719762058068909e+02,1.720334980928100777e+02,2.352016896725498327e+02,3.055643211023167964e+02,3.927157521863018701e+02,5.009166735429475352e+02,6.142476344422874490e+02,7.239867704353695217e+02,8.417782884522894165e+02,9.685869929804223375e+02,1.094679940879305150e+03,1.238346713155049656e+03,1.396958804000131749e+03,1.490663495581702591e+03,1.448182115483057260e+03,1.280815875053235686e+03,1.057963599842198846e+03,8.517059096906249351e+02,6.573505677089151504e+02,4.452678595192898570e+02,2.815064698403245984e+02,2.153240795901333513e+02,1.777217833439671608e+02,1.266031498470075576e+02,9.068227367609074463e+01,7.965015899786101272e+01,9.682720730729079150e+01
9.682720730729079150e+01,1.411804323573852002e+02,2.012042825254378045e+02,2.960427965515756910e+02,4.123039234438978724e+02,4.995739003170577348e+02,5.937329184917982730e+02,7.385973523945441457e+02,8.848027629915648049e+02,1.022029044432426076e+03,1.179793754592531513e+03,1.339417132403216328e+03,1.530235217261844127e+03,1.723651962584644934e+03,1.672511897550155027e+03,1.284621509807819621e+03,8.642184962820050487e+02,6.492321894989255497e+02,5.230344607593822275e+02,3.371309843575025411e+02,1.579958164143354225e+02,8.605298379809948983e+01,7.110007130241956474e+01,3.771286984390053476e+01,3.744800725107438666e+00,-1.597283048227041036e+00,2.513655301850599244e+01
2.513655301850599244e+01,8.762996293181470264e+01,1.776845874657502691e+02,2.872316906926376987e+02,4.121938003167163629e+02,5.414353872993865480e+02,6.826034088385536052e+02,8.376638953449096334e+02,9.801884422666239516e+02,1.128630313920898061e+03,1.309193590150924365e+03,1.481172109460155525e+03,1.666016600049481895e+03,1.857602916625678517e+03,1.772781851741959144e+03,1.267642760063898095e+03,7.429966130375781859e+02,5.251439343104742647e+02,4.249470335005658512e+02,2.679731478158157643e+02,1.529303468091364948e+02,1.241905328639244317e+02,1.111186955559306853e+02,8.751990918863054958e+01,7.081226458184903549e+01,7.833220754025921906e+01,1.208333148167653235e+02
7.081226458184903549e+01,7.833220754025921906e+01,1.208333148167653235e+02,1.947909168146079537e+02,2.865796950280651458e+02,3.848089891703423859e+02,4.899988537364556578e+02,6.060888660664090821e+02,7.341712558751154347e+02,8.785770113107757879e+02,1.024356353146272795e+03,1.158983779880962629e+03,1.328623098239307183e+03,1.507572194990746993e+03,1.490309552464479339e+03,1.184655863758610394e+03,8.184903050056803977e+02,6.098552738175648074e+02,4.975377379619334306e+02,3.481236033273794419e+02,1.998639056134422844e+02,1.625400687176030488e+02,2.133189968788070701e+02,2.581803427786833822e+02,2.796048962784267928e+02,2.977593077107746353e+02,3.150263475693045052e+02
2.977593077107746353e+02,3.150263475693045052e+02,3.411168360083837001e+02,3.874537501657271719e+02,4.513190077310982815e+02,5.306007118129080027e+02,6.244491182001083871e+02,7.272308174807284331e+02,8.433283977746999653e+02,9.723787357840028562e+02,1.088385428534186758e+03,1.198182974132887011e+03,1.362761656666624503e+03,1.543874705083151184e+03,1.533913182218749625e+03,1.240508953006058618e+03,8.809922921349655098e+02,6.673927125538405107e+02,5.457277311898799326e+02,4.031427380263583018e+02,2.618193425032181949e+02,1.839524163135191657e+02,1.546175646567201056e+02,1.218796410362542701e+02,8.622878609234419400e+01,8.542841444876012247e+01,1.290429090481419507e+02
8.542841444876012247e+01,1.290429090481419507e+02,1.940438386148111363e+02,2.620306522855472622e+02,3.446805545808671809e+02,4.557755609847565665e+02,5.740830935888329805e+02,6.807607465613807562e+02,7.904897259507714580e+02,9.128978910202483803e+02,1.038200426375628695e+03,1.169736642415345614e+03,1.335590083971653485e+03,1.496132822399030147e+03,1.480012394619931001e+03,1.224219710858172220e+03,9.322260327958636026e+02,7.575572713966652145e+02,6.298983394784353322e+02,4.833148654295233086e+02,3.481679666581250103e+02,2.634625157480163580e+02,2.370222136794257608e+02,2.292141499294559708e+02,1.975462590491121091e+02,1.690856612506160559e+02,1.884778237039013788e+02
1.690856612506160559e+02,1.884778237039013788e+02,2.431259332233477153e+02,3.074500644449539095e+02,3.788507366661658011e+02,4.562919522629102858e+02,5.413453993271008358e+02,6.368968665691950264e+02,7.441743054665673753e+02,8.675520134514636084e+02,9.965207272762309003e+02,1.124597541995410438e+03,1.282917466378566132e+03,1.430571570002540511e+03,1.390221498334549779e+03,1.114512492776741510e+03,8.295943180305359874e+02,6.933144081032060058e+02,6.078588973835391016e+02,4.871795210427420670e+02,3.823934243968710689e+02,3.206615760163795130e+02,2.710834402405258743e+02,2.353118593366070854e+02,2.232801572989210968e+02,2.225728098460608635e+02,2.440393027578313081e+02
2.232801572989210968e+02,2.225728098460608635e+02,2.440393027578313081e+02,2.977958915303130425e+02,3.741246807135754011e+02,4.840227692275531126e+02,6.214684073854904227e+02,7.466864948395840429e+02,8.527720947073000843e+02,9.608202652727924260e+02,1.081387854616358482e+03,1.233574813052505760e+03,1.397181344843804709e+03,1.415797419686826743e+03,1.166260025300212419e+03,8.193866947029243875e+02,6.155410778182301783e+02,5.101872275843173838e+02,3.633409787620540783e+02,2.205981324441374909e+02,1.609576473086896158e+02,1.401105206192086143e+02,1.123650920392552734e+02,1.006820781956806741e+02,1.226034975312378492e+02,1.713214108136838263e+02,2.406175975009394961e+02
1.713214108136838263e+02,2.406175975009394961e+02,3.241051636040217545e+02,4.202083863217957855e+02,5.278831838885276966e+02,6.374088064086283794e+02,7.502948190764136598e+02,8.826533454539087415e+02,1.041561519984898723e+03,1.215003396746226372e+03,1.388134535375204450e+03,1.577627962866807138e+03,1.756709348761115052e+03,1.756812666271581293e+03,1.488014520188379493e+03,1.147904874714630296e+03,9.367115976850823245e+02,8.042993383969901515e+02,6.463616039529890713e+02,4.867467430621582025e+02,3.839088194690199316e+02,3.244806270367637921e+02,2.683834303552204119e+02,2.058408673502456168e+02,1.380597900118013968e+02,7.506200674065735257e+01,4.703533383132196377e+01
1.469150850776146058e+02,1.905903020383527746e+02,2.543173457937216995e+02,3.428273233371015749e+02,4.404081304562341188e+02,5.505523407485436564e+02,6.815101967286752824e+02,8.135672277610400442e+02,9.363837897348374781e+02,1.069953515806219229e+03,1.213637961036192337e+03,1.359443529088790910e+03,1.548783059929470937e+03,1.714541315637353136e+03,1.616008028275611196e+03,1.225405923601225368e+03,8.370337914610042844e+02,6.075660438253615894e+02,4.326909686091194658e+02,2.518186812601438760e+02,1.155160859779938392e+02,5.323901686641397646e+01,3.114343049150966181e+01,8.117793781732871139e+00,-3.462511185075754838e+00,2.260779615758485761e+01,7.296126563020538924e+01
