#	deviceModel: SM-R900	deviceOs: 11
1689641739441	2645068
1689641739481	2268424
1689641739522	2268359
1689641739562	2268297
1689641739602	2268255
1689641739642	2268243
1689641739682	2268246
1689641739723	1942058
1689641739763	1942075
1689641739803	1942110
1689641739843	2073425
1689641739883	2073498
1689641739925	2073593
1689641739964	2073684
1689641740004	2073819
1689641740044	2073821
1689641740084	2073614
1689641740126	2073232
1689641740165	2072616
1689641740205	2072136
1689641740246	2071770
1689641740286	2071559
1689641740327	2071189
1689641740366	2071002
1689641740407	2070609
1689641740447	2070897
1689641740487	2070726
1689641740529	2070747
1689641740568	2070968
1689641740608	2070997
1689641740649	2071217
1689641740689	2071822
1689641740730	2073116
1689641740770	2073466
1689641740810	2075349
1689641740850	2077046
1689641740890	2077243
1689641740931	2077115
1689641740970	2076830
1689641741010	2077055
1689641741050	2077442
1689641741091	2079553
1689641741132	2078062
1689641741171	2076735
1689641741211	2077610
1689641741251	2077232
1689641741291	2078626
1689641741333	2079413
1689641741372	2080576
1689641741412	2080919
1689641741452	2081465
1689641741493	2081405
1689641741534	2081487
1689641741573	2081271
1689641741613	2080533
1689641741653	2079867
1689641741694	2078883
1689641741735	2078025
1689641741774	2077270
1689641741814	2076473
1689641741855	2075785
1689641741895	2075406
1689641741936	2074636
1689641741975	2074199
1689641742016	2073745
1689641742056	2073278
1689641742096	2073693
1689641742137	2073714
1689641742177	2073371
1689641742217	2073164
1689641742257	2073075
1689641742298	2073057
1689641742339	2072726
1689641742378	2072258
1689641742419	2071586
1689641742459	2070789
1689641742499	2069257
1689641742541	2068914
1689641742580	2069356
1689641742620	2071721
1689641742660	2074051
1689641742700	2076188
1689641742741	2077238
1689641742780	2077706
1689641742821	2077909
1689641742861	2078175
1689641742901	2078693
1689641742942	2078433
1689641742981	2077569
1689641743021	2076873
1689641743062	2076477
1689641743102	2076226
1689641743143	2075883
1689641743182	2075965
1689641743222	2075810
1689641743263	2075708
1689641743303	2075026
1689641743344	2074545
1689641743383	2074194
1689641743424	2073792
1689641743464	2073592
1689641743504	2073664
1689641743545	2073528
1689641743585	2073085
1689641743625	2073125
1689641743665	2073181
1689641743705	2072842
1689641743747	2073011
1689641743786	2072905
1689641743826	2072894
1689641743867	2073028
1689641743907	2072804
1689641743948	2072727
1689641743988	2072205
1689641744028	2071941
1689641744068	2071847
1689641744109	2071919
1689641744150	2072054
1689641744189	2071900
1689641744229	2071665
1689641744270	2071522
1689641744310	2071262
1689641744351	2071056
1689641744390	2070896
1689641744430	2070902
1689641744470	2070835
1689641744510	2070925
1689641744551	2071083
1689641744591	2071042
1689641744631	2071044
1689641744671	2070726
1689641744711	2070053
1689641744753	2069468
1689641744792	2068964
1689641744832	2068581
1689641744872	2067992
1689641744912	2067544
1689641744954	2067083
1689641744993	2066674
1689641745033	2065953
1689641745073	2065730
1689641745114	2065534
1689641745155	2065304
1689641745194	2065686
1689641745234	2065997
1689641745275	2066497
1689641745315	2066974
1689641745356	2067492
1689641745395	2067987
1689641745436	2068257
1689641745476	2068080
1689641745516	2067579
1689641745557	2067301
1689641745597	2067157
1689641745637	2067146
1689641745678	2067276
1689641745718	2067394
1689641745759	2067529
1689641745799	2067968
1689641745839	2068914
1689641745879	2069643
1689641745919	2069306
1689641745960	2068875
1689641745999	2068417
1689641746039	2068532
1689641746080	2068533
1689641746120	2068702
1689641746161	2069429
1689641746200	2069761
1689641746240	2069807
1689641746280	2069652
1689641746321	2069490
1689641746362	2069335
1689641746401	2069113
1689641746441	2068819
1689641746481	2068754
1689641746522	2068860
1689641746563	2068611
1689641746602	2067069
1689641746642	2064016
1689641746683	2059370
1689641746723	2054910
1689641746764	2053348
1689641746803	2052886
1689641746844	2054064
1689641746884	2053482
1689641746924	2055873
1689641746965	2057581
1689641747005	2056968
1689641747045	2056641
1689641747085	2057365
1689641747126	2058142
1689641747167	2058378
1689641747206	2058563
1689641747247	2058165
1689641747287	2057002
1689641747327	2056579
1689641747369	2055059
1689641747408	2054459
1689641747448	2054004
1689641747488	2054658
1689641747529	2056922
1689641747570	2058972
1689641747609	2060616
1689641747649	2061547
1689641747689	2062492
1689641747729	2063050
1689641747770	2063241
1689641747809	2063165
1689641747850	2062826
1689641747890	2062252
1689641747930	2061770
1689641747971	2061646
1689641748011	2061718
1689641748051	2061621
1689641748091	2061509
1689641748131	2061190
1689641748172	2060812
1689641748212	2060670
1689641748252	2060791
1689641748292	2060979
1689641748332	2061034
1689641748374	2061076
1689641748413	2061251
1689641748453	2061508
1689641748494	2061599
1689641748534	2061709
1689641748575	2061588
1689641748614	2061343
1689641748654	2061347
1689641748695	2061175
1689641748735	2060839
1689641748776	2060194
1689641748816	2059739
1689641748856	2059380
1689641748896	2059117
1689641748937	2058764
1689641748978	2058652
1689641749017	2058580
1689641749058	2058526
1689641749098	2058402
1689641749138	2058274
1689641749179	2057884
1689641749218	2057438
1689641749258	2057017
1689641749298	2056487
1689641749339	2056299
1689641749380	2056270
1689641749419	2056090
1689641749459	2055835
1689641749499	2055497
1689641749539	2055344
1689641749581	2055105
1689641749620	2054686
1689641749660	2054361
1689641749700	2054304
1689641749740	2054532
1689641749782	2054660
1689641749821	2054954
1689641749861	2055157
1689641749901	2055339
1689641749942	2055507
1689641749983	2055624
1689641750022	2054889
1689641750063	2053625
1689641750103	2052404
1689641750143	2051244
1689641750184	2049798
1689641750223	2048558
1689641750264	2047753
1689641750304	2047862
1689641750344	2047698
1689641750386	2047402
1689641750425	2047735
1689641750465	2048366
1689641750506	2048656
1689641750546	2048865
1689641750587	2049079
1689641750627	2049980
1689641750667	2051085
1689641750707	2051773
1689641750748	2052669
1689641750789	2052815
1689641750828	2052620
1689641750868	2052520
1689641750908	2052458
1689641750948	2052295
1689641750989	2052328
1689641751028	2052336
1689641751068	2052294
1689641751109	2052207
1689641751149	2052080
1689641751190	2052061
1689641751229	2052049
1689641751270	2052034
1689641751310	2052081
1689641751350	2052211
1689641751391	2052043
1689641751430	2051523
1689641751471	2051039
1689641751511	2050316
1689641751551	2049455
1689641751592	2049038
1689641751632	2048422
1689641751672	2047421
1689641751712	2046783
1689641751753	2046242
1689641751794	2045787
1689641751833	2045934
1689641751873	2045838
1689641751913	2045697
1689641751954	2045612
1689641751995	2045328
1689641752034	2044458
1689641752075	2041399
1689641752115	2039553
1689641752155	2041503
1689641752197	2043153
1689641752236	2042759
1689641752276	2042578
1689641752317	2043034
1689641752357	2043154
1689641752398	2043043
1689641752437	2042963
1689641752477	2043152
1689641752517	2043390
1689641752558	2043705
1689641752599	2043970
1689641752638	2044412
1689641752678	2044522
1689641752718	2044632
1689641752758	2045381
1689641752799	2045709
1689641752839	2046514
1689641752879	2046637
1689641752919	2046228
1689641752959	2045582
1689641753000	2044983
1689641753040	2044637
1689641753080	2044305
1689641753120	2044089
1689641753160	2043850
1689641753202	2044075
1689641753241	2044868
1689641753281	2045237
1689641753321	2045037
1689641753361	2045296
1689641753403	2045377
1689641753442	2044640
1689641753482	2044064
1689641753522	2043966
1689641753563	2044543
1689641753604	2045688
1689641753643	2046095
1689641753684	2046042
1689641753724	2045675
1689641753764	2045214
1689641753806	2045093
1689641753845	2044869
1689641753885	2045080
1689641753926	2045250
1689641753966	2045577
1689641754007	2045794
1689641754047	2045756
1689641754087	2045557
1689641754127	2045589
1689641754167	2045334
1689641754208	2045395
1689641754247	2045504
1689641754287	2045580
1689641754327	2045702
1689641754368	2046002
1689641754409	2046172
1689641754448	2046085
1689641754488	2045924
1689641754528	2045820
1689641754568	2045767
1689641754610	2045652
1689641754649	2045546
1689641754689	2045392
1689641754729	2045619
1689641754770	2045726
1689641754811	2045730
1689641754850	2045774
1689641754890	2046050
1689641754930	2046420
1689641754971	2046937
1689641755012	2047391
1689641755051	2047865
1689641755091	2048429
1689641755132	2048648
1689641755172	2048817
1689641755213	2048938
1689641755253	2049045
1689641755293	2048998
1689641755333	2048859
1689641755374	2048743
1689641755415	2048518
1689641755454	2048230
1689641755494	2047726
1689641755535	2048615
1689641755575	2049033
1689641755617	2049641
1689641755656	2049801
1689641755696	2049716
1689641755736	2049921
1689641755776	2049966
1689641755817	2049756
1689641755857	2049417
1689641755897	2049177
1689641755937	2049335
1689641755977	2049367
1689641756018	2049535
1689641756057	2049624
1689641756098	2049351
1689641756138	2049048
1689641756178	2048861
1689641756219	2048812
1689641756258	2048760
1689641756298	2048757
1689641756339	2048745
1689641756379	2048779
1689641756420	2048772
1689641756459	2048774
1689641756500	2048741
1689641756540	2048792
1689641756580	2048953
1689641756621	2049103
1689641756661	2049434
1689641756701	2049803
1689641756741	2050018
1689641756781	2050168
1689641756823	2050484
1689641756862	2051063
1689641756902	2051589
1689641756943	2051413
1689641756983	2051336
1689641757024	2050843
1689641757063	2050167
1689641757104	2049495
1689641757144	2048982
1689641757184	2048827
1689641757225	2049276
1689641757265	2048808
1689641757305	2047684
1689641757346	2045835
1689641757386	2041597
1689641757427	2040249
1689641757466	2039850
1689641757506	2040274
1689641757546	2040878
1689641757586	2040113
1689641757627	2040751
1689641757667	2040992
1689641757707	2039700
1689641757747	2037511
1689641757787	2035890
1689641757828	2035231
1689641757867	2035014
1689641757908	2034345
1689641757948	2034103
1689641757988	2033299
1689641758029	2032798
1689641758068	2033309
1689641758108	2033602
1689641758149	2033733
1689641758189	2032767
1689641758230	2032292
1689641758270	2032632
1689641758310	2032988
1689641758350	2033599
1689641758390	2034028
1689641758431	2033774
1689641758471	2032227
1689641758511	2030712
1689641758551	2029644
1689641758591	2029465
1689641758633	2029205
1689641758672	2028754
1689641758712	2028412
1689641758753	2028074
1689641758793	2028040
1689641758834	2027302
1689641758874	2026398
1689641758914	2025933
1689641758954	2025397
1689641758995	2025190
1689641759036	2025145
1689641759075	2024904
1689641759116	2024829
1689641759155	2024869
1689641759196	2025017
1689641759237	2024962
1689641759276	2024402
1689641759316	2023433
1689641759356	2022449
1689641759396	2021865
1689641759437	2021675
1689641759477	2021726
1689641759517	2022059
1689641759557	2022980
1689641759597	2023909
1689641759638	2023840
1689641759677	2023570
1689641759718	2024132
1689641759758	2024930
1689641759798	2025419
1689641759839	2025846
1689641759878	2026524
1689641759919	2027366
1689641759959	2028081
1689641759999	2027993
1689641760040	2027303
1689641760080	2027436
1689641760120	2026933
1689641760160	2025743
1689641760201	2025169
1689641760242	2024808
1689641760281	2024138
1689641760321	2022813
1689641760362	2021882
1689641760402	2021339
1689641760443	2020734
1689641760482	2020432
1689641760523	2020090
1689641760563	2019700
1689641760603	2019341
1689641760645	2019446
1689641760684	2019469
1689641760724	2019414
1689641760765	2019930
1689641760805	2021648
1689641760846	2022500
1689641760885	2022736
1689641760925	2022768
1689641760965	2022612
1689641761005	2022557
1689641761047	2022712
1689641761086	2022666
1689641761126	2022637
1689641761166	2022771
1689641761206	2022997
1689641761247	2023567
1689641761287	2024047
1689641761327	2024561
1689641761367	2025169
1689641761407	2025356
1689641761448	2025424
1689641761487	2025436
1689641761528	2025319
1689641761568	2025150
1689641761608	2024682
1689641761650	2023319
1689641761689	2023437
1689641761729	2022720
1689641761769	2021819
1689641761809	2020580
1689641761851	2019358
1689641761890	2018708
1689641761930	2018672
1689641761970	2018692
1689641762011	2019285
1689641762052	2019632
1689641762091	2019731
1689641762132	2019945
1689641762172	2019752
1689641762212	2020561
1689641762253	2020812
1689641762293	2020887
1689641762333	2021087
1689641762374	2021463
1689641762414	2021578
1689641762455	2021483
1689641762494	2021341
1689641762535	2021784
1689641762575	2021700
1689641762615	2021125
1689641762656	2019700
1689641762695	2018739
1689641762735	2018892
1689641762775	2018521
1689641762815	2018032
1689641762857	2017552
1689641762896	2017259
1689641762936	2017368
1689641762976	2017149
1689641763016	2017172
1689641763057	2017138
1689641763097	2017080
1689641763137	2017070
1689641763177	2017086
1689641763217	2017284
1689641763259	2017391
1689641763298	2017490
1689641763338	2017520
1689641763378	2017512
1689641763419	2017267
1689641763460	2017306
1689641763499	2017162
1689641763539	2017183
1689641763579	2017125
1689641763619	2017363
1689641763660	2017356
1689641763700	2017519
1689641763740	2017355
1689641763780	2017537
1689641763820	2017650
1689641763861	2016911
1689641763901	2016921
1689641763941	2016990
1689641763981	2016959
1689641764022	2017206
1689641764063	2017388
1689641764102	2017652
1689641764143	2017626
1689641764183	2018113
1689641764223	2018500
1689641764264	2018812
1689641764304	2019021
1689641764344	2018931
1689641764384	2018981
1689641764424	2019263
1689641764465	2019579
1689641764504	2019943
1689641764544	2019794
1689641764584	2019558
1689641764625	2019550
1689641764666	2019467
1689641764705	2019530
1689641764745	2019699
1689641764786	2019811
1689641764826	2020193
1689641764867	2020447
1689641764906	2020523
1689641764946	2020333
1689641764987	2020242
1689641765027	2020003
1689641765068	2020100
1689641765107	2020015
1689641765148	2020013
1689641765188	2020087
1689641765228	2020210
1689641765269	2020631
1689641765309	2020958
1689641765349	2021356
1689641765389	2021509
1689641765429	2021863
1689641765471	2022036
1689641765510	2022043
1689641765550	2021912
1689641765591	2021805
1689641765631	2021837
1689641765672	2021619
1689641765712	2021589
1689641765752	2021657
1689641765792	2021765
1689641765833	2021046
1689641765874	2020111
1689641765913	2020237
1689641765953	2020363
1689641765993	2021175
1689641766033	2021655
1689641766074	2021759
1689641766114	2022031
1689641766154	2022134
1689641766194	2022183
1689641766234	2022207
1689641766275	2022249
1689641766314	2022596
1689641766355	2022769
1689641766395	2022967
1689641766435	2022794
1689641766476	2022630
1689641766515	2022775
1689641766556	2022808
1689641766596	2023005
1689641766636	2023213
1689641766677	2022914
1689641766717	2022890
1689641766757	2022806
1689641766797	2022754
1689641766837	2022384
1689641766878	2022215
1689641766918	2022197
1689641766958	2022219
1689641766998	2022779
1689641767039	2023384
1689641767080	2024356
1689641767119	2026000
1689641767159	2028668
1689641767200	2030309
1689641767240	2031047
1689641767281	2031107
1689641767321	2030180
1689641767361	2029015
1689641767401	2029165
1689641767442	2028976
1689641767483	2028485
1689641767523	2029360
1689641767563	2029508
1689641767603	2029649
1689641767643	2030102
1689641767684	2030665
1689641767723	2031327
1689641767763	2032850
1689641767803	2035923
1689641767843	2038119
1689641767885	2038697
1689641767924	2040012
1689641767964	2041241
1689641768004	2042259
1689641768044	2042885
1689641768085	2042975
1689641768125	2042942
1689641768165	2042937
1689641768205	2042881
1689641768245	2042928
1689641768287	2043021
1689641768326	2043191
1689641768366	2043421
1689641768406	2043616
1689641768447	2043799
1689641768488	2044023
1689641768527	2044168
1689641768567	2044369
1689641768608	2044498
1689641768648	2044757
1689641768689	2045025
1689641768729	2045201
1689641768769	2045182
1689641768809	2044722
1689641768849	2043747
1689641768891	2043725
1689641768930	2043978
1689641768970	2043623
1689641769011	2045285
1689641769051	2047693
1689641769092	2045903
1689641769132	2043378
1689641769172	2042231
1689641769212	2039997
1689641769252	2038100
1689641769293	2041861
1689641769332	2045136
1689641769373	2049155
1689641769413	2053121
1689641769453	2056503
1689641769494	2055953
1689641769533	2055733
1689641769573	2055888
1689641769613	2055675
1689641769654	2054195
1689641769695	2052895
1689641769734	2052802
1689641769774	2053121
1689641769814	2053444
1689641769855	2053899
1689641769896	2054026
1689641769935	2054128
1689641769975	2054252
1689641770016	2054467
1689641770056	2054735
1689641770097	2055020
1689641770136	2055466
1689641770177	2056039
1689641770217	2056385
1689641770257	2056644
1689641770298	2056760
1689641770338	2056568
1689641770378	2056406
1689641770418	2056249
1689641770459	2056687
1689641770500	2057122
1689641770539	2057633
1689641770580	2058182
1689641770620	2058479
1689641770660	2059087
1689641770702	2059494
1689641770741	2059784
1689641770781	2059926
1689641770822	2060117
1689641770862	2060314
1689641770903	2060318
1689641770942	2060487
1689641770982	2060766
1689641771022	2060983
1689641771062	2060875
1689641771103	2060361
1689641771142	2060070
1689641771183	2060273
1689641771223	2060604
1689641771263	2061019
1689641771304	2061418
1689641771343	2061752
1689641771384	2062035
1689641771424	2062167
1689641771464	2062244
1689641771505	2062325
1689641771545	2062455
1689641771585	2062658
1689641771625	2062936
1689641771665	2063208
1689641771706	2063462
1689641771746	2063768
1689641771786	2063907
1689641771826	2063750
1689641771866	2063489
1689641771908	2063406
1689641771947	2063304
1689641771987	2063248
1689641772028	2063256
1689641772068	2063341
1689641772109	2063393
1689641772148	2063471
1689641772188	2063558
1689641772229	2063722
1689641772269	2063920
1689641772310	2064100
1689641772350	2064297
1689641772390	2064522
1689641772430	2064752
1689641772471	2064991
1689641772512	2065045
1689641772551	2064714
1689641772591	2064526
1689641772632	2064401
1689641772672	2064265
1689641772713	2064191
1689641772752	2064180
1689641772792	2064205
1689641772832	2064236
1689641772872	2064257
1689641772913	2064323
1689641772952	2064428
1689641772993	2064562
1689641773033	2064699
1689641773073	2064864
1689641773114	2065022
