#	deviceModel: SM-R900	deviceOs: 11
1689657103925	2642218
1689657103965	2224526
1689657104005	2223989
1689657104046	2223544
1689657104087	2223248
1689657104126	2223130
1689657104166	2223049
1689657104206	2006484
1689657104246	2006474
1689657104287	2006440
1689657104327	2045591
1689657104367	2045407
1689657104407	2045326
1689657104447	2045346
1689657104488	2109774
1689657104527	2109849
1689657104567	2109860
1689657104608	2109754
1689657104648	2109498
1689657104689	2109386
1689657104728	2109350
1689657104768	2109305
1689657104808	2109280
1689657104849	2109193
1689657104890	2108058
1689657104929	2106387
1689657104969	2105282
1689657105009	2104632
1689657105049	2104287
1689657105090	2104123
1689657105129	2103981
1689657105169	2103845
1689657105209	2103569
1689657105249	2103194
1689657105290	2102991
1689657105329	2102881
1689657105370	2102844
1689657105409	2102932
1689657105450	2103038
1689657105491	2103203
1689657105530	2103354
1689657105570	2103595
1689657105610	2103817
1689657105650	2104044
1689657105691	2104272
1689657105730	2104215
1689657105770	2103145
1689657105810	2102079
1689657105850	2101450
1689657105891	2101142
1689657105930	2101106
1689657105971	2101168
1689657106011	2101263
1689657106051	2101190
1689657106092	2100868
1689657106131	2100569
1689657106171	2100358
1689657106211	2100384
1689657106251	2100836
1689657106292	2101540
1689657106331	2102633
1689657106371	2104097
1689657106412	2105210
1689657106452	2106274
1689657106493	2106990
1689657106532	2107253
1689657106572	2105818
1689657106612	2104551
1689657106652	2103699
1689657106693	2103227
1689657106732	2102956
1689657106773	2102857
1689657106813	2102824
1689657106853	2102766
1689657106894	2102543
1689657106933	2102263
1689657106973	2102089
1689657107013	2101845
1689657107054	2101554
1689657107094	2100936
1689657107134	2100636
1689657107174	2100684
1689657107214	2100812
1689657107254	2101168
1689657107295	2101072
1689657107334	2100815
1689657107374	2100042
1689657107415	2099209
1689657107455	2097293
1689657107496	2094784
1689657107535	2092796
1689657107575	2091287
1689657107615	2090065
1689657107656	2089512
1689657107697	2089370
1689657107736	2089020
1689657107776	2088480
1689657107816	2088065
1689657107856	2087805
1689657107897	2087514
1689657107936	2087316
1689657107977	2087189
1689657108017	2087172
1689657108057	2087231
1689657108098	2087237
1689657108137	2087249
1689657108177	2087259
1689657108217	2087265
1689657108258	2087316
1689657108299	2086862
1689657108338	2085331
1689657108378	2083731
1689657108418	2082499
1689657108458	2081912
1689657108499	2081495
1689657108538	2081203
1689657108579	2080955
1689657108619	2080573
1689657108659	2080135
1689657108700	2079682
1689657108739	2079372
1689657108779	2079195
1689657108819	2079126
1689657108860	2079149
1689657108901	2079253
1689657108940	2079328
1689657108980	2079411
1689657109020	2079519
1689657109060	2079635
1689657109102	2079485
1689657109141	2078191
1689657109181	2076670
1689657109221	2075530
1689657109261	2074863
1689657109302	2074408
1689657109342	2074174
1689657109382	2074047
1689657109422	2073789
1689657109462	2073230
1689657109503	2072718
1689657109542	2072454
1689657109582	2072339
1689657109622	2072290
1689657109662	2072434
1689657109704	2072561
1689657109743	2072758
1689657109783	2072929
1689657109823	2073103
1689657109863	2073435
1689657109904	2073403
1689657109944	2072042
1689657109984	2070495
1689657110024	2069182
1689657110064	2068304
1689657110105	2067748
1689657110144	2067482
1689657110184	2067313
1689657110224	2067063
1689657110265	2066707
1689657110306	2066308
1689657110345	2066046
1689657110385	2065885
1689657110425	2065860
1689657110465	2065952
1689657110506	2066088
1689657110546	2066345
1689657110586	2066550
1689657110626	2066776
1689657110666	2067072
1689657110707	2067253
1689657110746	2067511
1689657110787	2067493
1689657110827	2066319
1689657110867	2064943
1689657110908	2064116
1689657110947	2063478
1689657110987	2063120
1689657111028	2062773
1689657111067	2062766
1689657111108	2062866
1689657111148	2062552
1689657111188	2062295
1689657111228	2062140
1689657111268	2062193
1689657111309	2062242
1689657111348	2062470
1689657111388	2062669
1689657111428	2062884
1689657111468	2063005
1689657111509	2063185
1689657111548	2063367
1689657111589	2063608
1689657111629	2063787
1689657111669	2063967
1689657111710	2063581
1689657111749	2062516
1689657111789	2061798
1689657111829	2061683
1689657111869	2061803
1689657111910	2061947
1689657111949	2062004
1689657111990	2062008
1689657112030	2061924
1689657112070	2061760
1689657112111	2061620
1689657112150	2061547
1689657112190	2061571
1689657112230	2061704
1689657112270	2061914
1689657112311	2062153
1689657112351	2062450
1689657112391	2062752
1689657112431	2062996
1689657112471	2063130
1689657112512	2063470
1689657112551	2063520
1689657112591	2062698
1689657112631	2061532
1689657112671	2060689
1689657112713	2060137
1689657112752	2059936
1689657112792	2059833
1689657112832	2059909
1689657112872	2059822
1689657112913	2059687
1689657112952	2059576
1689657112992	2059582
1689657113033	2059563
1689657113073	2059675
1689657113114	2059947
1689657113153	2060254
1689657113193	2060638
1689657113233	2060924
1689657113273	2061278
1689657113315	2061543
1689657113354	2061607
1689657113394	2060739
1689657113434	2059642
1689657113474	2058870
1689657113515	2058494
1689657113555	2058286
1689657113594	2058220
1689657113635	2058250
1689657113675	2058275
1689657113716	2058247
1689657113755	2058247
1689657113795	2058389
1689657113835	2058655
1689657113876	2058969
1689657113917	2059191
1689657113956	2059548
1689657113996	2059917
1689657114036	2060340
1689657114076	2060889
1689657114117	2061315
1689657114157	2061733
1689657114196	2062154
1689657114237	2062413
1689657114277	2061784
1689657114318	2060865
1689657114357	2060185
1689657114397	2059845
1689657114437	2059772
1689657114478	2059745
1689657114519	2059850
1689657114558	2059978
1689657114598	2060003
1689657114638	2059905
1689657114678	2059924
1689657114719	2059932
1689657114759	2059972
1689657114799	2060206
1689657114839	2060597
1689657114879	2060915
1689657114920	2061279
1689657114959	2061664
1689657114999	2062121
1689657115039	2062566
1689657115080	2062870
1689657115121	2062697
1689657115160	2061889
1689657115200	2061151
1689657115240	2060660
1689657115280	2060570
1689657115321	2060526
1689657115361	2060651
1689657115401	2060907
1689657115441	2060685
1689657115481	2061077
1689657115522	2061168
1689657115561	2061367
1689657115602	2061680
1689657115642	2062222
1689657115682	2062970
1689657115723	2064217
1689657115762	2065495
1689657115802	2066651
1689657115843	2067580
1689657115883	2068330
1689657115924	2068774
1689657115963	2068655
1689657116003	2068432
1689657116043	2068231
1689657116083	2068356
1689657116124	2068545
1689657116163	2068744
1689657116204	2068854
1689657116244	2068797
1689657116284	2068692
1689657116325	2068511
1689657116364	2068717
1689657116404	2069230
1689657116445	2069759
1689657116485	2070442
1689657116526	2071325
1689657116565	2072527
1689657116605	2073648
1689657116645	2074611
1689657116686	2075412
1689657116726	2075931
1689657116765	2075688
1689657116806	2075300
1689657116846	2075043
1689657116886	2075068
1689657116927	2075292
1689657116966	2075625
1689657117006	2076015
1689657117046	2076495
1689657117086	2076863
1689657117127	2077293
1689657117166	2077975
1689657117206	2079047
1689657117247	2080304
1689657117287	2081603
1689657117328	2082750
1689657117367	2084940
1689657117407	2087564
1689657117447	2090396
1689657117487	2092938
1689657117528	2094215
1689657117567	2095233
1689657117607	2093217
1689657117648	2092327
1689657117688	2092800
1689657117729	2093823
1689657117768	2094273
1689657117808	2093951
1689657117848	2093348
1689657117888	2092825
1689657117929	2092396
1689657117968	2091909
1689657118009	2091318
1689657118049	2090360
1689657118089	2089559
1689657118130	2088688
1689657118169	2087767
1689657118209	2086872
1689657118250	2085945
1689657118290	2085060
1689657118331	2084264
1689657118370	2083479
1689657118410	2082391
1689657118450	2081145
1689657118490	2079687
1689657118531	2078439
1689657118571	2077331
1689657118611	2076498
1689657118651	2075776
1689657118691	2075081
1689657118732	2074235
1689657118771	2073061
1689657118811	2072287
1689657118852	2071663
1689657118892	2071160
1689657118933	2070784
1689657118972	2070481
1689657119012	2070244
1689657119052	2070032
1689657119093	2069896
1689657119134	2069301
1689657119173	2067955
1689657119213	2066385
1689657119253	2065202
1689657119293	2064471
1689657119335	2063794
1689657119374	2063307
1689657119414	2062947
1689657119454	2062533
1689657119494	2062003
1689657119535	2061544
1689657119574	2061141
1689657119614	2060913
1689657119655	2060786
1689657119695	2060765
1689657119736	2060889
1689657119775	2060999
1689657119815	2061146
1689657119855	2061265
1689657119895	2060938
1689657119937	2059650
1689657119976	2058236
1689657120016	2057227
1689657120056	2056408
1689657120096	2056081
1689657120137	2055967
1689657120177	2055882
1689657120217	2055769
1689657120257	2055556
1689657120297	2055352
1689657120338	2055349
1689657120377	2055472
1689657120417	2055713
1689657120457	2056009
1689657120497	2056431
1689657120539	2056920
1689657120578	2057266
1689657120618	2057605
1689657120658	2057942
1689657120698	2057950
1689657120739	2057127
1689657120779	2055919
1689657120819	2055308
1689657120859	2055103
1689657120899	2055164
1689657120940	2055366
1689657120979	2055636
1689657121019	2055879
1689657121060	2055974
1689657121100	2056147
1689657121141	2056377
1689657121180	2056909
1689657121220	2057350
1689657121260	2057800
1689657121300	2058217
1689657121341	2058693
1689657121381	2059117
1689657121421	2059583
1689657121461	2060023
1689657121501	2060179
1689657121542	2059772
1689657121581	2059351
1689657121622	2059207
1689657121661	2059294
1689657121702	2059495
1689657121743	2059828
1689657121782	2060158
1689657121822	2060433
1689657121862	2060649
1689657121902	2060897
1689657121943	2061226
1689657121983	2061645
1689657122023	2062042
1689657122063	2062473
1689657122103	2062912
1689657122144	2063361
1689657122183	2063804
1689657122223	2064151
1689657122263	2064001
1689657122303	2063788
1689657122344	2063704
1689657122383	2063840
1689657122423	2064063
1689657122464	2064348
1689657122504	2064690
1689657122545	2064979
1689657122584	2065061
1689657122624	2065227
1689657122664	2065370
1689657122704	2065626
1689657122745	2065998
1689657122784	2066344
1689657122824	2066723
1689657122864	2067093
1689657122904	2067486
1689657122946	2067866
1689657122985	2068202
1689657123025	2068416
1689657123065	2068210
1689657123105	2068044
1689657123146	2068043
1689657123185	2068187
1689657123225	2068344
1689657123265	2068587
1689657123306	2068821
1689657123346	2068988
1689657123386	2069099
1689657123426	2069269
1689657123466	2069463
1689657123506	2069683
1689657123547	2069978
1689657123586	2070202
1689657123626	2070418
1689657123667	2070558
1689657123707	2070904
1689657123748	2071762
1689657123787	2073648
1689657123827	2074900
1689657123867	2075317
1689657123907	2075494
1689657123948	2075487
1689657123988	2075720
1689657124028	2075935
1689657124068	2076117
1689657124108	2076326
1689657124149	2076492
1689657124188	2076598
1689657124228	2076705
1689657124269	2076822
1689657124308	2076937
1689657124350	2077070
1689657124389	2077270
1689657124429	2077487
1689657124469	2077714
1689657124509	2077895
1689657124550	2078206
1689657124590	2078440
1689657124630	2078648
1689657124670	2078784
1689657124710	2078621
1689657124751	2078134
1689657124790	2077595
1689657124830	2077211
1689657124871	2077036
1689657124911	2076909
1689657124952	2076738
1689657124991	2076532
1689657125031	2076162
1689657125071	2075847
1689657125111	2075625
1689657125152	2075469
1689657125192	2075263
1689657125232	2075133
1689657125272	2074975
1689657125312	2074868
1689657125353	2074732
1689657125392	2074632
1689657125432	2074470
1689657125473	2073584
1689657125513	2072716
1689657125554	2071843
1689657125593	2071205
1689657125633	2070736
1689657125673	2070351
1689657125713	2069974
1689657125754	2069596
1689657125793	2068986
1689657125834	2068368
1689657125874	2067846
1689657125914	2067425
1689657125955	2067108
1689657125994	2066837
1689657126034	2066622
1689657126075	2066413
1689657126115	2066200
1689657126156	2066005
1689657126195	2065817
1689657126235	2065157
1689657126275	2064111
1689657126316	2062908
1689657126357	2062037
1689657126396	2061435
1689657126436	2060921
1689657126476	2060519
1689657126516	2060133
1689657126557	2059623
1689657126596	2059093
1689657126636	2058611
1689657126677	2058249
1689657126717	2058002
1689657126758	2057849
1689657126797	2057763
1689657126837	2057657
1689657126877	2057570
1689657126917	2057461
1689657126958	2057361
1689657126998	2057345
1689657127038	2056950
1689657127078	2055631
1689657127118	2054395
1689657127159	2053529
1689657127198	2053052
1689657127239	2052751
1689657127279	2052545
1689657127319	2052370
1689657127360	2052065
1689657127399	2051718
1689657127439	2051458
1689657127479	2051232
1689657127520	2051130
1689657127561	2051127
1689657127600	2051148
1689657127640	2051213
1689657127680	2051323
1689657127720	2051400
1689657127762	2051454
1689657127801	2051547
1689657127841	2051563
1689657127881	2051079
1689657127921	2050280
1689657127962	2049642
1689657128002	2049333
1689657128042	2049244
1689657128082	2049234
1689657128122	2049278
1689657128163	2049264
1689657128202	2049204
1689657128243	2049128
1689657128282	2049085
1689657128323	2049112
1689657128364	2049205
1689657128403	2049361
1689657128443	2049491
1689657128483	2049654
1689657128523	2049865
1689657128564	2050038
1689657128603	2050211
1689657128643	2050144
1689657128683	2049745
1689657128724	2049398
1689657128764	2049256
1689657128804	2049306
1689657128844	2049406
1689657128884	2049547
1689657128924	2049705
1689657128965	2049810
1689657129004	2049859
1689657129044	2049945
1689657129084	2050068
1689657129124	2050248
1689657129165	2050473
1689657129205	2050712
1689657129245	2050897
1689657129285	2051136
1689657129325	2051399
1689657129366	2051610
1689657129405	2051791
1689657129445	2051595
1689657129485	2051344
1689657129526	2051266
1689657129567	2051344
1689657129606	2051468
1689657129646	2051644
1689657129686	2051789
1689657129726	2051932
1689657129767	2052021
1689657129807	2052112
1689657129847	2052271
1689657129887	2052479
1689657129927	2052656
1689657129968	2052897
1689657130007	2053068
1689657130048	2053284
1689657130087	2053486
1689657130128	2053696
1689657130169	2053903
1689657130208	2054075
1689657130248	2054057
1689657130288	2053893
1689657130328	2053754
1689657130369	2053807
1689657130409	2053903
1689657130449	2054068
1689657130489	2054130
1689657130529	2054304
1689657130570	2054389
1689657130609	2054442
1689657130650	2054515
1689657130690	2054633
1689657130730	2054793
1689657130771	2054918
1689657130810	2055126
1689657130850	2055272
1689657130890	2055394
1689657130930	2055549
1689657130972	2055736
1689657131011	2055803
1689657131051	2055969
1689657131091	2056040
1689657131131	2055816
1689657131172	2055591
1689657131211	2055566
1689657131252	2055639
1689657131292	2055693
1689657131332	2055815
1689657131373	2055868
1689657131412	2055881
1689657131452	2055885
1689657131493	2055918
1689657131533	2055972
1689657131574	2056033
1689657131613	2056100
1689657131653	2056173
1689657131693	2056347
1689657131733	2056661
1689657131774	2056626
1689657131814	2056778
1689657131854	2056910
1689657131894	2056701
1689657131934	2056281
1689657131975	2055992
1689657132014	2055878
1689657132054	2055949
1689657132095	2055941
1689657132135	2055926
1689657132176	2055915
1689657132215	2055850
1689657132255	2055759
1689657132295	2055684
1689657132335	2055683
1689657132376	2055698
1689657132416	2055735
1689657132456	2055766
1689657132496	2055835
1689657132536	2055835
1689657132577	2055866
1689657132616	2055904
1689657132656	2055767
1689657132697	2055281
1689657132737	2054794
1689657132778	2054497
1689657132817	2054332
1689657132857	2054194
1689657132897	2054120
1689657132938	2054048
1689657132978	2053877
1689657133018	2053677
1689657133058	2053508
1689657133098	2053393
1689657133138	2053325
1689657133179	2053313
1689657133218	2053300
1689657133259	2053296
1689657133299	2053300
1689657133339	2053296
1689657133380	2053304
1689657133419	2053320
1689657133459	2053238
1689657133499	2052707
1689657133540	2051976
1689657133580	2051412
1689657133619	2051131
1689657133660	2050947
1689657133700	2050810
1689657133740	2050725
1689657133781	2050559
1689657133820	2050372
1689657133860	2050133
1689657133900	2049980
1689657133940	2049922
1689657133981	2049875
1689657134020	2049871
1689657134060	2049879
1689657134100	2049904
1689657134141	2049924
1689657134182	2049948
1689657134221	2049938
1689657134261	2049969
1689657134301	2049996
1689657134341	2049588
1689657134382	2048938
1689657134421	2048405
1689657134461	2048114
1689657134502	2048020
1689657134542	2047996
1689657134583	2047981
1689657134622	2047933
1689657134662	2047847
1689657134702	2047785
1689657134742	2047668
1689657134783	2047621
1689657134822	2047597
1689657134863	2047634
1689657134903	2047696
1689657134943	2047748
1689657134984	2047793
1689657135023	2047842
1689657135063	2047832
1689657135103	2047857
1689657135143	2047727
1689657135184	2047289
1689657135224	2046862
1689657135264	2046667
1689657135304	2046603
1689657135344	2046655
1689657135385	2046686
1689657135424	2046721
1689657135465	2046686
1689657135505	2046615
1689657135545	2046578
1689657135586	2046616
1689657135625	2046717
1689657135665	2046829
1689657135706	2046955
1689657135746	2047091
1689657135787	2047218
1689657135826	2047356
1689657135866	2047479
1689657135906	2047322
1689657135946	2046986
1689657135987	2046721
1689657136027	2046652
1689657136067	2046688
1689657136107	2046763
1689657136147	2046924
1689657136188	2047028
1689657136227	2047104
1689657136267	2047179
1689657136308	2047262
1689657136348	2047422
1689657136389	2047626
1689657136428	2047808
1689657136468	2047908
1689657136508	2048009
1689657136549	2048118
1689657136590	2048233
1689657136629	2048285
1689657136669	2048280
1689657136709	2048247
1689657136749	2048007
1689657136790	2047837
1689657136829	2047704
1689657136870	2047511
1689657136910	2047365
1689657136950	2047198
1689657136991	2047175
1689657137030	2047243
1689657137070	2047309
1689657137110	2047350
1689657137151	2047388
1689657137192	2047350
1689657137231	2047362
1689657137271	2047729
1689657137311	2047813
1689657137351	2047992
1689657137393	2048196
1689657137432	2048825
1689657137472	2049618
1689657137512	2050741
1689657137552	2052145
1689657137593	2053783
1689657137632	2055417
1689657137672	2057013
1689657137713	2058116
1689657137753	2059165
1689657137794	2060471
1689657137833	2061731
1689657137873	2062835
1689657137913	2063567
1689657137953	2063925
1689657137995	2063844
1689657138034	2063586
1689657138074	2063602
1689657138114	2063634
1689657138154	2063684
1689657138195	2063785
1689657138235	2063910
1689657138275	2063983
1689657138315	2063973
1689657138355	2063667
1689657138396	2063379
1689657138435	2063171
1689657138476	2063089
1689657138516	2062981
1689657138556	2062974
1689657138597	2062892
1689657138636	2062818
1689657138676	2062694
1689657138716	2062574
1689657138756	2062500
1689657138797	2062410
1689657138836	2062414
1689657138876	2062376
1689657138916	2062358
1689657138957	2062370
1689657138998	2062353
1689657139037	2062319
1689657139077	2061975
1689657139117	2061621
1689657139157	2061388
1689657139198	2061283
1689657139237	2061226
1689657139277	2061198
1689657139317	2061157
1689657139357	2061103
1689657139398	2061026
1689657139438	2060909
1689657139478	2060818
1689657139518	2060789
1689657139558	2060874
1689657139599	2060909
1689657139638	2060996
1689657139678	2061054
1689657139718	2061119
1689657139758	2061129
1689657139800	2061026
1689657139839	2060570
1689657139879	2060083
1689657139919	2059767
1689657139959	2059618
1689657140000	2059496
1689657140038	2059446
1689657140078	2059391
1689657140119	2059336
1689657140159	2059191
1689657140200	2059101
1689657140239	2059025
1689657140279	2059035
1689657140319	2059070
1689657140359	2059176
1689657140401	2059255
1689657140440	2059386
1689657140480	2059497
1689657140520	2059630
1689657140560	2059746
1689657140601	2059666
1689657140641	2059203
1689657140681	2058656
1689657140721	2058340
1689657140761	2058145
1689657140802	2058065
1689657140841	2058024
1689657140881	2058002
1689657140921	2057925
1689657140962	2057767
1689657141003	2057635
1689657141042	2057574
1689657141082	2057499
1689657141122	2057505
1689657141162	2057546
1689657141203	2057572
1689657141243	2057577
1689657141283	2057615
1689657141323	2057608
1689657141363	2057601
1689657141404	2057408
1689657141443	2056828
1689657141483	2056023
1689657141523	2055662
1689657141563	2055482
1689657141605	2055389
1689657141644	2055351
1689657141684	2055324
1689657141724	2055198
1689657141764	2055027
1689657141805	2054904
