#	deviceModel: SM-R900	deviceOs: 11
1689657085976	2646488
1689657086017	2247358
1689657086057	2247495
1689657086097	2247482
1689657086137	2247468
1689657086177	2247603
1689657086219	2247625
1689657086258	1967370
1689657086298	1967355
1689657086338	1967318
1689657086379	2094918
1689657086420	2094940
1689657086459	2095091
1689657086499	2095079
1689657086539	2094560
1689657086580	2093772
1689657086621	2093120
1689657086660	2092730
1689657086701	2092101
1689657086741	2091847
1689657086781	2091652
1689657086822	2091372
1689657086861	2091221
1689657086901	2091012
1689657086941	2090917
1689657086981	2090779
1689657087022	2090663
1689657087061	2090544
1689657087101	2090510
1689657087142	2090411
1689657087182	2090125
1689657087223	2089453
1689657087262	2089281
1689657087302	2089152
1689657087342	2088737
1689657087382	2087960
1689657087423	2087529
1689657087462	2087058
1689657087502	2086638
1689657087543	2086221
1689657087583	2086049
1689657087624	2086202
1689657087663	2086400
1689657087703	2086448
1689657087743	2086486
1689657087784	2086614
1689657087825	2086656
1689657087864	2086831
1689657087904	2086875
1689657087944	2087016
1689657087984	2087325
1689657088026	2087287
1689657088065	2087119
1689657088105	2086304
1689657088145	2085521
1689657088185	2084945
1689657088227	2084645
1689657088266	2084355
1689657088306	2084064
1689657088346	2083817
1689657088387	2083556
1689657088428	2082934
1689657088467	2082326
1689657088507	2082130
1689657088547	2081512
1689657088587	2081150
1689657088629	2079645
1689657088668	2077869
1689657088708	2076725
1689657088748	2075653
1689657088788	2075818
1689657088829	2075899
1689657088869	2075446
1689657088909	2074991
1689657088949	2075387
1689657088989	2075792
1689657089031	2075942
1689657089070	2076236
1689657089110	2076569
1689657089150	2076900
1689657089191	2077100
1689657089232	2077382
1689657089271	2077725
1689657089311	2078011
1689657089352	2078435
1689657089392	2078713
1689657089433	2079068
1689657089472	2079442
1689657089513	2079890
1689657089553	2080363
1689657089593	2080393
1689657089634	2079807
1689657089674	2079104
1689657089714	2078623
1689657089754	2078399
1689657089794	2077935
1689657089835	2077068
1689657089874	2076013
1689657089914	2075983
1689657089954	2076042
1689657089994	2076217
1689657090035	2076680
1689657090075	2077184
1689657090115	2077523
1689657090155	2077824
1689657090195	2078047
1689657090236	2077975
1689657090275	2077868
1689657090316	2077163
1689657090356	2075666
1689657090396	2074197
1689657090437	2073148
1689657090476	2072125
1689657090517	2071188
1689657090557	2070477
1689657090597	2069928
1689657090638	2069520
1689657090678	2069115
1689657090718	2068996
1689657090758	2068819
1689657090798	2068566
1689657090839	2068372
1689657090878	2068216
1689657090919	2067992
1689657090959	2067981
1689657090999	2067960
1689657091040	2067712
1689657091080	2066873
1689657091120	2066186
1689657091160	2065467
1689657091200	2065216
1689657091241	2065087
1689657091281	2064941
1689657091321	2064730
1689657091361	2064465
1689657091402	2064140
1689657091443	2063787
1689657091482	2063637
1689657091522	2063563
1689657091562	2063567
1689657091603	2063491
1689657091644	2063593
1689657091683	2063861
1689657091723	2064104
1689657091764	2064409
1689657091804	2064238
1689657091845	2063479
1689657091884	2062374
1689657091924	2061186
1689657091965	2060167
1689657092005	2059389
1689657092046	2059031
1689657092085	2059064
1689657092126	2059210
1689657092166	2059384
1689657092206	2059477
1689657092247	2059505
1689657092286	2059427
1689657092326	2059553
1689657092366	2059684
1689657092406	2059851
1689657092447	2060018
1689657092487	2060186
1689657092527	2060213
