#	deviceModel: SM-R900	deviceOs: 11
1689657111965	2646714
1689657112004	2235573
1689657112045	2235601
1689657112085	2235604
1689657112125	2235665
1689657112166	2235717
1689657112206	2235786
1689657112246	1862473
1689657112286	1862571
1689657112326	1862674
1689657112367	2070801
1689657112406	2070581
1689657112447	2069742
1689657112487	2068966
1689657112527	2068459
1689657112568	2068178
1689657112607	2068051
1689657112648	2068054
1689657112688	2068082
1689657112728	2068123
1689657112769	2068089
1689657112809	2068098
1689657112849	2068141
1689657112889	2068289
1689657112929	2068503
1689657112970	2068885
1689657113010	2069592
1689657113050	2070260
1689657113090	2070635
1689657113130	2070102
1689657113171	2069141
1689657113211	2068283
1689657113251	2067862
1689657113291	2067283
1689657113331	2066844
1689657113372	2066662
1689657113412	2066542
1689657113452	2066377
1689657113492	2066241
1689657113533	2066241
1689657113574	2066367
1689657113613	2066604
1689657113653	2066818
1689657113694	2067080
1689657113734	2067296
1689657113775	2067489
1689657113814	2067618
1689657113854	2067203
1689657113894	2065647
1689657113934	2064187
1689657113975	2063174
1689657114015	2062348
1689657114055	2061293
1689657114095	2060290
1689657114135	2059670
1689657114176	2058901
1689657114215	2058377
1689657114255	2057798
1689657114295	2057224
1689657114336	2056780
1689657114377	2056428
1689657114416	2056164
1689657114456	2055986
1689657114497	2055979
1689657114537	2056075
1689657114578	2056312
1689657114617	2056072
1689657114657	2054655
1689657114697	2053170
1689657114738	2051987
1689657114779	2051188
1689657114818	2050765
1689657114858	2050633
1689657114898	2050634
1689657114939	2050645
1689657114980	2050673
1689657115019	2050799
1689657115059	2050851
1689657115100	2051117
1689657115140	2051443
1689657115181	2051816
1689657115220	2052124
1689657115260	2052431
1689657115300	2052625
1689657115341	2052671
1689657115382	2051819
1689657115421	2050800
1689657115461	2050189
1689657115501	2049592
1689657115542	2049133
1689657115583	2048922
1689657115622	2048918
1689657115662	2049041
1689657115703	2049143
1689657115743	2049171
1689657115784	2049200
1689657115824	2049340
1689657115864	2049665
1689657115904	2050090
1689657115944	2050594
1689657115985	2050964
1689657116024	2051503
1689657116064	2051167
1689657116104	2050814
1689657116144	2050703
1689657116186	2050758
1689657116225	2050765
1689657116265	2050860
1689657116305	2050911
1689657116345	2050945
1689657116386	2050953
1689657116426	2050996
1689657116466	2051020
1689657116506	2051245
1689657116546	2051411
1689657116587	2051524
1689657116626	2051750
1689657116667	2051486
1689657116707	2050736
1689657116747	2050000
1689657116788	2049394
1689657116827	2049021
1689657116868	2048882
1689657116908	2048948
1689657116948	2049141
1689657116989	2049280
1689657117028	2049429
1689657117068	2049712
1689657117109	2050114
1689657117149	2050603
1689657117190	2050873
1689657117229	2051607
1689657117270	2052219
1689657117310	2052227
1689657117350	2051324
1689657117391	2050865
1689657117430	2050706
1689657117471	2050684
1689657117511	2050680
1689657117551	2050765
1689657117592	2050933
1689657117632	2051216
1689657117672	2051585
1689657117712	2051850
1689657117752	2052183
1689657117794	2052642
1689657117833	2053068
1689657117873	2053640
1689657117913	2053934
1689657117953	2053720
1689657117994	2053059
1689657118033	2052498
1689657118074	2052237
1689657118114	2052281
1689657118154	2052655
1689657118195	2053035
1689657118234	2053472
1689657118274	2053985
1689657118314	2054632
1689657118355	2055299
1689657118396	2055800
1689657118435	2056209
1689657118475	2056657
1689657118515	2057180
1689657118556	2057753
1689657118597	2057912
1689657118636	2057620
1689657118676	2057290
1689657118717	2057095
1689657118757	2057129
1689657118798	2057387
1689657118837	2057835
1689657118877	2058361
1689657118917	2058913
1689657118958	2059631
1689657118999	2060132
1689657119038	2060662
1689657119078	2061259
1689657119119	2062031
1689657119159	2062603
1689657119200	2062942
1689657119239	2062692
1689657119279	2062607
1689657119320	2062798
1689657119360	2063075
1689657119401	2063327
1689657119441	2063583
1689657119481	2063577
1689657119521	2064698
1689657119561	2065633
1689657119602	2066770
1689657119642	2067823
1689657119682	2068860
1689657119722	2069821
1689657119763	2071021
1689657119804	2072516
1689657119843	2073526
1689657119883	2074074
1689657119923	2074306
1689657119963	2074366
1689657120004	2073945
1689657120043	2073208
1689657120083	2072491
1689657120124	2071959
1689657120164	2071724
1689657120205	2071693
1689657120244	2071925
1689657120284	2072193
1689657120324	2072591
1689657120365	2073123
1689657120406	2073979
1689657120445	2074929
1689657120485	2075783
1689657120525	2076685
1689657120565	2076231
1689657120607	2075803
1689657120646	2075337
1689657120686	2074987
1689657120726	2074894
1689657120767	2074880
1689657120808	2074942
1689657120847	2074858
1689657120887	2074732
1689657120927	2074554
1689657120967	2074487
1689657121009	2074579
1689657121048	2074739
1689657121088	2074981
1689657121129	2075253
1689657121169	2075404
1689657121210	2075297
1689657121249	2074787
1689657121289	2074254
1689657121330	2074029
1689657121370	2073945
1689657121411	2073993
1689657121450	2074137
1689657121491	2074330
1689657121531	2074522
1689657121571	2074727
1689657121613	2074936
1689657121652	2075135
1689657121692	2075309
1689657121732	2075467
1689657121773	2075676
1689657121814	2075717
1689657121853	2075460
1689657121893	2075170
1689657121933	2074989
1689657121973	2074950
1689657122014	2075002
1689657122053	2075103
1689657122093	2075236
1689657122133	2075369
1689657122174	2075531
1689657122215	2075681
1689657122254	2075853
1689657122294	2076076
1689657122334	2076272
1689657122374	2076794
1689657122416	2077050
1689657122455	2077040
1689657122495	2076802
1689657122535	2076254
1689657122576	2076127
1689657122617	2076044
1689657122656	2076116
1689657122696	2076217
1689657122736	2076573
1689657122776	2076827
1689657122818	2076996
1689657122857	2077162
1689657122897	2077323
1689657122937	2077511
1689657122978	2077740
1689657123019	2077961
1689657123058	2078174
1689657123098	2078252
1689657123138	2078120
1689657123179	2077899
1689657123220	2077682
1689657123259	2077536
1689657123300	2077500
1689657123340	2077526
1689657123380	2077592
1689657123421	2077732
1689657123460	2077841
1689657123501	2077954
1689657123541	2078126
1689657123581	2078282
1689657123622	2078456
1689657123662	2078645
1689657123702	2078826
1689657123742	2079044
1689657123782	2078938
1689657123823	2078716
1689657123862	2078483
1689657123902	2078320
1689657123942	2078226
1689657123983	2078191
1689657124024	2078225
1689657124063	2078272
1689657124103	2078322
1689657124143	2078375
1689657124183	2078457
1689657124224	2078537
1689657124264	2078666
1689657124304	2078791
1689657124344	2078949
1689657124384	2079058
1689657124425	2078915
1689657124464	2078549
1689657124505	2078151
1689657124545	2077873
1689657124585	2077779
1689657124626	2077696
1689657124665	2077692
1689657124705	2077694
1689657124746	2077692
1689657124786	2077691
1689657124827	2077711
1689657124866	2077754
1689657124907	2077826
1689657124947	2077956
1689657124987	2078035
1689657125028	2077859
1689657125067	2077293
1689657125108	2076281
1689657125148	2075765
1689657125188	2075417
1689657125229	2075228
1689657125268	2075113
1689657125309	2075071
1689657125349	2075007
1689657125389	2074937
1689657125430	2074904
1689657125470	2074913
1689657125510	2074920
1689657125550	2074958
1689657125590	2075059
1689657125631	2075082
1689657125671	2074581
1689657125711	2073662
1689657125751	2072799
1689657125791	2072131
1689657125833	2071656
1689657125872	2071324
1689657125912	2071136
1689657125952	2071040
1689657125992	2070937
1689657126033	2070858
1689657126072	2070802
1689657126112	2070803
1689657126152	2070813
1689657126193	2070907
1689657126234	2071012
1689657126273	2071088
1689657126313	2070750
1689657126353	2069739
1689657126393	2068677
1689657126435	2067959
1689657126474	2067555
1689657126514	2067155
1689657126554	2066918
1689657126594	2066794
1689657126636	2066656
1689657126675	2066548
1689657126715	2066464
1689657126755	2066415
1689657126795	2066451
1689657126837	2066517
1689657126876	2066618
1689657126916	2066717
