#	deviceModel: SM-R900	deviceOs: 11
1689643416753	2218600
1689643416792	2218618
1689643416832	2218710
1689643416873	2218787
1689643416913	2218872
1689643416954	2218940
1689643416994	1986154
1689643417034	1985915
1689643417073	1985733
1689643417114	1985625
1689643417155	2067320
1689643417194	2067238
1689643417234	2067122
1689643417274	2099215
1689643417314	2099051
1689643417355	2098966
1689643417395	2098907
1689643417435	2098926
1689643417475	2098929
1689643417516	2098969
1689643417557	2099011
1689643417595	2099106
1689643417636	2099193
1689643417676	2099296
1689643417716	2099392
1689643417757	2099514
1689643417796	2099643
1689643417836	2099806
1689643417876	2099984
1689643417916	2099872
1689643417958	2099532
1689643417997	2099208
1689643418037	2098985
1689643418077	2098801
1689643418117	2098609
1689643418159	2098506
1689643418197	2098379
1689643418238	2098306
1689643418277	2098211
1689643418318	2098246
1689643418359	2098274
1689643418398	2098339
1689643418438	2098337
1689643418478	2098382
1689643418518	2098529
1689643418559	2098665
1689643418599	2098857
1689643418639	2098984
1689643418679	2099161
1689643418719	2099316
1689643418760	2099508
1689643418799	2099404
1689643418839	2099082
1689643418879	2098781
1689643418920	2098622
1689643418961	2098553
1689643419000	2098557
1689643419040	2098612
1689643419081	2098679
1689643419120	2098788
1689643419161	2098918
1689643419200	2099213
1689643419241	2099678
1689643419281	2100222
1689643419321	2100765
1689643419362	2101302
1689643419401	2101860
1689643419441	2102156
1689643419481	2102238
1689643419522	2102223
1689643419563	2102427
1689643419602	2102247
1689643419642	2102069
1689643419682	2101592
1689643419722	2101288
1689643419763	2100834
1689643419803	2100417
1689643419843	2099961
1689643419883	2099509
1689643419923	2099064
1689643419964	2098690
1689643420003	2098416
1689643420043	2098171
1689643420083	2097974
1689643420123	2097831
1689643420165	2097743
1689643420204	2097839
1689643420244	2097993
1689643420284	2098130
1689643420324	2098206
1689643420365	2098348
1689643420405	2098324
1689643420445	2097888
1689643420484	2097245
1689643420525	2096901
1689643420566	2096717
1689643420604	2096433
1689643420645	2096162
1689643420685	2096010
1689643420725	2095843
1689643420767	2095687
1689643420805	2095595
1689643420845	2095577
1689643420885	2095577
1689643420925	2095571
1689643420966	2095703
1689643421005	2095896
1689643421045	2095831
1689643421085	2095977
1689643421126	2095908
1689643421167	2095872
1689643421206	2095725
1689643421246	2095252
1689643421286	2094615
1689643421326	2094160
1689643421367	2093745
1689643421406	2093267
1689643421446	2093180
1689643421487	2093048
1689643421527	2092907
1689643421568	2092716
1689643421607	2092659
1689643421647	2092647
1689643421687	2092561
1689643421727	2092611
1689643421769	2092656
1689643421807	2092794
1689643421848	2092948
1689643421888	2093173
1689643421928	2093559
1689643421969	2093535
1689643422008	2092944
1689643422048	2092586
