#	deviceModel: SM-R900	deviceOs: 11
1689663369889	294999
1689663369895	294999
1689663369906	294982
1689663369915	294984
1689663369926	294990
1689663369936	295006
1689663369946	295021
1689663369956	295033
1689663369966	295047
1689663369976	295055
1689663369992	295035
1689663369997	295032
1689663370007	295049
1689663370017	295062
1689663370027	295058
1689663370037	295097
1689663370047	295111
1689663370057	295092
1689663370067	295097
1689663370077	295138
1689663370088	295129
1689663370097	295117
1689663370107	295123
1689663370118	295128
1689663370127	295136
1689663370137	479539
1689663370147	479561
1689663370157	479575
1689663370167	479600
1689663370177	479601
1689663370189	479636
1689663370197	479672
1689663370207	479696
1689663370217	479693
1689663370228	479752
1689663370238	479765
1689663370248	479808
1689663370258	827390
1689663370268	827423
1689663370277	932137
1689663370289	932175
1689663370298	932242
1689663370308	932352
1689663370318	932436
1689663370328	932463
1689663370339	932452
1689663370348	932529
1689663370358	932624
1689663370368	932728
1689663370378	932704
1689663370389	932536
1689663370401	1814635
1689663370408	1814328
1689663370418	1863211
1689663370429	1862202
1689663370438	1861025
1689663370449	1860130
1689663370459	1859263
1689663370469	1858448
1689663370479	1857777
1689663370490	1857133
1689663370499	1856826
1689663370509	1856404
1689663370519	1856088
1689663370529	1855765
1689663370539	1855592
1689663370549	1855398
1689663370559	1855264
1689663370570	1855108
1689663370579	1854909
1689663370591	1854774
1689663370600	1854519
1689663370610	1854367
1689663370620	1854351
1689663370630	1854225
1689663370640	1854105
1689663370650	1854063
1689663370660	1853940
1689663370671	1853855
1689663370680	1853837
1689663370691	1853775
1689663370700	1853739
1689663370710	1853746
1689663370720	1853729
1689663370731	1853691
1689663370740	1853605
1689663370751	1853456
1689663370761	1853267
1689663370771	1853121
1689663370781	1852944
1689663370792	1852749
1689663370801	1852574
1689663370812	1852452
1689663370821	1852390
1689663370831	1852305
1689663370841	1852513
1689663370852	1852728
1689663370861	1853052
1689663370872	1853348
1689663370881	1853561
1689663370893	1853643
1689663370902	1853714
1689663370912	1853704
1689663370922	1853593
1689663370932	1853567
1689663370942	1853526
1689663370952	1853536
1689663370962	1853508
1689663370972	1853478
1689663370982	1853459
1689663370993	1853389
1689663371002	1853179
1689663371015	1852958
1689663371022	1852783
1689663371033	1852444
1689663371043	1852147
1689663371053	1851885
1689663371062	1851659
1689663371073	1851426
1689663371082	1851299
1689663371094	1851147
1689663371103	1851102
1689663371117	1851023
1689663371123	1850948
1689663371133	1850971
1689663371143	1850956
1689663371153	1850927
1689663371163	1850948
1689663371173	1850945
1689663371183	1850908
1689663371194	1850854
1689663371203	1850812
1689663371214	1850680
1689663371223	1850494
1689663371234	1850330
1689663371244	1850029
1689663371254	1849880
1689663371264	1849743
1689663371274	1849533
1689663371284	1849337
1689663371295	1849158
1689663371304	1848995
1689663371314	1848848
1689663371324	1848703
1689663371334	1848561
1689663371344	1848302
1689663371354	1848136
1689663371364	1847925
1689663371374	1847833
1689663371384	1847686
1689663371396	1847583
1689663371404	1847452
1689663371415	1847493
1689663371425	1847404
1689663371435	1847340
1689663371445	1847279
1689663371455	1847151
1689663371465	1847206
1689663371475	1847169
1689663371485	1847136
1689663371496	1847133
1689663371505	1847105
1689663371516	1847070
1689663371527	1847083
1689663371535	1847189
1689663371546	1847232
1689663371556	1847267
1689663371565	1847370
1689663371576	1847397
1689663371586	1847478
1689663371597	1847452
1689663371606	1847516
1689663371616	1847610
1689663371630	1847621
1689663371636	1847594
1689663371646	1847723
1689663371656	1847766
1689663371666	1847774
1689663371677	1847819
1689663371686	1847895
1689663371698	1848003
1689663371707	1847956
1689663371717	1848057
1689663371726	1848173
1689663371737	1848252
1689663371747	1848378
1689663371757	1848429
1689663371767	1848520
1689663371777	1848595
1689663371787	1848702
1689663371798	1848789
1689663371807	1848826
1689663371817	1848865
1689663371827	1848920
1689663371837	1848943
1689663371847	1849003
1689663371858	1848981
1689663371867	1848989
1689663371878	1848966
1689663371888	1848970
1689663371900	1848989
1689663371908	1848996
1689663371918	1849053
1689663371928	1849030
1689663371939	1849088
1689663371948	1849048
1689663371959	1849100
1689663371972	1849104
1689663371978	1849095
1689663371988	1849153
1689663372000	1849241
1689663372008	1849221
1689663372019	1849213
1689663372029	1849267
1689663372039	1849255
1689663372049	1849223
1689663372059	1849271
1689663372069	1849305
1689663372079	1849265
1689663372090	1849327
1689663372100	1849297
1689663372109	1849325
1689663372119	1849299
1689663372129	1849340
1689663372142	1849295
1689663372150	1849140
1689663372160	1849134
1689663372170	1849196
1689663372180	1849173
1689663372189	1849144
1689663372202	1849146
1689663372209	1849139
1689663372220	1849159
1689663372229	1849145
1689663372244	1849157
1689663372250	1849189
1689663372260	1849268
1689663372270	1849381
1689663372280	1849329
1689663372292	1849333
1689663372301	1849363
1689663372310	1849413
1689663372320	1849402
1689663372330	1849416
1689663372340	1849454
1689663372350	1849459
1689663372360	1849492
1689663372370	1849587
1689663372380	1849615
1689663372390	1849598
1689663372402	1849616
1689663372410	1849659
1689663372421	1849681
1689663372430	1849736
1689663372440	1849814
1689663372450	1849830
1689663372460	1849846
1689663372470	1849859
1689663372480	1849916
1689663372490	1849968
1689663372502	1849956
1689663372510	1849939
1689663372521	1849920
1689663372531	1849871
1689663372541	1849839
1689663372550	1849772
1689663372562	1849771
1689663372572	1849659
1689663372581	1849639
1689663372590	1849563
1689663372602	1849546
1689663372610	1849506
1689663372621	1849450
1689663372630	1849421
1689663372641	1849368
1689663372654	1849368
1689663372661	1849366
1689663372670	1849329
1689663372681	1849267
1689663372690	1849246
1689663372704	1849258
1689663372711	1849281
1689663372721	1849249
1689663372731	1849233
1689663372741	1849174
1689663372755	1849124
1689663372761	1849063
1689663372771	1849044
1689663372781	1849006
1689663372791	1848976
1689663372802	1848935
1689663372811	1848848
1689663372821	1848850
1689663372831	1848828
1689663372842	1848788
1689663372851	1848799
1689663372861	1848738
1689663372871	1848686
1689663372882	1848709
1689663372891	1848755
1689663372903	1848693
1689663372911	1848623
1689663372922	1848586
1689663372931	1848681
1689663372943	1848624
1689663372951	1848546
1689663372962	1848600
1689663372971	1848715
1689663372982	1848648
1689663372991	1848632
1689663373003	1848640
1689663373011	1848598
1689663373022	1848580
1689663373032	1848568
1689663373042	1848645
1689663373052	1848582
1689663373064	1848643
1689663373072	1848635
1689663373082	1848610
1689663373092	1848641
1689663373104	1848627
1689663373112	1848624
