#	deviceModel: SM-R900	deviceOs: 11
1689662423268	360791
1689662423278	360743
1689662423289	360674
1689662423298	360634
1689662423309	360585
1689662423318	360570
1689662423329	360590
1689662423338	360621
1689662423350	360642
1689662423358	360597
1689662423369	360533
1689662423378	360504
1689662423389	360489
1689662423398	360505
1689662423409	360502
1689662423419	360509
1689662423429	360506
1689662423439	360485
1689662423450	360476
1689662423458	360448
1689662423469	360396
1689662423478	360380
1689662423488	360383
1689662423499	360417
1689662423509	504700
1689662423518	504713
1689662423528	504717
1689662423538	504672
1689662423550	504619
1689662423558	504573
1689662423569	504560
1689662423578	504499
1689662423589	504467
1689662423599	504403
1689662423608	504384
1689662423618	504393
1689662423628	504399
1689662423639	899216
1689662423649	987270
1689662423658	987216
1689662423669	987152
1689662423678	987016
1689662423689	986773
1689662423698	986482
1689662423708	986387
1689662423718	986356
1689662423728	986304
1689662423738	986398
1689662423750	986270
1689662423758	986204
1689662423769	986208
1689662423779	1915532
1689662423788	1971711
1689662423799	1971476
1689662423809	1971323
1689662423818	1971289
1689662423828	1971238
1689662423838	1971148
1689662423850	1970989
1689662423858	1970957
1689662423868	1970861
1689662423878	1970776
1689662423889	1970738
1689662423898	1970674
1689662423908	1970589
1689662423919	2033533
1689662423928	1989465
1689662423938	1989366
1689662423949	1989272
1689662423958	1989218
1689662423968	1989168
1689662423978	1989118
1689662423989	1989060
1689662423998	1988979
1689662424009	1989020
1689662424018	1989095
1689662424029	1989113
1689662424038	1989188
1689662424050	1989247
1689662424058	1989268
1689662424068	1989401
1689662424078	1989444
1689662424089	1989531
1689662424098	1989626
1689662424109	1989701
1689662424118	1989762
1689662424128	1989805
1689662424138	1989783
1689662424149	1989719
1689662424158	1989656
1689662424169	1989486
1689662424178	1989274
1689662424188	1988873
1689662424198	1988615
1689662424209	1988462
1689662424218	1988193
1689662424229	1988075
1689662424238	1987929
1689662424249	1987816
1689662424258	1987751
1689662424268	1987669
1689662424278	1987632
1689662424289	1987508
1689662424298	1987332
1689662424308	1987132
1689662424318	1987005
1689662424328	1986876
1689662424338	1986803
1689662424349	1986650
1689662424358	1986467
1689662424368	1986345
1689662424378	1986212
1689662424388	1986000
1689662424398	1985837
1689662424409	1985659
1689662424418	1985426
1689662424429	1985219
1689662424438	1985050
1689662424450	1984963
1689662424458	1984817
1689662424469	1984785
1689662424478	1984685
1689662424488	1984456
1689662424498	1984248
1689662424508	1984088
1689662424518	1983842
1689662424528	1983580
