#	deviceModel: SM-R900	deviceOs: 11
1689652418608	629280
1689652418614	350774
1689652418625	350796
1689652418635	350748
1689652418645	350740
1689652418655	350729
1689652418665	350706
1689652418675	350698
1689652418686	350706
1689652418695	350679
1689652418706	350697
1689652418715	350681
1689652418726	350692
1689652418735	350697
1689652418746	350700
1689652418755	350692
1689652418766	350668
1689652418776	350643
1689652418787	350640
1689652418796	350647
1689652418806	350648
1689652418816	350661
1689652418826	350654
1689652418839	350644
1689652418847	350636
1689652418856	506522
1689652418866	506517
1689652418876	506520
1689652418887	506533
1689652418896	506526
1689652418906	506521
1689652418917	506483
1689652418926	506488
1689652418936	506477
1689652418946	506442
1689652418956	506421
1689652418967	506374
1689652418976	506366
1689652418989	901134
1689652418996	901137
1689652419006	991674
1689652419016	991673
1689652419027	991690
1689652419036	991714
1689652419046	991792
1689652419056	991902
1689652419067	991923
1689652419076	991805
1689652419089	991748
1689652419097	991706
1689652419107	991739
1689652419117	991757
1689652419128	1921302
1689652419137	1921296
1689652419147	1983893
1689652419157	1983969
1689652419167	1984032
1689652419177	1984078
1689652419188	1984109
1689652419197	1984233
1689652419207	1984280
1689652419218	1984315
1689652419231	1984415
1689652419237	1984444
1689652419247	1984292
1689652419257	1984207
1689652419268	2078727
1689652419277	2078726
1689652419289	1991124
1689652419297	1991104
1689652419308	1991034
1689652419318	1990936
1689652419328	1990942
1689652419338	1990887
1689652419351	1990885
1689652419358	1990971
1689652419368	1990921
1689652419378	1990877
1689652419389	1990770
1689652419397	1990672
1689652419408	1990596
1689652419418	1990605
1689652419428	1990667
1689652419438	1990652
1689652419449	1990619
1689652419458	1990643
1689652419468	1990711
1689652419478	1990698
1689652419489	1990575
1689652419498	1990455
1689652419508	1990144
1689652419518	1989695
1689652419529	1989126
1689652419538	1988669
1689652419548	1988263
1689652419558	1987859
1689652419569	1987476
1689652419578	1987262
1689652419589	1987144
1689652419598	1986985
1689652419608	1986784
1689652419618	1986573
1689652419629	1986242
1689652419638	1986061
1689652419649	1985847
1689652419659	1985649
1689652419669	1985590
1689652419679	1985644
1689652419690	1985969
1689652419698	1986354
1689652419709	1986757
1689652419719	1987175
1689652419729	1987802
1689652419739	1988673
1689652419749	1989703
1689652419761	1990721
1689652419769	1991482
1689652419779	1992230
1689652419790	1992913
1689652419799	1993626
1689652419809	1994281
1689652419819	1994692
1689652419829	1995063
1689652419838	1995520
1689652419850	1996088
1689652419859	1996655
1689652419869	1997356
1689652419879	1998059
1689652419890	1998744
1689652419899	1999373
1689652419909	1999849
1689652419919	2000112
1689652419929	2000366
1689652419939	2000622
1689652419950	2000939
1689652419959	2001221
1689652419970	2001464
1689652419979	2001700
1689652419992	2001494
1689652419999	2000994
1689652420010	2000509
1689652420019	2000347
1689652420030	2000504
1689652420040	2000817
1689652420050	2001121
1689652420060	2001437
1689652420070	2001800
1689652420080	2001961
1689652420091	2002135
1689652420100	2002343
1689652420110	2002692
1689652420120	2002890
1689652420130	2002970
1689652420140	2002973
1689652420150	2002844
1689652420160	2002836
1689652420171	2002807
1689652420180	2002747
1689652420191	2002615
1689652420200	2002470
1689652420210	2002239
1689652420220	2001977
1689652420230	2001769
1689652420240	2001584
1689652420253	2001355
1689652420260	2001251
1689652420270	2001221
1689652420281	2001234
1689652420292	2001252
1689652420300	2001323
1689652420311	2001410
1689652420320	2001395
1689652420331	2001286
1689652420341	2001195
1689652420351	2001045
1689652420361	2001135
1689652420375	2001075
1689652420381	2000989
1689652420392	2000818
1689652420401	2000553
1689652420411	2000362
1689652420421	2000170
1689652420431	1999916
1689652420441	1999678
1689652420451	1999505
1689652420461	1999199
1689652420471	1998987
1689652420481	1998793
1689652420492	1998688
1689652420501	1998684
1689652420511	1998786
1689652420522	1998983
1689652420531	1998981
1689652420541	1999091
1689652420551	1999062
1689652420561	1998942
1689652420571	1998699
1689652420581	1998431
1689652420593	1998157
1689652420601	1997935
1689652420612	1997794
1689652420621	1997732
1689652420632	1997789
1689652420642	1997923
1689652420652	1998029
1689652420662	1998096
1689652420672	1997997
1689652420682	1997810
1689652420693	1997684
1689652420702	1997747
1689652420712	1998205
1689652420722	1998994
1689652420732	1999839
1689652420742	2000335
1689652420752	2000497
1689652420762	2000337
1689652420773	1999997
1689652420785	1999314
1689652420794	1998420
1689652420802	1997354
1689652420812	1996347
1689652420822	1995891
1689652420832	1995851
1689652420842	1996301
1689652420852	1996856
1689652420862	1997483
1689652420872	1998014
1689652420882	1998082
1689652420894	1998067
1689652420902	1998230
1689652420912	1998512
1689652420922	1999059
1689652420933	1999595
1689652420942	1999995
1689652420953	2000023
1689652420962	1999589
1689652420973	1998663
1689652420982	1997469
1689652420993	1996537
1689652421002	1995872
1689652421013	1995413
1689652421022	1995039
1689652421033	1994827
1689652421043	1994743
1689652421053	1994769
1689652421063	1994937
1689652421073	1995080
1689652421083	1995164
1689652421095	1995170
1689652421103	1995084
1689652421113	1994664
1689652421123	1994236
1689652421134	1993861
1689652421143	1993604
1689652421153	1993425
1689652421163	1993345
1689652421173	1993241
1689652421183	1993017
1689652421195	1992704
1689652421203	1992421
1689652421215	1991869
1689652421223	1991320
1689652421233	1990903
1689652421243	1990683
1689652421254	1990669
1689652421263	1990691
1689652421274	1990668
1689652421284	1990502
1689652421297	1990081
1689652421303	1989744
1689652421314	1989374
1689652421324	1989120
1689652421334	1988796
1689652421344	1988182
1689652421355	1987284
1689652421364	1986315
1689652421374	1985417
1689652421383	1984869
1689652421395	1984623
1689652421403	1984652
1689652421414	1984716
1689652421424	1984914
1689652421434	1985412
1689652421444	1986057
1689652421455	1986732
1689652421464	1987367
1689652421474	1987906
1689652421484	1988152
1689652421496	1988136
1689652421504	1988150
1689652421514	1988229
1689652421524	1988206
1689652421534	1988114
1689652421544	1987858
1689652421554	1987435
1689652421564	1987231
1689652421575	1987148
1689652421584	1987121
1689652421596	1987164
1689652421604	1987230
1689652421615	1987289
1689652421625	1987301
1689652421634	1987123
1689652421645	1987025
1689652421655	1986986
1689652421665	1987015
1689652421675	1986982
1689652421684	1986914
1689652421696	1986889
1689652421704	1987018
1689652421715	1987185
1689652421725	1987163
1689652421735	1987109
1689652421745	1986941
1689652421755	1986838
1689652421765	1986686
1689652421775	1986350
1689652421785	1985902
1689652421796	1985526
1689652421809	1985033
1689652421815	1984682
1689652421825	1984331
1689652421835	1984220
1689652421846	1984302
1689652421857	1984625
1689652421865	1984994
1689652421876	1985348
1689652421885	1985686
1689652421897	1986047
1689652421905	1986663
1689652421916	1987355
1689652421926	1988213
1689652421936	1989133
1689652421946	1990201
1689652421956	1991140
1689652421965	1992297
1689652421976	1994177
1689652421986	1996505
1689652421997	1999017
1689652422005	2001297
1689652422016	2003234
1689652422026	2005310
1689652422037	2006636
1689652422046	2007241
1689652422056	2007513
1689652422066	2007953
1689652422076	2008001
1689652422086	2008022
1689652422098	2008049
1689652422107	2007971
1689652422116	2007848
1689652422126	2006702
1689652422137	2004454
1689652422146	2001184
1689652422156	1997426
1689652422166	1993943
1689652422177	1990718
1689652422187	1988268
1689652422198	1986492
1689652422207	1984611
1689652422219	1982521
1689652422227	1981091
1689652422237	1979811
1689652422247	1978976
1689652422257	1978239
1689652422266	1977115
1689652422277	1975773
1689652422286	1974589
1689652422298	1973845
1689652422307	1973569
1689652422320	1973093
1689652422327	1972239
1689652422337	1970953
1689652422347	1969393
1689652422357	1968503
1689652422367	1968350
1689652422377	1968423
1689652422387	1968240
1689652422399	1967731
1689652422407	1967189
1689652422418	1966655
1689652422427	1966133
1689652422437	1965494
1689652422447	1964896
1689652422458	1964285
1689652422467	1963515
1689652422477	1962333
1689652422487	1961756
1689652422499	1961797
1689652422507	1961694
1689652422517	1960838
1689652422527	1959837
1689652422538	1959155
1689652422547	1958682
1689652422558	1958253
1689652422567	1958022
1689652422578	1957642
1689652422587	1957247
1689652422599	1956879
1689652422608	1956675
1689652422618	1956641
1689652422628	1956574
1689652422638	1956660
1689652422648	1956863
1689652422658	1957185
1689652422668	1957541
1689652422678	1958295
1689652422688	1958949
1689652422699	1959533
1689652422708	1960263
1689652422718	1960436
1689652422729	1960827
1689652422738	1961347
1689652422748	1961615
1689652422758	1961410
1689652422768	1961121
1689652422779	1961145
1689652422789	1962379
1689652422799	1963070
1689652422812	1963645
1689652422819	1964051
1689652422829	1964474
1689652422838	1965117
1689652422848	1965533
1689652422859	1965945
1689652422869	1966375
1689652422879	1967074
1689652422888	1967667
1689652422900	1966932
1689652422909	1966353
1689652422919	1965747
1689652422929	1965333
1689652422939	1965137
1689652422949	1965163
1689652422959	1965224
1689652422969	1965698
1689652422979	1966162
1689652422989	1966758
1689652423000	1967084
1689652423008	1967240
1689652423019	1967388
1689652423029	1967539
1689652423039	1967602
1689652423050	1967540
1689652423059	1967415
1689652423069	1967353
1689652423079	1967237
1689652423089	1966965
1689652423100	1967041
1689652423109	1966820
1689652423119	1966156
1689652423129	1965663
1689652423140	1965239
1689652423149	1964698
1689652423159	1964568
1689652423169	1964873
1689652423180	1965296
1689652423189	1965454
