#	deviceModel: SM-R900	deviceOs: 11
1689649456640	629280
1689649456646	460535
1689649456657	460528
1689649456667	460534
1689649456677	460497
1689649456687	460505
1689649456698	460468
1689649456707	460473
1689649456718	460463
1689649456727	460448
1689649456739	460420
1689649456748	460406
1689649456758	460397
1689649456768	460391
1689649456778	460403
1689649456788	460388
1689649456798	460350
1689649456808	460337
1689649456818	460331
1689649456828	460325
1689649456839	460324
1689649456848	460315
1689649456858	460310
1689649456868	460284
1689649456880	460284
1689649456888	520384
1689649456898	520356
1689649456908	520373
1689649456918	520399
1689649456928	520375
1689649456940	520365
1689649456948	520352
1689649456958	520355
1689649456968	520356
1689649456978	520329
1689649456988	520284
1689649456999	520292
1689649457008	520313
1689649457020	930866
1689649457028	1015988
1689649457040	1015920
1689649457048	1015935
1689649457059	1015938
1689649457069	1015983
1689649457079	1015993
1689649457089	1015996
1689649457100	1015978
1689649457109	1015979
1689649457119	1015956
1689649457129	1015960
1689649457140	1015969
1689649457149	1015952
1689649457160	2024306
1689649457169	2052330
1689649457180	2051375
1689649457189	2051448
1689649457199	2051487
1689649457209	2051598
1689649457219	2051598
1689649457229	2051652
1689649457241	2051819
1689649457249	2052038
1689649457259	2052176
1689649457269	2052265
1689649457280	2052363
1689649457289	2052415
1689649457300	2052471
1689649457310	2052597
1689649457320	2052700
1689649457330	2052707
1689649457341	2052739
1689649457350	2052781
1689649457360	2052758
1689649457370	2052748
1689649457380	2052789
1689649457390	2052854
1689649457400	2052900
1689649457410	2052867
1689649457420	2052824
1689649457430	2052810
1689649457442	2052809
1689649457450	2052831
1689649457460	2052846
1689649457470	2052871
1689649457481	2052819
1689649457490	2052744
1689649457501	2052714
1689649457511	2052648
1689649457521	2052602
1689649457531	2052603
1689649457542	2052548
1689649457551	2052557
1689649457561	2052487
1689649457571	2052555
1689649457581	2052443
1689649457591	2052401
1689649457601	2052397
1689649457611	2052330
1689649457621	2052232
1689649457631	2052160
1689649457642	2052118
1689649457651	2051989
1689649457663	2051941
1689649457671	2051896
1689649457681	2051866
1689649457691	2051876
1689649457702	2051870
1689649457711	2051866
1689649457722	2051867
1689649457732	2051887
1689649457742	2051927
