#	deviceModel: SM-R900	deviceOs: 11
1689664521907	412107
1689664521917	412005
1689664521927	411820
1689664521937	411693
1689664521947	411561
1689664521957	411512
1689664521967	411504
1689664521977	411482
1689664521989	411445
1689664521997	411347
1689664522008	411183
1689664522017	411088
1689664522028	410948
1689664522038	410784
1689664522048	410740
1689664522058	410695
1689664522068	410611
1689664522079	410557
1689664522089	410569
1689664522098	410383
1689664522108	410227
1689664522118	410138
1689664522128	409950
1689664522139	409881
1689664522148	502085
1689664522158	501992
1689664522168	501872
1689664522180	501683
1689664522190	501508
1689664522198	501383
1689664522208	501365
1689664522218	501386
1689664522228	501472
1689664522238	501600
1689664522248	501732
1689664522258	501699
1689664522268	501639
1689664522279	864895
1689664522290	971372
1689664522298	971576
1689664522309	971948
1689664522319	972297
1689664522329	972572
1689664522339	972823
1689664522349	973059
1689664522359	973277
1689664522369	973503
1689664522379	973636
1689664522390	973774
1689664522402	973894
1689664522409	974098
1689664522420	1966886
1689664522430	1957065
1689664522439	1957672
1689664522450	1958051
1689664522459	1958371
1689664522470	1958576
1689664522479	1958668
1689664522491	1958765
1689664522499	1958773
1689664522510	1958673
1689664522519	1958585
1689664522530	1958660
1689664522540	1958711
1689664522550	1958886
1689664522561	1927527
1689664522570	1971229
1689664522580	1971299
1689664522592	1971313
1689664522600	1971605
1689664522611	1971794
1689664522620	1971993
1689664522631	1972095
1689664522641	1972075
1689664522651	1972162
1689664522661	1972289
1689664522671	1972371
1689664522681	1972650
1689664522693	1972750
1689664522701	1972891
1689664522711	1973061
1689664522721	1973293
1689664522732	1973121
1689664522741	1972840
1689664522752	1972599
1689664522762	1972546
1689664522773	1972525
1689664522782	1972594
1689664522793	1972559
1689664522802	1972455
1689664522812	1972415
1689664522822	1972418
1689664522832	1972420
1689664522843	1972385
1689664522853	1972318
1689664522862	1972190
1689664522874	1971980
1689664522882	1971901
1689664522893	1971731
1689664522902	1971565
1689664522912	1971425
1689664522922	1971384
1689664522932	1971406
1689664522942	1971420
1689664522953	1971411
1689664522962	1971301
1689664522977	1971147
1689664522983	1970925
1689664522994	1970768
1689664523003	1970584
1689664523013	1970319
1689664523023	1970161
1689664523034	1969950
1689664523043	1969803
1689664523053	1969741
1689664523064	1969529
1689664523073	1969305
1689664523083	1969236
1689664523095	1969195
1689664523103	1969273
1689664523114	1969219
1689664523124	1969198
1689664523134	1969067
1689664523144	1968926
1689664523154	1968878
1689664523164	1968846
1689664523174	1968679
1689664523184	1968593
1689664523195	1968534
1689664523204	1968446
1689664523215	1968388
1689664523224	1968352
1689664523234	1968201
1689664523244	1968146
1689664523255	1968031
1689664523264	1967996
1689664523275	1967927
1689664523284	1967924
1689664523296	1967839
1689664523305	1967704
1689664523315	1967493
1689664523325	1967192
1689664523335	1966922
1689664523345	1966684
1689664523355	1966557
1689664523365	1966575
1689664523376	1966553
1689664523386	1966398
1689664523397	1966103
1689664523405	1965977
1689664523416	1965815
1689664523425	1965601
1689664523436	1965266
1689664523446	1965023
1689664523456	1964773
1689664523466	1964500
1689664523476	1964244
1689664523488	1963988
1689664523497	1963730
1689664523506	1963510
1689664523516	1963450
1689664523526	1963144
1689664523536	1962593
1689664523547	1961856
1689664523559	1961169
1689664523567	1960505
1689664523576	1960167
1689664523586	1959948
1689664523598	1959606
1689664523607	1959252
1689664523617	1958946
1689664523626	1958552
1689664523637	1958272
1689664523646	1957944
1689664523657	1957669
1689664523667	1957507
1689664523677	1957353
1689664523687	1957282
1689664523698	1957282
1689664523707	1957405
1689664523717	1957881
1689664523728	1958755
1689664523738	1959093
1689664523747	1959301
1689664523758	1959672
1689664523768	1960216
1689664523778	1960753
1689664523787	1961269
1689664523800	1961647
1689664523807	1962082
1689664523818	1962728
1689664523828	1963258
1689664523838	1963628
1689664523848	1963990
1689664523859	1964420
1689664523868	1964819
1689664523879	1965172
1689664523888	1965435
1689664523900	1965801
1689664523908	1966035
1689664523919	1966159
1689664523928	1966081
1689664523939	1965828
1689664523948	1965453
1689664523958	1965416
1689664523969	1965344
1689664523979	1965295
1689664523988	1965341
1689664524000	1965377
1689664524009	1965433
1689664524019	1965357
1689664524028	1965034
1689664524038	1964715
1689664524048	1964371
1689664524059	1964121
1689664524068	1963827
1689664524079	1963406
1689664524089	1962939
1689664524103	1962538
1689664524109	1962215
1689664524120	1961879
1689664524129	1961564
1689664524139	1961371
1689664524149	1961041
1689664524159	1960659
1689664524169	1960348
1689664524180	1959739
1689664524189	1958915
1689664524200	1958223
1689664524209	1957666
1689664524219	1957177
1689664524229	1956572
1689664524239	1955695
1689664524249	1954603
1689664524259	1953548
1689664524269	1953146
1689664524279	1952625
1689664524289	1952022
1689664524301	1951747
1689664524309	1951756
1689664524319	1951929
1689664524329	1952055
1689664524340	1952120
1689664524350	1952220
1689664524360	1952194
1689664524369	1952156
1689664524380	1952152
1689664524389	1952199
1689664524401	1952496
1689664524410	1952810
1689664524420	1952999
1689664524430	1953334
1689664524440	1953693
1689664524449	1953964
1689664524460	1954167
1689664524470	1954556
1689664524481	1954741
1689664524489	1954841
1689664524502	1954607
1689664524510	1954101
1689664524520	1953529
1689664524530	1952750
1689664524540	1951884
1689664524550	1950811
1689664524560	1949437
1689664524570	1947774
1689664524582	1946089
1689664524590	1944213
1689664524602	1943034
1689664524610	1942080
1689664524620	1941200
1689664524630	1940539
1689664524641	1940103
1689664524650	1940018
1689664524661	1939983
1689664524670	1940075
1689664524681	1940366
1689664524690	1940628
1689664524702	1940978
1689664524710	1941281
1689664524721	1941577
1689664524730	1941797
1689664524741	1941972
1689664524750	1942144
1689664524761	1942282
1689664524771	1942555
1689664524781	1942860
1689664524791	1943118
1689664524802	1943109
1689664524811	1943083
1689664524821	1943139
1689664524831	1943378
1689664524842	1943465
1689664524851	1943669
1689664524862	1944276
1689664524871	1945531
1689664524882	1947135
1689664524892	1948462
1689664524903	1949272
1689664524911	1949868
1689664524922	1950031
1689664524931	1950099
1689664524942	1950191
1689664524952	1950275
1689664524962	1950540
1689664524972	1951032
1689664524982	1951458
1689664524991	1951802
1689664525003	1952393
1689664525012	1953089
1689664525025	1953831
1689664525032	1954409
1689664525042	1954871
1689664525052	1955375
1689664525062	1955799
1689664525072	1956161
1689664525083	1956217
1689664525092	1956081
1689664525104	1955862
1689664525112	1955722
1689664525127	1955691
1689664525133	1955776
1689664525143	1955911
1689664525153	1956023
1689664525163	1955951
1689664525173	1955793
1689664525183	1955634
1689664525192	1955486
1689664525205	1955402
1689664525213	1955299
1689664525223	1955305
1689664525233	1955480
1689664525243	1955835
1689664525253	1956068
1689664525263	1956205
1689664525273	1956215
1689664525283	1956483
1689664525293	1956650
1689664525305	1956824
1689664525313	1957102
1689664525324	1957600
1689664525333	1958009
1689664525344	1958244
1689664525353	1958267
1689664525364	1958294
1689664525374	1958425
1689664525384	1958541
1689664525394	1958668
1689664525405	1958767
1689664525414	1958794
1689664525424	1958704
1689664525434	1958743
1689664525444	1958867
1689664525454	1958980
1689664525464	1959151
1689664525474	1959189
1689664525484	1959104
1689664525494	1958976
1689664525506	1958770
1689664525514	1958575
1689664525524	1958533
1689664525536	1958380
1689664525545	1958232
1689664525554	1958205
1689664525565	1957946
1689664525575	1957752
1689664525586	1957840
1689664525595	1957901
1689664525606	1957976
1689664525615	1957870
1689664525626	1957597
1689664525639	1957354
1689664525645	1957197
1689664525655	1957074
1689664525665	1956887
1689664525675	1956410
1689664525686	1956244
1689664525695	1956271
1689664525707	1956326
1689664525715	1956347
1689664525726	1956360
1689664525736	1956226
1689664525746	1955954
1689664525756	1955798
1689664525766	1955620
1689664525776	1955370
1689664525786	1954998
1689664525796	1954626
1689664525807	1954354
1689664525816	1954120
1689664525826	1953952
1689664525836	1953836
1689664525846	1953581
1689664525856	1953102
1689664525867	1952731
1689664525876	1952224
1689664525886	1951640
1689664525896	1951299
1689664525909	1950912
1689664525916	1950640
1689664525927	1950421
1689664525936	1950220
1689664525948	1949983
1689664525956	1949922
1689664525967	1949782
1689664525977	1949744
1689664525987	1949803
1689664525997	1949818
1689664526008	1949911
1689664526017	1949935
1689664526028	1949981
1689664526038	1950101
1689664526050	1950229
1689664526057	1950333
1689664526068	1950379
1689664526077	1950327
1689664526088	1950349
1689664526097	1950391
1689664526109	1950516
1689664526117	1950662
1689664526128	1950812
1689664526138	1950881
1689664526148	1950889
1689664526158	1950887
1689664526168	1950904
1689664526178	1950972
1689664526188	1950965
1689664526198	1950889
1689664526209	1950790
1689664526218	1950621
1689664526228	1950424
1689664526238	1950344
1689664526248	1950154
1689664526258	1949776
1689664526269	1949511
1689664526278	1949171
1689664526289	1948938
1689664526299	1948770
1689664526310	1948718
1689664526319	1948804
1689664526329	1948785
1689664526339	1948759
1689664526349	1948436
1689664526359	1947994
1689664526369	1947490
1689664526379	1946990
1689664526390	1946522
1689664526399	1945830
1689664526410	1945223
1689664526419	1944394
1689664526430	1943520
1689664526439	1942501
1689664526450	1941554
1689664526460	1940436
1689664526470	1939068
1689664526479	1938188
1689664526490	1937280
1689664526500	1936709
1689664526511	1936342
1689664526520	1936301
1689664526530	1935938
1689664526540	1935356
1689664526550	1934888
1689664526560	1934670
1689664526570	1934337
1689664526580	1934068
1689664526593	1933759
1689664526600	1933546
1689664526611	1933458
1689664526620	1933294
1689664526631	1932956
1689664526641	1932655
1689664526651	1932244
1689664526664	1931523
