#	deviceModel: SM-R900	deviceOs: 11
1689651298822	411747
1689651298833	411736
1689651298843	411715
1689651298853	411737
1689651298867	411655
1689651298873	411691
1689651298883	411652
1689651298893	411622
1689651298904	411643
1689651298913	411711
1689651298923	411711
1689651298933	411687
1689651298943	411693
1689651298953	411652
1689651298963	411699
1689651298973	411650
1689651298983	411684
1689651298993	411657
1689651299005	411657
1689651299013	411581
1689651299024	411655
1689651299033	411582
1689651299044	411585
1689651299054	411592
1689651299064	503465
1689651299073	503463
1689651299084	503464
1689651299093	503429
1689651299105	503434
1689651299114	503407
1689651299124	503413
1689651299134	503409
1689651299144	503419
1689651299154	503412
1689651299164	503408
1689651299175	503404
1689651299184	503399
1689651299195	866681
1689651299205	899260
1689651299214	974060
1689651299224	974055
1689651299234	974062
1689651299244	974018
1689651299254	974042
1689651299264	974056
1689651299277	974015
1689651299284	974039
1689651299294	974012
1689651299305	973965
1689651299314	973954
1689651299324	973920
1689651299335	1966479
1689651299344	1969893
1689651299354	1955371
1689651299365	1955308
1689651299375	1955268
1689651299384	1955090
1689651299394	1955043
1689651299406	1954879
1689651299414	1954742
1689651299425	1954559
1689651299434	1954260
1689651299445	1954017
1689651299454	1953661
1689651299466	1953438
1689651299475	1921629
1689651299485	1965197
1689651299495	1964945
1689651299506	1964891
1689651299515	1964824
1689651299525	1964863
1689651299535	1964800
1689651299545	1964763
1689651299555	1964639
1689651299565	1964628
1689651299575	1964708
1689651299585	1964802
1689651299595	1964897
1689651299606	1964996
1689651299615	1964917
1689651299625	1964756
1689651299635	1964701
1689651299646	1964625
1689651299655	1964618
1689651299665	1964571
1689651299675	1964558
1689651299687	1964505
1689651299695	1964386
1689651299707	1964284
1689651299715	1964194
1689651299725	1964141
1689651299735	1963985
1689651299745	1963918
1689651299755	1963860
1689651299766	1963846
1689651299775	1963716
1689651299788	1963630
1689651299795	1963635
1689651299807	1963530
1689651299815	1963414
1689651299826	1963322
1689651299835	1963314
1689651299847	1963317
1689651299855	1963270
1689651299866	1963210
1689651299876	1963311
1689651299886	1963360
1689651299896	1963487
1689651299908	1963566
1689651299916	1963573
1689651299926	1963695
1689651299936	1963794
1689651299946	1963915
1689651299956	1963959
1689651299967	1963971
1689651299976	1963994
1689651299986	1963965
1689651299996	1964041
1689651300008	1963956
1689651300016	1963939
1689651300026	1963835
1689651300036	1963740
1689651300051	1963537
1689651300056	1963381
1689651300066	1963010
1689651300076	1962685
1689651300086	1962476
1689651300097	1962332
1689651300107	1962262
1689651300116	1962309
1689651300127	1962264
1689651300136	1962353
1689651300146	1962485
1689651300156	1962585
1689651300167	1962487
1689651300178	1962207
1689651300188	1961980
1689651300196	1961742
1689651300207	1961718
1689651300216	1961866
1689651300226	1961913
1689651300236	1962182
1689651300247	1962549
1689651300256	1961549
1689651300267	1960822
1689651300277	1962160
1689651300287	1964356
1689651300296	1965115
1689651300308	1963063
1689651300317	1960234
1689651300327	1958662
1689651300337	1958662
1689651300347	1958972
1689651300357	1958840
1689651300367	1958654
1689651300377	1958592
1689651300387	1958670
1689651300397	1958932
1689651300408	1959278
1689651300417	1959665
1689651300427	1959606
1689651300437	1959412
1689651300447	1959287
1689651300459	1959693
1689651300467	1960238
1689651300477	1960855
1689651300487	1961485
1689651300497	1962206
1689651300508	1963179
1689651300517	1963772
1689651300528	1965308
1689651300537	1966658
1689651300548	1966457
1689651300558	1965055
1689651300567	1963479
1689651300577	1962256
1689651300587	1961383
1689651300598	1960743
1689651300609	1960332
1689651300617	1959960
1689651300627	1959597
1689651300637	1959430
1689651300648	1959325
1689651300658	1959281
1689651300668	1959236
1689651300677	1959236
1689651300688	1959386
1689651300697	1959778
1689651300710	1960266
1689651300717	1960709
1689651300728	1961044
1689651300738	1961092
1689651300748	1960974
1689651300758	1960955
1689651300768	1960935
1689651300778	1961154
1689651300788	1962051
1689651300798	1966193
1689651300813	1971632
1689651300818	1976166
1689651300828	1980571
1689651300838	1984006
1689651300848	1986743
1689651300858	1988816
1689651300869	1990976
1689651300878	1992681
1689651300889	1994356
1689651300898	1995745
1689651300910	1996937
1689651300918	1998140
1689651300929	1999176
1689651300938	1999627
