#	deviceModel: SM-R900	deviceOs: 11
1689664502793	629280
1689664502801	426385
1689664502812	426344
1689664502821	426320
1689664502832	426324
1689664502841	426322
1689664502853	426299
1689664502862	426322
1689664502873	426311
1689664502886	426324
1689664502893	426340
1689664502905	426352
1689664502913	426357
1689664502923	426356
1689664502933	426380
1689664502943	426363
1689664502954	426370
1689664502963	426373
1689664502973	426372
1689664502987	426355
1689664502993	426350
1689664503003	426357
1689664503013	426363
1689664503023	426337
1689664503035	426337
1689664503043	426345
1689664503055	549842
1689664503064	549829
1689664503074	549847
1689664503084	549840
1689664503094	549872
1689664503103	549862
1689664503115	549830
1689664503124	549831
1689664503134	549801
1689664503144	549845
1689664503155	549833
1689664503164	549830
1689664503175	1039134
1689664503189	1039182
1689664503195	1090365
1689664503204	1090402
1689664503215	1090358
1689664503225	1090339
1689664503235	1090339
1689664503245	1090326
1689664503256	1090322
1689664503265	1090261
1689664503275	1090295
1689664503285	1090261
1689664503296	1090284
1689664503305	1090258
1689664503317	2145870
1689664503325	2145854
1689664503335	2168981
1689664503345	2168952
1689664503356	2168889
1689664503365	2169013
1689664503375	2168929
1689664503386	2168950
1689664503397	2168912
1689664503405	2168934
1689664503415	2169000
1689664503425	2169122
1689664503435	2169095
1689664503445	2169098
1689664503457	2232173
1689664503465	2232118
1689664503476	2188355
1689664503486	2188294
1689664503499	2188370
1689664503505	2188378
1689664503516	2188379
1689664503526	2188420
1689664503536	2188403
1689664503546	2188528
1689664503557	2188561
1689664503566	2188607
1689664503576	2188704
1689664503586	2188790
1689664503596	2188876
1689664503606	2189010
1689664503616	2189185
1689664503626	2189510
1689664503636	2190071
1689664503646	2190726
1689664503658	2191625
1689664503666	2192546
1689664503676	2193579
1689664503686	2194628
1689664503697	2195758
1689664503706	2196521
1689664503717	2197155
1689664503726	2197715
1689664503737	2198125
1689664503747	2198486
1689664503758	2198774
1689664503766	2199214
1689664503777	2199496
1689664503787	2199777
1689664503797	2200084
1689664503807	2200323
1689664503818	2200456
1689664503827	2200637
1689664503837	2200784
1689664503847	2200679
1689664503858	2200715
1689664503867	2200677
1689664503877	2200600
1689664503887	2200526
1689664503897	2200345
1689664503909	2200221
1689664503918	2200082
1689664503927	2199967
1689664503938	2199917
1689664503947	2199745
1689664503959	2199689
1689664503968	2199547
1689664503978	2199417
1689664503987	2199320
1689664503998	2199171
1689664504008	2199049
1689664504018	2198924
1689664504028	2198886
1689664504038	2198771
1689664504048	2198747
1689664504059	2198745
1689664504068	2198627
1689664504079	2198556
1689664504088	2198446
1689664504098	2198332
1689664504108	2198147
1689664504118	2198022
1689664504128	2197836
1689664504138	2197673
1689664504148	2197502
1689664504160	2197462
1689664504168	2197405
1689664504179	2197492
1689664504188	2197587
1689664504199	2197647
1689664504208	2197692
1689664504219	2197776
1689664504229	2197800
1689664504239	2197944
1689664504249	2198000
1689664504260	2198184
1689664504269	2198340
1689664504279	2198443
1689664504290	2198682
1689664504300	2198816
1689664504310	2199070
1689664504320	2199217
1689664504330	2199367
1689664504339	2199457
1689664504349	2199539
1689664504361	2199655
1689664504369	2199683
1689664504379	2199719
1689664504389	2199895
1689664504400	2200043
1689664504409	2200164
1689664504421	2200219
1689664504429	2200183
1689664504440	2200176
1689664504450	2200096
1689664504461	2200072
1689664504470	2199920
1689664504481	2199796
1689664504490	2199582
1689664504500	2199418
1689664504510	2199129
1689664504524	2198910
1689664504530	2198782
1689664504541	2198512
1689664504550	2198382
1689664504561	2198225
1689664504570	2198085
1689664504580	2198013
1689664504590	2198048
1689664504601	2198030
1689664504610	2198099
1689664504621	2198106
1689664504631	2198064
1689664504641	2198202
1689664504651	2198219
1689664504662	2198308
1689664504671	2198397
1689664504681	2198498
1689664504691	2198563
1689664504701	2198591
1689664504711	2198708
1689664504722	2198818
1689664504731	2198897
1689664504742	2199056
1689664504751	2199259
