#	deviceModel: SM-R900	deviceOs: 11
1689649452584	629280
1689649452590	373347
1689649452601	373325
1689649452610	373336
1689649452621	373322
1689649452630	373313
1689649452641	373311
1689649452650	373310
1689649452661	373307
1689649452671	373296
1689649452681	373295
1689649452691	373291
1689649452702	373301
1689649452711	373301
1689649452721	373287
1689649452731	373304
1689649452741	373276
1689649452751	373273
1689649452761	373280
1689649452771	373263
1689649452781	373276
1689649452791	373272
1689649452802	373273
1689649452811	373286
1689649452823	373272
1689649452831	541619
1689649452841	541557
1689649452851	541564
1689649452862	541562
1689649452871	541563
1689649452881	541589
1689649452891	541628
1689649452902	541643
1689649452911	541652
1689649452922	541687
1689649452931	541763
1689649452942	541825
1689649452951	541856
1689649452963	999709
1689649452971	999630
1689649452982	1065086
1689649452992	1064990
1689649453003	1064878
1689649453012	1064782
1689649453022	1064695
1689649453032	1064563
1689649453042	1064491
1689649453053	1064428
1689649453063	1063964
1689649453072	1063233
1689649453082	1062696
1689649453093	1062658
1689649453105	2118385
1689649453112	2118534
1689649453122	2144891
1689649453132	2144078
1689649453143	2142947
1689649453152	2142106
1689649453163	2141954
1689649453172	2142183
1689649453183	2142541
1689649453192	2142793
1689649453203	2142949
1689649453213	2143034
1689649453224	2143048
1689649453234	2142903
1689649453244	2142680
1689649453252	2142548
1689649453263	2142564
1689649453273	2142613
1689649453283	2142727
1689649453293	2142591
1689649453304	2142369
1689649453313	2142071
1689649453323	2141155
1689649453333	2139781
1689649453343	2138499
1689649453353	2136961
1689649453363	2135579
1689649453373	2134824
1689649453383	2135051
1689649453394	2136029
1689649453405	2137337
1689649453414	2138255
1689649453424	2138637
1689649453433	2139010
1689649453444	2139707
1689649453453	2140912
1689649453464	2142714
1689649453473	2144206
1689649453483	2145144
1689649453493	2146623
1689649453506	2148142
1689649453513	2148718
1689649453524	2149457
1689649453533	2150882
1689649453544	2152734
1689649453553	2153099
1689649453564	2152087
1689649453574	2150704
1689649453584	2150507
1689649453593	2151940
1689649453605	2153899
1689649453613	2155474
1689649453625	2156412
1689649453634	2156342
1689649453644	2154721
1689649453654	2152148
1689649453664	2149934
1689649453674	2150086
1689649453684	2152162
1689649453694	2154250
1689649453706	2155607
1689649453714	2156506
1689649453724	2156888
1689649453734	2156992
1689649453744	2156879
1689649453754	2156869
