#	deviceModel: SM-R900	deviceOs: 11
1689660602937	335316
1689660602947	335316
1689660602957	335292
1689660602967	335296
1689660602978	335262
1689660602987	335277
1689660602997	335256
1689660603007	335258
1689660603017	335244
1689660603027	335236
1689660603038	335253
1689660603047	335251
1689660603058	335270
1689660603068	335260
1689660603079	335260
1689660603088	335260
1689660603098	335267
1689660603108	335233
1689660603118	335217
1689660603128	335237
1689660603138	335218
1689660603148	335230
1689660603158	335206
1689660603169	335213
1689660603180	507311
1689660603188	507280
1689660603199	507271
1689660603208	507234
1689660603219	507273
1689660603228	507253
1689660603239	507257
1689660603249	507240
1689660603259	507218
1689660603269	507225
1689660603280	507191
1689660603289	507164
1689660603299	507185
1689660603310	870462
1689660603319	983593
1689660603329	983573
1689660603339	983563
1689660603349	983525
1689660603360	983512
1689660603369	983483
1689660603381	983459
1689660603389	983425
1689660603400	983358
1689660603410	983289
1689660603420	983214
1689660603429	983172
1689660603440	983132
1689660603451	1975684
1689660603460	1974336
1689660603470	1974073
1689660603481	1973640
1689660603490	1973151
1689660603500	1972713
1689660603510	1972291
1689660603521	1972087
1689660603530	1971919
1689660603541	1971798
1689660603551	1971699
1689660603560	1971480
1689660603570	1971115
1689660603581	1970588
1689660603591	1970021
1689660603601	1969312
1689660603611	1968638
1689660603621	1968066
1689660603631	1967611
1689660603641	1967032
1689660603651	1966609
1689660603662	1966019
1689660603671	1965161
1689660603683	1964063
1689660603691	1962921
1689660603702	1961790
1689660603712	1960886
1689660603722	1960442
1689660603732	1960036
1689660603742	1959802
1689660603752	1959502
1689660603762	1959061
1689660603772	1958338
1689660603783	1957475
1689660603792	1956662
1689660603803	1955775
1689660603812	1954974
1689660603823	1953998
1689660603833	1953185
1689660603843	1952144
1689660603852	1950973
1689660603863	1949906
1689660603873	1949099
1689660603884	1948529
1689660603893	1948451
1689660603903	1948382
1689660603913	1948342
1689660603924	1948452
1689660603933	1948655
1689660603944	1948957
1689660603953	1949226
1689660603964	1949500
1689660603973	1949735
1689660603985	1949826
1689660603994	1950097
1689660604004	1950488
1689660604014	1950829
1689660604024	1951296
1689660604034	1951741
1689660604044	1952117
1689660604054	1952563
1689660604064	1953107
1689660604074	1953787
1689660604086	1954601
1689660604094	1955242
1689660604105	1955816
1689660604115	1956290
1689660604125	1956880
1689660604135	1957297
1689660604145	1957327
1689660604155	1957125
1689660604165	1956927
1689660604175	1956784
1689660604186	1956726
1689660604195	1956722
1689660604206	1956926
1689660604215	1957228
1689660604225	1957659
1689660604235	1958120
1689660604246	1958588
1689660604255	1958999
1689660604266	1959220
1689660604276	1959286
1689660604287	1959306
1689660604296	1959359
1689660604306	1959403
1689660604316	1959415
1689660604326	1959648
1689660604336	1959939
1689660604346	1960335
1689660604356	1960796
1689660604367	1961186
1689660604376	1961670
1689660604388	1962021
1689660604396	1962410
1689660604407	1962767
1689660604417	1963144
1689660604427	1963412
1689660604437	1963619
1689660604447	1963658
1689660604457	1964175
1689660604467	1964874
1689660604477	1965818
1689660604488	1966598
1689660604498	1967085
1689660604507	1967075
1689660604518	1966714
1689660604527	1966351
1689660604537	1966107
1689660604547	1966015
1689660604557	1965985
1689660604568	1966100
1689660604577	1966000
1689660604588	1965719
1689660604597	1965273
1689660604608	1964722
1689660604617	1964297
1689660604627	1963486
1689660604637	1962617
1689660604647	1962141
1689660604657	1962200
1689660604668	1962681
1689660604677	1963200
1689660604690	1963530
1689660604697	1964934
1689660604708	1966789
1689660604717	1968277
1689660604728	1969238
1689660604737	1969621
1689660604748	1970005
1689660604757	1970595
1689660604768	1971503
1689660604778	1972368
1689660604789	1972777
1689660604798	1972845
1689660604808	1972843
1689660604818	1972751
1689660604828	1972529
1689660604837	1972353
1689660604848	1972021
1689660604858	1971662
1689660604868	1971153
1689660604878	1970742
1689660604889	1970179
1689660604898	1970216
1689660604908	1970982
1689660604918	1972148
1689660604929	1972869
1689660604938	1972737
1689660604948	1972128
1689660604958	1971489
1689660604968	1971357
1689660604978	1971623
1689660604990	1972422
1689660604998	1973371
1689660605009	1974073
1689660605018	1974471
1689660605029	1974347
1689660605038	1974057
1689660605049	1973820
1689660605058	1973783
1689660605069	1973802
1689660605078	1973738
1689660605090	1973298
1689660605099	1972288
1689660605109	1970911
1689660605119	1969869
1689660605129	1968891
1689660605138	1968134
1689660605149	1967690
1689660605159	1967472
1689660605169	1967342
1689660605179	1967083
1689660605190	1966823
1689660605199	1966422
1689660605209	1965929
1689660605219	1965011
1689660605229	1964214
1689660605239	1963455
1689660605249	1962762
1689660605259	1962235
1689660605269	1961526
1689660605279	1960890
1689660605291	1960190
1689660605299	1959546
1689660605309	1959015
1689660605319	1958599
1689660605329	1958275
1689660605339	1958140
1689660605349	1958027
1689660605359	1958018
1689660605369	1958031
1689660605379	1958003
1689660605390	1958037
1689660605399	1958155
1689660605410	1958246
1689660605419	1958290
1689660605430	1958225
1689660605439	1958028
1689660605450	1957907
1689660605460	1957773
1689660605470	1957736
1689660605480	1957737
1689660605492	1957831
1689660605500	1958063
1689660605510	1958389
1689660605520	1958728
1689660605530	1959078
1689660605540	1959356
1689660605550	1959547
1689660605560	1959744
1689660605571	1960049
1689660605580	1960438
1689660605591	1960805
1689660605600	1961080
1689660605610	1961246
1689660605620	1961422
1689660605630	1961497
1689660605640	1961590
1689660605652	1961474
1689660605660	1961332
1689660605670	1961125
1689660605680	1961037
1689660605692	1961074
1689660605700	1961159
1689660605711	1961248
1689660605720	1961229
1689660605731	1961221
1689660605740	1961104
1689660605751	1961046
1689660605761	1961065
1689660605771	1961092
1689660605780	1961114
1689660605793	1961079
1689660605800	1960956
1689660605811	1960891
1689660605820	1960894
1689660605831	1960828
1689660605841	1960803
1689660605851	1960737
1689660605860	1960827
1689660605871	1960950
1689660605881	1960991
1689660605892	1961082
1689660605901	1961151
1689660605911	1961104
1689660605921	1961068
1689660605931	1961055
1689660605941	1961158
1689660605952	1961116
1689660605961	1961215
1689660605971	1961391
1689660605981	1961485
1689660605993	1961660
1689660606001	1961775
1689660606012	1961823
1689660606022	1961862
1689660606032	1962081
1689660606041	1962254
1689660606052	1962600
1689660606062	1962798
1689660606072	1963010
1689660606082	1963199
1689660606093	1963380
1689660606102	1963560
1689660606112	1963791
1689660606122	1964028
1689660606132	1964215
1689660606142	1964261
1689660606152	1964331
1689660606162	1964361
1689660606173	1964363
1689660606182	1964442
1689660606194	1964595
1689660606202	1964943
1689660606213	1965238
1689660606222	1965414
1689660606233	1965567
1689660606243	1965413
1689660606253	1965190
1689660606263	1965155
1689660606273	1965271
1689660606283	1965434
1689660606294	1965502
1689660606303	1965616
1689660606313	1965602
1689660606323	1965441
1689660606333	1965227
