#	deviceModel: SM-R900	deviceOs: 11
1689665473384	452742
1689665473393	452699
1689665473403	452641
1689665473413	452610
1689665473423	452587
1689665473434	452548
1689665473444	452548
1689665473453	452512
1689665473464	452497
1689665473473	452449
1689665473485	452454
1689665473493	452405
1689665473504	452388
1689665473514	452362
1689665473524	452330
1689665473534	452300
1689665473545	452278
1689665473554	452263
1689665473564	452256
1689665473574	452240
1689665473585	452252
1689665473594	452240
1689665473605	452246
1689665473615	452248
1689665473624	452241
1689665473634	554774
1689665473645	554757
1689665473654	554680
1689665473665	554594
1689665473675	554465
1689665473685	554338
1689665473694	554175
1689665473705	554036
1689665473714	553866
1689665473725	553730
1689665473734	553565
1689665473745	553393
1689665473756	1042548
1689665473765	1042391
1689665473775	1097673
1689665473786	1097461
1689665473795	1097311
1689665473806	1097217
1689665473815	1097154
1689665473826	1096984
1689665473836	1096721
1689665473845	1096464
1689665473855	1096304
1689665473865	1096458
1689665473875	1096835
1689665473886	1097411
1689665473896	2153560
1689665473909	2154118
1689665473916	2186793
1689665473926	2186965
1689665473936	2187241
1689665473946	2187102
1689665473955	2186937
1689665473966	2186885
1689665473975	2186813
1689665473988	2186815
1689665473995	2186315
1689665474006	2185895
1689665474016	2185405
1689665474027	2185012
1689665474037	2184884
1689665474046	2185201
1689665474056	2185781
1689665474066	2186038
1689665474076	2186417
1689665474088	2187336
1689665474096	2188428
1689665474106	2189487
1689665474116	2189882
1689665474127	2190237
1689665474136	2190376
1689665474147	2190508
1689665474156	2190670
1689665474167	2190922
1689665474176	2191100
1689665474188	2191150
1689665474197	2191149
1689665474207	2191155
1689665474216	2191259
1689665474227	2191527
1689665474237	2192136
1689665474247	2192821
1689665474260	2193563
1689665474267	2194268
1689665474277	2194815
1689665474288	2195595
1689665474297	2196238
1689665474311	2196653
1689665474317	2196800
1689665474328	2196808
1689665474338	2196801
1689665474347	2196804
1689665474357	2197062
1689665474367	2197312
1689665474377	2197735
1689665474389	2198039
1689665474397	2198070
1689665474408	2197992
1689665474420	2197670
1689665474427	2197178
1689665474437	2196472
1689665474449	2195327
1689665474457	2193918
1689665474468	2191608
1689665474477	2190168
1689665474489	2188981
1689665474497	2188615
1689665474508	2188272
1689665474522	2187842
1689665474528	2186593
1689665474538	2185077
1689665474548	2184196
1689665474558	2183978
1689665474568	2183758
1689665474578	2183226
1689665474589	2182517
1689665474598	2182240
1689665474609	2182445
1689665474618	2182894
1689665474628	2183565
1689665474638	2183161
1689665474648	2182076
1689665474658	2181278
1689665474668	2180827
1689665474678	2180375
1689665474690	2179988
1689665474698	2179695
1689665474709	2179640
1689665474718	2179379
1689665474729	2179116
1689665474738	2178628
1689665474749	2178084
1689665474759	2177517
1689665474769	2177049
1689665474779	2176779
1689665474790	2176559
1689665474799	2176344
1689665474809	2175947
1689665474819	2175365
1689665474829	2174820
1689665474839	2174616
1689665474849	2174457
1689665474859	2174506
1689665474870	2174777
1689665474879	2175319
1689665474890	2175927
1689665474899	2176802
1689665474909	2177857
1689665474919	2178821
1689665474931	2179692
1689665474939	2180473
1689665474950	2181478
1689665474960	2182544
1689665474970	2183667
1689665474980	2184867
1689665474991	2185846
1689665475000	2187017
1689665475011	2187860
1689665475020	2188574
1689665475035	2189663
1689665475040	2191111
1689665475050	2192750
1689665475060	2194538
1689665475070	2196151
1689665475080	2197483
1689665475091	2198263
1689665475100	2198136
1689665475110	2198006
1689665475120	2198291
1689665475130	2199092
1689665475140	2200341
1689665475150	2201560
1689665475160	2202357
1689665475171	2202521
1689665475180	2202182
1689665475191	2201988
1689665475200	2201952
1689665475211	2202454
1689665475220	2203456
1689665475231	2204556
1689665475240	2205450
1689665475251	2206093
1689665475260	2206472
1689665475271	2206961
1689665475280	2207374
1689665475294	2207980
1689665475301	2208702
1689665475311	2209032
1689665475321	2209033
1689665475331	2208721
1689665475342	2208416
