#	deviceModel: SM-R900	deviceOs: 11
1689660598753	300668
1689660598763	300706
1689660598772	300730
1689660598783	300748
1689660598793	300779
1689660598803	300825
1689660598813	300841
1689660598823	300873
1689660598834	300909
1689660598843	300925
1689660598854	300980
1689660598863	300998
1689660598874	301013
1689660598884	301027
1689660598894	301084
1689660598904	301134
1689660598914	301163
1689660598924	301208
1689660598935	301253
1689660598944	301259
1689660598954	301284
1689660598964	301303
1689660598974	301336
1689660598985	301339
1689660598994	301373
1689660599004	489074
1689660599015	489062
1689660599024	489104
1689660599036	489112
1689660599044	489147
1689660599055	489216
1689660599064	489236
1689660599075	489263
1689660599085	489289
1689660599095	489300
1689660599105	489307
1689660599115	489370
1689660599126	836969
1689660599136	837039
1689660599145	951725
1689660599156	951804
1689660599165	951867
1689660599175	951873
1689660599185	951967
1689660599196	952087
1689660599205	952230
1689660599215	952378
1689660599225	952562
1689660599237	952710
1689660599245	952839
1689660599256	953148
1689660599267	1867073
1689660599276	1867276
1689660599286	1895766
1689660599296	1896132
1689660599305	1896434
1689660599316	1896919
1689660599325	1897253
1689660599337	1897631
1689660599346	1898013
1689660599356	1898531
1689660599366	1898887
1689660599376	1899223
1689660599386	1899561
1689660599396	1899880
1689660599406	1900200
1689660599416	1900613
1689660599426	1901536
1689660599437	1902535
1689660599446	1904161
1689660599458	1905882
1689660599466	1907542
1689660599476	1909154
1689660599487	1910316
1689660599497	1911449
1689660599506	1912418
1689660599517	1913605
1689660599526	1914856
1689660599538	1916192
1689660599547	1917444
1689660599557	1918269
1689660599567	1918892
1689660599577	1919377
1689660599587	1919848
1689660599597	1920436
1689660599607	1921198
1689660599617	1921720
1689660599627	1921924
1689660599638	1922033
1689660599647	1922284
1689660599657	1922817
1689660599667	1923237
1689660599677	1923632
1689660599687	1924174
1689660599697	1924869
1689660599708	1925786
1689660599717	1927514
1689660599727	1930575
1689660599739	1933867
1689660599747	1935385
1689660599758	1934804
1689660599767	1933232
1689660599778	1931960
1689660599788	1932296
1689660599798	1933835
1689660599808	1935583
1689660599818	1936600
1689660599828	1936787
