#	deviceModel: SM-R900	deviceOs: 11
1689664483316	350710
1689664483326	350783
1689664483336	350787
1689664483346	350738
1689664483356	350744
1689664483367	350754
1689664483378	350820
1689664483387	350857
1689664483397	350836
1689664483407	350731
1689664483417	350774
1689664483427	350854
1689664483438	350893
1689664483447	350790
1689664483458	350834
1689664483468	350891
1689664483479	350815
1689664483488	350759
1689664483498	350838
1689664483508	350766
1689664483518	350810
1689664483528	350757
1689664483538	350754
1689664483549	350842
1689664483559	506428
1689664483568	506429
1689664483580	506402
1689664483588	506363
1689664483599	506329
1689664483608	506327
1689664483620	506283
1689664483629	506261
1689664483639	506249
1689664483649	506215
1689664483659	506212
1689664483669	506210
1689664483680	506191
1689664483690	900969
1689664483699	990605
1689664483710	990597
1689664483719	990567
1689664483729	990595
1689664483740	990612
1689664483749	990587
1689664483760	990537
1689664483770	990450
1689664483781	990404
1689664483790	990401
1689664483800	990384
1689664483810	990366
1689664483820	990351
1689664483831	1919885
1689664483840	1954741
1689664483850	1980696
1689664483861	1980665
1689664483870	1980664
1689664483882	1980605
1689664483891	1980590
1689664483901	1980475
1689664483911	1980438
1689664483921	1980361
1689664483931	1980309
1689664483941	1980282
1689664483951	1980079
1689664483961	1980029
1689664483972	2043019
1689664483983	2042846
1689664483992	1998926
1689664484002	1998811
1689664484012	1998795
1689664484022	1998766
1689664484032	1998660
1689664484043	1998727
1689664484052	1998643
1689664484062	1998532
1689664484072	1998501
1689664484083	1998394
1689664484092	1998324
1689664484103	1998240
1689664484112	1998148
1689664484124	1998139
1689664484133	1998098
1689664484144	1998060
1689664484153	1997917
1689664484163	1997859
1689664484173	1997833
1689664484185	1997714
1689664484193	1997605
1689664484203	1997484
1689664484213	1997393
1689664484224	1997379
1689664484233	1997422
1689664484244	1997386
1689664484254	1997303
1689664484264	1997248
1689664484274	1997203
1689664484286	1997101
1689664484294	1997072
1689664484304	1997064
1689664484314	1997000
1689664484324	1996978
1689664484334	1996984
1689664484344	1996885
1689664484354	1996874
1689664484364	1996852
1689664484374	1996831
1689664484385	1996746
1689664484394	1996696
1689664484405	1996670
1689664484414	1996596
1689664484424	1996609
1689664484434	1996589
1689664484444	1996641
1689664484455	1996686
1689664484465	1996615
1689664484474	1996609
1689664484485	1996539
1689664484494	1996547
1689664484504	1996508
1689664484514	1996505
1689664484525	1996536
1689664484534	1996500
1689664484545	1996465
1689664484554	1996425
1689664484565	1996421
1689664484574	1996469
1689664484586	1996408
1689664484594	1996416
1689664484605	1996407
1689664484614	1996338
1689664484625	1996318
1689664484634	1996341
1689664484645	1996272
1689664484655	1996232
1689664484665	1996164
1689664484675	1996172
1689664484686	1996037
1689664484695	1995941
1689664484705	1995846
1689664484715	1995739
1689664484725	1995648
1689664484735	1995584
1689664484746	1995428
1689664484755	1995323
1689664484766	1995386
1689664484775	1995274
1689664484787	1995224
1689664484796	1995128
1689664484806	1995180
1689664484816	1995142
1689664484826	1995105
1689664484835	1995019
1689664484846	1994989
1689664484856	1994837
1689664484866	1994696
1689664484876	1994638
1689664484887	1994554
1689664484896	1994429
1689664484906	1994459
1689664484916	1994403
1689664484926	1994469
1689664484936	1994452
1689664484947	1994375
1689664484956	1994309
1689664484966	1994277
1689664484976	1994236
1689664484988	1994166
1689664484997	1994197
1689664485007	1994206
1689664485016	1994174
1689664485027	1994130
1689664485036	1994171
1689664485047	1994199
1689664485057	1994175
1689664485067	1994169
1689664485077	1994067
1689664485088	1994018
1689664485097	1993939
1689664485107	1994014
1689664485117	1994115
1689664485127	1994174
1689664485137	1994129
1689664485148	1994113
1689664485157	1994118
1689664485168	1994045
1689664485178	1993982
1689664485189	1993848
1689664485198	1993818
1689664485208	1993882
1689664485218	1993876
1689664485228	1993886
1689664485238	1993887
1689664485248	1993789
1689664485258	1993811
1689664485268	1993737
1689664485278	1993632
1689664485289	1993581
1689664485298	1993522
1689664485309	1993506
1689664485318	1993436
1689664485329	1993349
1689664485338	1993257
1689664485349	1993270
1689664485359	1993116
1689664485369	1993046
1689664485379	1992898
1689664485390	1992792
1689664485399	1992676
1689664485409	1992767
1689664485420	1992957
1689664485430	1993186
1689664485439	1993354
1689664485449	1993477
1689664485459	1993676
1689664485470	1993842
1689664485479	1993957
1689664485491	1994116
1689664485499	1994228
1689664485510	1994260
1689664485519	1994376
1689664485530	1994388
1689664485540	1994317
1689664485550	1994210
1689664485560	1993979
1689664485570	1993727
1689664485579	1993472
1689664485591	1993315
1689664485600	1993355
1689664485610	1993288
1689664485620	1993249
1689664485630	1993111
1689664485640	1993070
1689664485650	1993138
1689664485660	1993149
1689664485671	1993288
1689664485681	1993376
1689664485692	1993277
1689664485700	1993156
1689664485711	1993159
1689664485720	1993240
1689664485731	1993251
1689664485741	1993385
1689664485751	1993639
1689664485761	1994107
1689664485771	1994233
1689664485781	1994212
1689664485793	1994073
1689664485801	1994031
1689664485811	1994060
1689664485821	1994064
1689664485833	1994281
1689664485842	1994737
1689664485852	1995059
1689664485862	1994756
1689664485873	1994093
1689664485883	1993514
1689664485893	1993145
1689664485902	1992683
1689664485913	1992239
1689664485922	1991795
1689664485933	1991267
1689664485944	1990601
1689664485953	1989845
1689664485963	1989162
1689664485973	1988460
1689664485983	1987823
1689664485996	1987356
1689664486003	1986833
1689664486013	1986501
1689664486023	1986626
1689664486034	1986719
1689664486045	1986252
1689664486054	1985147
1689664486064	1984145
1689664486074	1983424
1689664486084	1982804
1689664486095	1982501
